number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
23,0.5,2026-02-24 16:39:06.993379,2026-02-24 16:39:44.651399,0 days 00:00:37.658020,0.25501421389155565,5,64,140,0.00021156772631197125,128,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
24,0.5,2026-02-24 16:39:44.651439,2026-02-24 16:40:01.016333,0 days 00:00:16.364894,0.1889719466324194,1,64,110,0.00013943191284960792,32,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
25,0.5,2026-02-24 16:40:01.016372,2026-02-24 16:40:36.158500,0 days 00:00:35.142128,0.13709651357623487,4,64,120,0.0003405650366684575,512,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 16:40:36.158541,2026-02-24 16:41:03.091728,0 days 00:00:26.933187,0.10895362633099069,3,32,130,0.0002815572019896791,64,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 16:41:03.091770,2026-02-24 16:41:24.750427,0 days 00:00:21.658657,0.1587110496168143,2,128,90,0.00021073253090141415,32,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 16:41:24.750468,2026-02-24 16:41:40.975598,0 days 00:00:16.225130,0.08322762855646475,1,64,50,0.00041278077758614404,64,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 16:41:40.975639,2026-02-24 16:42:13.334091,0 days 00:00:32.358452,0.04998242999378526,4,32,110,0.00016224698725761413,512,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 16:42:13.334132,2026-02-24 16:42:50.807374,0 days 00:00:37.473242,0.26131885664455595,5,128,20,0.00020168192547550179,512,8,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 16:42:50.807416,2026-02-24 16:43:17.664242,0 days 00:00:26.856826,0.20057400096130434,3,128,40,0.0003370234821035145,512,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 16:43:17.664282,2026-02-24 16:43:49.535115,0 days 00:00:31.870833,0.22032267699624786,4,128,40,0.0004934169607213799,512,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
