epoch,ptl/val_loss,step,train_loss_epoch,train_loss_step,valid_loss
0,,0,0.11857953667640686,,
1,,1,0.0974775031208992,,
2,,2,0.08565789461135864,,
3,,3,0.09639248251914978,,
4,,4,0.09711620956659317,,
5,,5,0.08671975135803223,,
6,,6,0.0788656696677208,,
7,,7,0.08450227975845337,,
8,,8,0.08558069169521332,,
9,,9,0.08708129823207855,,
10,,10,0.07656946033239365,,
11,,11,0.07575438916683197,,
12,,12,0.06922177970409393,,
13,,13,0.08321116864681244,,
14,,14,0.07471467554569244,,
15,,15,0.06558334082365036,,
16,,16,0.06891447305679321,,
17,,17,0.06649505347013474,,
18,,18,0.0718693658709526,,
19,,19,0.06359969824552536,,
20,,20,0.06373587995767593,,
21,,21,0.06027171015739441,,
22,,22,0.0656609758734703,,
23,,23,0.054799143224954605,,
24,,24,0.05404171720147133,,
25,,25,0.05660870298743248,,
26,,26,0.05408419296145439,,
27,,27,0.04875565692782402,,
28,,28,0.05199787765741348,,
29,,29,0.04625633731484413,,
30,,30,0.04905704781413078,,
31,,31,0.049099151045084,,
32,,32,0.051608920097351074,,
33,,33,0.04751628264784813,,
34,,34,0.04860861971974373,,
35,,35,0.047598231583833694,,
36,,36,0.04626855626702309,,
37,,37,0.04642341285943985,,
38,,38,0.04518153890967369,,
39,,39,0.03647547960281372,,
40,,40,0.04647650942206383,,
41,,41,0.04637190327048302,,
42,,42,0.0435509979724884,,
43,,43,0.042960066348314285,,
44,,44,0.04328899830579758,,
45,,45,0.040807392448186874,,
46,,46,0.04465050995349884,,
47,,47,0.0420343391597271,,
48,,48,0.043395135551691055,,
49,,49,,0.04107975959777832,
49,0.05407765880227089,49,,,0.05407765880227089
49,,49,0.04107975959777832,,
50,,50,0.0388125404715538,,
51,,51,0.04573346674442291,,
52,,52,0.0409882590174675,,
53,,53,0.04623956233263016,,
54,,54,0.040488798171281815,,
55,,55,0.036234576255083084,,
56,,56,0.03901403397321701,,
57,,57,0.03589491918683052,,
58,,58,0.03934318944811821,,
59,,59,0.04174335300922394,,
60,,60,0.04386782646179199,,
61,,61,0.035545870661735535,,
62,,62,0.034710049629211426,,
63,,63,0.039637260138988495,,
64,,64,0.04123683646321297,,
65,,65,0.042341530323028564,,
66,,66,0.036131661385297775,,
67,,67,0.043437279760837555,,
68,,68,0.040560703724622726,,
69,,69,0.0388047993183136,,
70,,70,0.04059965908527374,,
71,,71,0.03585995361208916,,
72,,72,0.03842305764555931,,
73,,73,0.038610659539699554,,
74,,74,0.0412033386528492,,
75,,75,0.045275043696165085,,
76,,76,0.04327962175011635,,
77,,77,0.04284652695059776,,
78,,78,0.04255712404847145,,
79,,79,0.03446516394615173,,
80,,80,0.04094727337360382,,
81,,81,0.03990749269723892,,
82,,82,0.03972827270627022,,
83,,83,0.040638815611600876,,
84,,84,0.044715289026498795,,
85,,85,0.04137730970978737,,
86,,86,0.03592926263809204,,
87,,87,0.03177178278565407,,
88,,88,0.03958015888929367,,
89,,89,0.040822528302669525,,
90,,90,0.040779054164886475,,
91,,91,0.042173199355602264,,
92,,92,0.03963256999850273,,
93,,93,0.03934769332408905,,
94,,94,0.038541678339242935,,
95,,95,0.034543029963970184,,
96,,96,0.03635215386748314,,
97,,97,0.04002097621560097,,
98,,98,0.03826656937599182,,
99,,99,,0.039656590670347214,
99,0.049577053636312485,99,,,0.049577053636312485
99,,99,0.039656590670347214,,
100,,100,0.04285527393221855,,
101,,101,0.039747655391693115,,
102,,102,0.037013668566942215,,
103,,103,0.041531454771757126,,
104,,104,0.038407061249017715,,
105,,105,0.03589797765016556,,
106,,106,0.037438880652189255,,
107,,107,0.0386255718767643,,
108,,108,0.03643491119146347,,
109,,109,0.03709293156862259,,
110,,110,0.04255972430109978,,
111,,111,0.0378623828291893,,
112,,112,0.030451800674200058,,
113,,113,0.0377330519258976,,
114,,114,0.036236345767974854,,
115,,115,0.031347665935754776,,
116,,116,0.039984092116355896,,
117,,117,0.040923506021499634,,
118,,118,0.043332289904356,,
119,,119,0.03884311392903328,,
120,,120,0.042265988886356354,,
121,,121,0.037029437720775604,,
122,,122,0.03927413374185562,,
123,,123,0.03404686227440834,,
124,,124,0.03701772168278694,,
125,,125,0.038239650428295135,,
126,,126,0.03882147744297981,,
127,,127,0.03638803958892822,,
128,,128,0.035352375358343124,,
129,,129,0.04098379984498024,,
130,,130,0.04564918577671051,,
131,,131,0.04245002940297127,,
132,,132,0.04003294184803963,,
133,,133,0.038292158395051956,,
134,,134,0.03342675045132637,,
135,,135,0.04114193841814995,,
136,,136,0.03937089443206787,,
137,,137,0.03684874624013901,,
138,,138,0.04084533825516701,,
139,,139,0.04048335179686546,,
140,,140,0.04019734263420105,,
141,,141,0.04133418947458267,,
142,,142,0.04042206332087517,,
143,,143,0.044574152678251266,,
144,,144,0.03606380894780159,,
145,,145,0.04028421267867088,,
146,,146,0.03473140671849251,,
147,,147,0.036938343197107315,,
148,,148,0.037322480231523514,,
149,,149,,0.046020686626434326,
149,0.048400748521089554,149,,,0.048400748521089554
149,,149,0.046020686626434326,,
150,,150,0.0355461947619915,,
151,,151,0.036051224917173386,,
152,,152,0.04032990708947182,,
153,,153,0.0406985878944397,,
154,,154,0.040747758001089096,,
155,,155,0.03490063548088074,,
156,,156,0.03987480700016022,,
157,,157,0.03575107082724571,,
158,,158,0.03878694027662277,,
159,,159,0.043223436921834946,,
160,,160,0.037535812705755234,,
161,,161,0.038607027381658554,,
162,,162,0.036588579416275024,,
163,,163,0.03835724666714668,,
164,,164,0.03558943048119545,,
165,,165,0.03820192441344261,,
166,,166,0.03962996229529381,,
167,,167,0.040495261549949646,,
168,,168,0.041274480521678925,,
169,,169,0.0391211174428463,,
170,,170,0.03658591955900192,,
171,,171,0.036515552550554276,,
172,,172,0.035590674728155136,,
173,,173,0.03444003686308861,,
174,,174,0.0353400856256485,,
175,,175,0.03305967152118683,,
176,,176,0.03662719950079918,,
177,,177,0.03660234063863754,,
178,,178,0.03759540617465973,,
179,,179,0.037374190986156464,,
180,,180,0.04221099615097046,,
181,,181,0.03883226960897446,,
182,,182,0.034741394221782684,,
183,,183,0.041039928793907166,,
184,,184,0.03597636893391609,,
185,,185,0.03739285096526146,,
186,,186,0.04127331078052521,,
187,,187,0.04178823158144951,,
188,,188,0.0395609512925148,,
189,,189,0.036404550075531006,,
190,,190,0.04255111888051033,,
191,,191,0.04457875341176987,,
192,,192,0.03698878735303879,,
193,,193,0.03630230948328972,,
194,,194,0.043469104915857315,,
195,,195,0.03931039944291115,,
196,,196,0.03981158137321472,,
197,,197,0.03708317503333092,,
198,,198,0.03797224536538124,,
199,,199,,0.03875119239091873,
199,0.04886611923575401,199,,,0.04886611923575401
199,,199,0.03875119239091873,,
200,,200,0.0360342301428318,,
201,,201,0.036555398255586624,,
202,,202,0.03793356940150261,,
203,,203,0.03778364509344101,,
204,,204,0.0349627286195755,,
205,,205,0.03751932457089424,,
206,,206,0.03731926158070564,,
207,,207,0.043595850467681885,,
208,,208,0.039252035319805145,,
209,,209,0.03714890405535698,,
210,,210,0.03849003091454506,,
211,,211,0.03750533238053322,,
212,,212,0.0379691906273365,,
213,,213,0.043821364641189575,,
214,,214,0.04102917015552521,,
215,,215,0.038841426372528076,,
216,,216,0.0395122729241848,,
217,,217,0.03711564466357231,,
218,,218,0.036053333431482315,,
219,,219,0.036051757633686066,,
220,,220,0.04143340885639191,,
221,,221,0.03906724601984024,,
222,,222,0.041226405650377274,,
223,,223,0.03522152826189995,,
224,,224,0.031798962503671646,,
225,,225,0.04190650209784508,,
226,,226,0.03891651704907417,,
227,,227,0.034343935549259186,,
228,,228,0.037300217896699905,,
229,,229,0.03399044647812843,,
230,,230,0.036227717995643616,,
231,,231,0.03679978474974632,,
232,,232,0.03359082341194153,,
233,,233,0.038430649787187576,,
234,,234,0.036495037376880646,,
235,,235,0.03433188796043396,,
236,,236,0.036408405750989914,,
237,,237,0.036966659128665924,,
238,,238,0.037651896476745605,,
239,,239,0.03863103687763214,,
240,,240,0.033489860594272614,,
241,,241,0.03971060737967491,,
242,,242,0.0426362045109272,,
243,,243,0.035745494067668915,,
244,,244,0.03963628038764,,
245,,245,0.03515421599149704,,
246,,246,0.04271752014756203,,
247,,247,0.0415787547826767,,
248,,248,0.04038211330771446,,
249,,249,,0.03842872008681297,
249,0.04835924506187439,249,,,0.04835924506187439
249,,249,0.03842872008681297,,
250,,250,0.036751601845026016,,
251,,251,0.03543492779135704,,
252,,252,0.03719228506088257,,
253,,253,0.033204250037670135,,
254,,254,0.039218705147504807,,
255,,255,0.04337617754936218,,
256,,256,0.0397367849946022,,
257,,257,0.04231142997741699,,
258,,258,0.03874579817056656,,
259,,259,0.03856506571173668,,
260,,260,0.037972159683704376,,
261,,261,0.03807796537876129,,
262,,262,0.03540271148085594,,
263,,263,0.03730880096554756,,
264,,264,0.03680691123008728,,
265,,265,0.034028325229883194,,
266,,266,0.036459408700466156,,
267,,267,0.031200148165225983,,
268,,268,0.04319554939866066,,
269,,269,0.03749002143740654,,
270,,270,0.04184335097670555,,
271,,271,0.03810011222958565,,
272,,272,0.041076045483350754,,
273,,273,0.03135916218161583,,
274,,274,0.037393685430288315,,
275,,275,0.0372939370572567,,
276,,276,0.04552809149026871,,
277,,277,0.03980615362524986,,
278,,278,0.0351620577275753,,
279,,279,0.03669773414731026,,
280,,280,0.03585994616150856,,
281,,281,0.03878083452582359,,
282,,282,0.04026472941040993,,
283,,283,0.04307631030678749,,
284,,284,0.03474855795502663,,
285,,285,0.0353945717215538,,
286,,286,0.03708433359861374,,
287,,287,0.034451015293598175,,
288,,288,0.036163169890642166,,
289,,289,0.03942416235804558,,
290,,290,0.03828411176800728,,
291,,291,0.03537898510694504,,
292,,292,0.03506466746330261,,
293,,293,0.03955497592687607,,
294,,294,0.04243505746126175,,
295,,295,0.04314533621072769,,
296,,296,0.04008892923593521,,
297,,297,0.03937889635562897,,
298,,298,0.040627844631671906,,
299,,299,,0.03649148717522621,
299,0.04878397658467293,299,,,0.04878397658467293
299,,299,0.03649148717522621,,
300,,300,0.03419903293251991,,
301,,301,0.03833410143852234,,
302,,302,0.03499399498105049,,
303,,303,0.038603100925683975,,
304,,304,0.03575734794139862,,
305,,305,0.03078269213438034,,
306,,306,0.03550016134977341,,
307,,307,0.03670763224363327,,
308,,308,0.035184346139431,,
309,,309,0.0391109324991703,,
310,,310,0.03491285443305969,,
311,,311,0.034878406673669815,,
312,,312,0.03833083435893059,,
313,,313,0.03874898701906204,,
