number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
8,0.625,2026-02-22 07:28:33.363357,2026-02-22 07:29:01.416589,0 days 00:00:28.053232,0.28084384561022824,1,64,110,0.0002862645623545686,256,8,4,2,COMPLETE
27,0.625,2026-02-22 07:39:46.067554,2026-02-22 07:40:25.993544,0 days 00:00:39.925990,0.27264601867968,4,64,80,0.0006525167667893431,64,8,4,2,COMPLETE
35,0.625,2026-02-22 07:45:38.467657,2026-02-22 07:46:23.776688,0 days 00:00:45.309031,0.21020546784768346,5,64,60,0.0003148211453219543,64,2,4,2,COMPLETE
42,0.625,2026-02-22 07:50:40.095086,2026-02-22 07:51:22.264919,0 days 00:00:42.169833,0.26740736818090144,4,64,140,0.00023113453423944755,64,2,4,2,COMPLETE
26,0.625,2026-02-22 07:39:05.605256,2026-02-22 07:39:46.067481,0 days 00:00:40.462225,0.27119960843290136,4,64,80,0.00041683789800515996,64,8,4,2,COMPLETE
43,0.625,2026-02-22 07:51:22.264988,2026-02-22 07:52:04.555879,0 days 00:00:42.290891,0.2698322830433459,4,64,140,0.00023132647560036802,64,2,4,2,COMPLETE
21,0.5416666666666666,2026-02-22 07:36:14.314413,2026-02-22 07:36:50.022717,0 days 00:00:35.708304,0.25737003418786997,3,64,110,0.00028401358795826455,64,2,8,2,COMPLETE
2,0.5,2026-02-22 07:24:45.939558,2026-02-22 07:25:27.496455,0 days 00:00:41.556897,0.11178118102926829,4,64,40,0.00020973008339702636,64,2,4,4,COMPLETE
1,0.5,2026-02-22 07:24:11.153182,2026-02-22 07:24:45.939500,0 days 00:00:34.786318,0.24631488085196257,3,64,100,0.0003052759124375449,64,2,8,2,COMPLETE
9,0.5,2026-02-22 07:29:01.416652,2026-02-22 07:29:36.930837,0 days 00:00:35.514185,0.25798506784820163,3,128,30,0.00016312373124216232,512,8,4,8,COMPLETE
10,0.5,2026-02-22 07:29:36.930899,2026-02-22 07:30:06.610987,0 days 00:00:29.680088,0.11415408675115514,2,32,140,0.00010003746662228654,32,4,16,2,COMPLETE
11,0.5,2026-02-22 07:30:06.611051,2026-02-22 07:31:13.749397,0 days 00:01:07.138346,0.16897438978887896,2,128,130,0.00048071389188844154,512,8,4,2,COMPLETE
4,0.5,2026-02-22 07:26:13.704510,2026-02-22 07:27:00.327511,0 days 00:00:46.623001,0.0592175577672619,5,64,50,0.00015364438279134434,256,8,8,8,COMPLETE
3,0.5,2026-02-22 07:25:27.496528,2026-02-22 07:26:13.704431,0 days 00:00:46.207903,0.019926234835803112,5,64,90,0.00027798840081789847,64,4,16,4,COMPLETE
5,0.5,2026-02-22 07:27:00.327600,2026-02-22 07:27:41.973312,0 days 00:00:41.645712,0.19648109843275763,4,64,90,0.0003439296505990428,256,8,8,8,COMPLETE
6,0.5,2026-02-22 07:27:41.973384,2026-02-22 07:28:07.724306,0 days 00:00:25.750922,0.25786428610057416,1,64,90,0.0005462049657575078,128,8,4,8,COMPLETE
7,0.5,2026-02-22 07:28:07.724369,2026-02-22 07:28:33.363297,0 days 00:00:25.638928,0.19923600852513443,1,128,100,0.0008498603994097804,64,8,4,4,COMPLETE
0,0.5,2026-02-22 07:23:42.167327,2026-02-22 07:24:11.153120,0 days 00:00:28.985793,0.15386019566352932,2,128,40,0.000256325283028898,512,8,4,2,COMPLETE
17,0.5,2026-02-22 07:33:40.763830,2026-02-22 07:34:13.709125,0 days 00:00:32.945295,0.16318155727917022,1,64,120,0.0003778230576514068,512,8,4,2,COMPLETE
16,0.5,2026-02-22 07:33:10.856191,2026-02-22 07:33:40.763769,0 days 00:00:29.907578,0.29777799364058255,2,128,70,0.0001636942308654671,256,8,4,2,COMPLETE
15,0.5,2026-02-22 07:32:45.782760,2026-02-22 07:33:10.856131,0 days 00:00:25.073371,0.2148749985126937,1,32,60,0.00024335087540011446,32,2,16,2,COMPLETE
14,0.5,2026-02-22 07:32:08.132532,2026-02-22 07:32:45.782694,0 days 00:00:37.650162,0.0738403180045392,2,128,120,0.0008296480943631708,128,4,4,2,COMPLETE
13,0.5,2026-02-22 07:31:43.328456,2026-02-22 07:32:08.132472,0 days 00:00:24.804016,0.11963411224045765,1,128,20,0.0002155369921649477,256,8,4,2,COMPLETE
12,0.5,2026-02-22 07:31:13.749468,2026-02-22 07:31:43.328372,0 days 00:00:29.578904,0.29646383325867287,2,32,60,0.0004315404524716444,512,8,4,2,COMPLETE
22,0.5,2026-02-22 07:36:50.022781,2026-02-22 07:37:31.469591,0 days 00:00:41.446810,0.2776079456663776,4,64,110,0.0002462241078274683,64,2,8,2,COMPLETE
18,0.5,2026-02-22 07:34:13.709188,2026-02-22 07:35:09.635986,0 days 00:00:55.926798,0.021468753451435035,3,128,110,0.00010538049149759063,512,2,8,2,COMPLETE
30,0.5,2026-02-22 07:41:52.798371,2026-02-22 07:42:34.448435,0 days 00:00:41.650064,0.22293283622631926,4,64,80,0.000994778648906805,64,8,4,2,COMPLETE
24,0.5,2026-02-22 07:38:06.433493,2026-02-22 07:38:39.650214,0 days 00:00:33.216721,0.2353711984411321,2,64,80,0.0003609400231968969,512,2,8,2,COMPLETE
28,0.5,2026-02-22 07:40:25.993610,2026-02-22 07:41:07.716861,0 days 00:00:41.723251,0.2791892764121639,4,64,70,0.0006896843187302462,64,8,4,8,COMPLETE
29,0.5,2026-02-22 07:41:07.716927,2026-02-22 07:41:52.798304,0 days 00:00:45.081377,0.2733195319620322,5,64,80,0.0006976295734207342,64,8,4,4,COMPLETE
32,0.5,2026-02-22 07:43:24.679365,2026-02-22 07:44:16.874849,0 days 00:00:52.195484,0.2442909369710623,5,64,90,0.00032202983029895984,64,8,4,2,COMPLETE
23,0.5,2026-02-22 07:37:31.469659,2026-02-22 07:38:06.433422,0 days 00:00:34.963763,0.183925059487816,3,64,130,0.00020191936946634635,32,2,8,2,COMPLETE
19,0.5,2026-02-22 07:35:09.636069,2026-02-22 07:35:45.278652,0 days 00:00:35.642583,0.2288248551941924,3,32,70,0.0006096752158932233,256,4,16,4,COMPLETE
20,0.5,2026-02-22 07:35:45.278727,2026-02-22 07:36:14.314347,0 days 00:00:29.035620,0.07677256419740536,2,128,40,0.00012994588639562028,128,8,4,2,COMPLETE
41,0.5,2026-02-22 07:50:04.590730,2026-02-22 07:50:40.095022,0 days 00:00:35.504292,0.2474732076046575,3,64,90,0.00028404604940771846,64,2,8,2,COMPLETE
33,0.5,2026-02-22 07:44:16.874913,2026-02-22 07:44:57.347928,0 days 00:00:40.473015,0.283939512111088,4,64,100,0.0005063445825558775,64,2,8,2,COMPLETE
31,0.5,2026-02-22 07:42:34.448507,2026-02-22 07:43:24.679271,0 days 00:00:50.230764,0.2594733941822778,4,64,100,0.00043517073872957564,64,8,4,2,COMPLETE
34,0.5,2026-02-22 07:44:57.347991,2026-02-22 07:45:38.467593,0 days 00:00:41.119602,0.2622021518735324,4,64,120,0.0003922099077254293,64,4,16,2,COMPLETE
38,0.5,2026-02-22 07:47:54.347100,2026-02-22 07:48:39.319834,0 days 00:00:44.972734,0.19720551655374025,5,64,50,0.00043129436884079675,64,2,4,8,COMPLETE
39,0.5,2026-02-22 07:48:39.319904,2026-02-22 07:49:19.974325,0 days 00:00:40.654421,0.2972863230103138,4,64,50,0.0002003170816430041,128,8,4,4,COMPLETE
36,0.5,2026-02-22 07:46:23.776754,2026-02-22 07:47:07.734305,0 days 00:00:43.957551,0.21313369069433674,5,64,60,0.0005845691678837133,64,8,4,4,COMPLETE
37,0.5,2026-02-22 07:47:07.734380,2026-02-22 07:47:54.347017,0 days 00:00:46.612637,0.2398812684011588,5,64,80,0.0003035724110635619,256,8,4,2,COMPLETE
46,0.5,2026-02-22 07:53:38.048581,2026-02-22 07:54:19.410417,0 days 00:00:41.361836,0.26588894230052185,4,64,100,0.00025714120610746953,64,2,4,2,COMPLETE
40,0.5,2026-02-22 07:49:19.974393,2026-02-22 07:50:04.590665,0 days 00:00:44.616272,0.21088584134960695,5,32,70,0.0003437610692122248,256,4,4,8,COMPLETE
44,0.5,2026-02-22 07:52:04.555951,2026-02-22 07:52:46.147724,0 days 00:00:41.591773,0.28941952141189614,4,64,130,0.00047548756155759407,64,2,4,2,COMPLETE
45,0.5,2026-02-22 07:52:46.147812,2026-02-22 07:53:38.048503,0 days 00:00:51.900691,0.24763806582147663,5,64,90,0.00018528635386209932,32,8,4,2,COMPLETE
48,0.5,2026-02-22 07:55:01.264764,2026-02-22 07:55:57.584447,0 days 00:00:56.319683,0.23011582057890761,3,32,140,0.000395289656412924,256,8,16,2,COMPLETE
47,0.5,2026-02-22 07:54:19.410478,2026-02-22 07:55:01.264701,0 days 00:00:41.854223,0.18844064847368647,4,64,60,0.00031262930894318617,64,8,4,2,COMPLETE
49,0.4107142857142857,2026-02-22 07:55:57.584522,2026-02-22 07:56:43.654003,0 days 00:00:46.069481,0.28607701760007315,5,64,40,0.00017887063280197553,128,4,4,8,COMPLETE
25,0.375,2026-02-22 07:38:39.650275,2026-02-22 07:39:05.605194,0 days 00:00:25.954919,0.14416171654072535,1,64,110,0.0002827869168165193,256,2,8,2,COMPLETE
