number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
49,0.625,2026-02-23 16:17:31.896698,2026-02-23 16:18:16.438686,0 days 00:00:44.541988,0.21468078294156537,4,128,40,0.0005094195481335288,64,8,8,2,COMPLETE
0,0.5,2026-02-23 15:45:49.484773,2026-02-23 15:46:37.446461,0 days 00:00:47.961688,0.25050264524071647,5,64,80,0.000687469754975103,64,4,16,4,COMPLETE
2,0.5,2026-02-23 15:47:27.166299,2026-02-23 15:47:54.077892,0 days 00:00:26.911593,0.11767230471697676,1,32,100,0.0007181476147762708,64,4,4,8,COMPLETE
3,0.5,2026-02-23 15:47:54.077956,2026-02-23 15:48:28.366170,0 days 00:00:34.288214,0.22143507355092074,2,32,50,0.0001336118426150837,256,4,4,2,COMPLETE
4,0.5,2026-02-23 15:48:28.366238,2026-02-23 15:49:12.698947,0 days 00:00:44.332709,0.20963031354925038,4,128,80,0.0003367215619718614,512,4,16,8,COMPLETE
5,0.5,2026-02-23 15:49:12.698997,2026-02-23 15:49:59.503358,0 days 00:00:46.804361,0.07732326463628449,5,64,80,0.0009327575134252128,256,8,16,8,COMPLETE
6,0.5,2026-02-23 15:49:59.503421,2026-02-23 15:50:28.167862,0 days 00:00:28.664441,0.2505895659214325,1,32,130,0.00036859489011440555,128,2,16,8,COMPLETE
7,0.5,2026-02-23 15:50:28.167921,2026-02-23 15:50:53.457526,0 days 00:00:25.289605,0.20435303460041981,1,128,20,0.0001648722757998488,512,8,4,2,COMPLETE
8,0.5,2026-02-23 15:50:53.457584,2026-02-23 15:51:20.264798,0 days 00:00:26.807214,0.2896391732927215,1,32,50,0.0003625704856686256,128,4,4,8,COMPLETE
9,0.5,2026-02-23 15:51:20.264843,2026-02-23 15:51:58.695176,0 days 00:00:38.430333,0.21049383178255765,3,32,130,0.0003224062386437792,128,4,4,8,COMPLETE
11,0.5,2026-02-23 15:52:40.512247,2026-02-23 15:53:26.708973,0 days 00:00:46.196726,0.296058165759158,5,64,50,0.00020271834568364402,32,8,16,4,COMPLETE
12,0.5,2026-02-23 15:53:26.709040,2026-02-23 15:54:09.642533,0 days 00:00:42.933493,0.14168685004860526,4,128,20,0.00010468609559812754,512,8,16,4,COMPLETE
13,0.5,2026-02-23 15:54:09.642617,2026-02-23 15:54:55.277711,0 days 00:00:45.635094,0.26138813763539803,5,64,60,0.00024102953822300387,64,8,8,4,COMPLETE
14,0.5,2026-02-23 15:54:55.277803,2026-02-23 15:55:30.155107,0 days 00:00:34.877304,0.17120413776211185,3,128,70,0.0004973631213156685,32,2,16,4,COMPLETE
16,0.5,2026-02-23 15:56:29.423409,2026-02-23 15:57:12.835999,0 days 00:00:43.412590,0.1654201044814338,4,128,30,0.0009926082746802732,64,8,16,4,COMPLETE
15,0.5,2026-02-23 15:55:30.155169,2026-02-23 15:56:29.423343,0 days 00:00:59.268174,0.2513514836921673,5,64,100,0.0002179407632988731,512,4,16,2,COMPLETE
17,0.5,2026-02-23 15:57:12.836074,2026-02-23 15:57:59.503942,0 days 00:00:46.667868,0.09726381089276426,5,64,40,0.0005335024091491299,64,4,8,4,COMPLETE
1,0.5,2026-02-23 15:46:37.446507,2026-02-23 15:47:27.166227,0 days 00:00:49.719720,0.24622136015554125,5,128,50,0.0001959318383519952,512,8,16,8,COMPLETE
33,0.5,2026-02-23 16:07:13.770920,2026-02-23 16:07:41.329448,0 days 00:00:27.558528,0.24553539780145714,2,32,80,0.00012403417859221513,256,4,4,2,COMPLETE
18,0.5,2026-02-23 15:57:59.503993,2026-02-23 15:58:31.263206,0 days 00:00:31.759213,0.27513742833735755,2,128,110,0.00025470419501022495,512,8,16,8,COMPLETE
20,0.5,2026-02-23 15:59:13.910267,2026-02-23 15:59:51.060751,0 days 00:00:37.150484,0.18266097642525975,3,128,90,0.00016473003657719256,256,8,8,8,COMPLETE
