date,pred_momentum,signal,in_market,trade_return,portfolio_value,position_return
2025-01-03,-0.0004419759148731828,-1,0,0.0,9995.0,0
2025-01-06,0.0006453745067119598,1,-1,0.0,10102.08523180194,0.011219489865186737
2025-01-07,0.0022199264378286896,1,0,0.0,10097.03418918604,0
2025-01-08,-0.0006239062175154686,-1,1,0.0,10211.123289821988,0.01180517111315415
2025-01-10,0.0003410985693335533,1,0,0.0,10206.017728177078,0
2025-01-13,-0.001104053109884262,-1,1,0.0,10287.688483928834,0.00850646897886116
2025-01-14,-0.0015582527965307235,-1,0,0.0,10282.54463968687,0
2025-01-15,2.1571572870016097e-05,0,-1,0.0,10374.927744933015,0.008984459439114054
2025-01-16,-0.0015958392061293126,-1,-1,0.0,10295.742495854214,0.001283520434854667
2025-01-17,-0.002708954643458128,-1,-1,0.0,10219.856710817246,-0.006096538460691054
2025-01-21,-0.0005759745836257935,-1,-1,0.0,10267.697995461238,-0.0014438686867771936
2025-01-22,0.0003863235004246235,1,-1,0.0,10368.091688402526,0.008824049985568657
2025-01-23,0.000583147443830967,1,0,0.0,10362.907642558326,0
2025-01-24,0.0008509707637131214,1,1,0.0,10396.487517192743,0.0032403911906453637
2025-01-27,-0.006848688796162605,-1,1,0.0,10718.53447062932,0.03483469975143898
2025-01-28,0.0015751466155052185,1,0,0.0,10713.175203394007,0
2025-01-29,-0.0019206599332392215,-1,1,0.0,10754.032104674181,0.004315863999947804
2025-01-30,-0.004999914951622486,-1,0,0.0,10748.655088621845,0
2025-01-31,-0.0011496786028146744,-1,-1,0.0,10785.777807806951,0.0034537082899239353
2025-02-03,-0.002111079776659608,-1,-1,0.0,10807.7140185697,0.005494541359911413
2025-02-04,-0.00024629849940538406,-1,-1,0.0,10922.456383608169,0.016169585269352058
2025-02-05,-0.0012392833828926086,-1,-1,0.0,10846.523841496382,0.009105209169669767
2025-02-06,-0.000132519006729126,0,-1,0.0,10806.02627114108,0.005337521954720322
2025-02-07,-6.89963810145855e-05,0,-1,0.0,10725.03177411752,-0.0021977925898218967
2025-02-10,-0.0013873128220438958,-2,-1,0.0,10599.924197074995,-0.013343834829479142
2025-02-11,-0.007463583350181579,-1,0,0.0,10594.624234976458,0
2025-02-12,-0.004999120533466339,-2,-1,0.0,10297.950790684621,-0.027516020073510075
2025-02-13,-0.0057045015506446365,-1,0,0.0,10292.80181528928,0
2025-02-14,-0.0031454220414161684,-1,-1,0.0,10365.515927995648,0.0070645596807622
2025-02-18,-0.00047384209465235473,-1,-1,0.0,10338.804459547517,0.0044693995943749275
2025-02-19,-0.0013770312070846558,-2,-1,0.0,10182.346506346665,-0.010236434230461831
2025-02-20,0.001151129649952054,1,0,0.0,10177.255333093492,0
2025-02-21,-2.5280378758907317e-05,0,1,0.0,10326.324738883754,0.01464730921170192
2025-02-24,0.004243090935051441,1,1,0.0,10216.33133974153,0.0038395427223854054
2025-02-25,0.001995179709047079,1,1,0.0,10346.586535543493,0.016638199289290216
2025-02-26,0.0017339210957288743,1,1,0.0,10246.725138916241,0.006825986334139924
2025-02-27,0.0005276713753119111,1,1,0.0,10256.85603724611,0.007821431372934071
2025-02-28,0.00026217009872198105,1,1,0.0,10306.062942224016,0.012656419134113625
2025-03-03,0.0012797111645340919,1,1,0.0,10466.710833015588,0.02844141081740088
2025-03-04,0.0030224815011024473,1,1,0.0,10158.441123105193,-0.00184865264479711
2025-03-05,0.0036528373137116434,1,1,0.0,10142.52098227467,-0.0034129389193839244
2025-03-06,0.0034108133055269717,1,1,0.0,10197.517129753229,0.0019908900775882955
2025-03-07,0.0014834998175501824,1,1,0.0,10337.903223885063,0.015784991683287255
2025-03-10,0.002893026592209935,1,1,0.0,10340.797293042839,0.01606935805349755
2025-03-11,0.002030920051038265,1,1,0.0,10281.459489735062,0.010238925253523849
2025-03-12,0.004914573393762112,1,1,0.0,10122.25918561493,-0.0054038289969722195
2025-03-13,0.004354749247431755,1,1,0.0,10075.9463497948,-0.009954450387941478
2025-03-14,0.00522134875645861,-2,1,0.0,10004.367031456273,-0.01649596185649903
2025-03-17,0.00349730271846056,1,0,0.0,9999.364847940546,0
2025-03-18,0.0037452343851327894,-2,1,0.0,9890.301265106767,-0.01041225717555921
2025-03-19,0.003442191076464951,1,0,0.0,9885.356114474214,0
2025-03-20,0.004561633430421352,1,1,0.0,9942.406434326027,0.005771195209475376
2025-03-21,0.0028281252831220626,1,1,0.0,9794.076037969055,-0.009233868304603396
2025-03-24,0.0014402073342353106,1,1,0.0,9834.010935422019,-0.0051940646808885365
2025-03-25,0.0008208282757550478,1,1,0.0,9814.043486695537,-0.007213966492745966
2025-03-26,0.0013159248977899552,1,1,0.0,9986.619915342617,0.010243819210532109
2025-03-27,0.0017760110087692738,1,1,0.0,10089.310273447009,0.020631948572309183
2025-03-28,0.0019526868127286434,1,1,0.0,10036.539625303167,0.015293683816568699
2025-03-31,0.0013956766575574874,1,1,0.0,10214.821194749864,0.03332860004843361
2025-04-01,-0.000733694201335311,-1,1,0.0,10245.352269884883,0.0369355832948066
2025-04-02,-0.001221765298396349,-1,0,0.0,10240.22959374994,0
2025-04-03,-0.005034102499485016,-1,-1,0.0,10141.331564873972,-0.009657794092461564
2025-04-04,-0.002135361731052399,-1,-1,0.0,10600.502986483785,0.03518215968065175
2025-04-07,0.004772485792636871,1,-1,0.0,10815.49447146408,0.05670530380788663
2025-04-08,0.005009318795055151,1,0,0.0,10810.08672422835,0
2025-04-09,0.0018789537250995636,1,1,0.0,11133.179531146452,0.029888086484446345
2025-04-10,0.0003239242359995842,1,1,0.0,11262.099239115933,0.04181395824276797
2025-04-11,0.001972542516887188,1,1,0.0,11368.735553995644,0.05167847807503811
2025-04-14,-0.0003298897296190262,-1,1,0.0,11525.311777222661,0.0666960968996036
2025-04-15,0.001499912142753601,1,0,0.0,11519.54912133405,0
2025-04-16,-0.0011569985188543796,-1,1,0.0,11405.588957007001,-0.009397461296849449
2025-04-17,-0.0004776380956172943,-1,0,0.0,11399.886162528499,0
2025-04-21,-0.0029305933509021997,-1,-1,0.0,11494.652281053488,0.008312900424960827
2025-04-22,-0.0022954622283577917,-1,-1,0.0,11319.10134742949,-0.0070864580529364386
2025-04-23,-0.0025425685569643976,-1,-1,0.0,11412.313592710036,0.001090136340342125
2025-04-24,0.0016905354335904122,1,-1,0.0,11527.724069950871,0.011719823419746783
2025-04-25,0.0029805634170770646,1,0,0.0,11521.960207915896,0
2025-04-28,0.0024329360341653226,1,1,0.0,11475.6036745629,-0.004023320035521986
2025-04-29,-0.0012528080493211745,-1,1,0.0,11559.33650657729,0.0037457912903393112
2025-04-30,0.0006385693792253733,1,0,0.0,11553.556838324002,0
2025-05-01,-0.0010771200060844422,-1,1,0.0,11433.906264485064,-0.00986109839545356
2025-05-02,0.0006854987703263759,1,0,0.0,11428.189311352822,0
2025-05-05,0.002221959992311895,1,1,0.0,11432.972787530762,0.00041856816050364436
2025-05-06,0.0011259272752795369,1,1,0.0,11436.162582682991,0.0006976845686523106
2025-05-07,0.000253704097121954,1,1,0.0,11544.59250340111,0.010185619863039218
2025-05-08,0.0019343504682183266,1,1,0.0,11348.461464252747,-0.006976419879645686
2025-05-09,0.00337638221681118,-2,1,0.0,11239.19261220271,-0.016045787013528948
2025-05-12,0.004399487935006619,1,0,0.0,11233.57301589661,0
2025-05-13,0.005941046215593815,1,1,0.0,11131.87563813383,-0.009052985868242465
2025-05-14,8.837254717946053e-05,0,1,0.0,11164.161399660336,-0.006178943790906998
2025-05-15,-0.00436064824461937,-1,1,0.0,11553.872607430205,0.029027221996864482
2025-05-16,-0.002993924543261528,-1,0,0.0,11548.09567112649,0
2025-05-19,-0.0004932298325002193,-1,-1,0.0,11564.12776838718,0.0013882892658028988
2025-05-20,-0.0007778047351166606,-1,-1,0.0,11602.605046446959,0.004720204687666161
2025-05-21,0.0009875098709017037,1,-1,0.0,11571.165458496247,0.0024989630463178292
2025-05-22,0.0023199268616735935,1,0,0.0,11565.379875767,0
2025-05-23,0.000600634329020977,1,1,0.0,11602.56170306294,0.003214924861555925
2025-05-27,0.0015807440038770437,1,1,0.0,11604.178679629815,0.0033547366605839826
2025-05-28,0.0020344766788184645,1,1,0.0,11502.331356968023,-0.005451487065382332
2025-05-29,0.002650211984291673,1,1,0.0,11557.296226324366,-0.0006989523499846591
2025-05-30,0.0005294237285852432,1,1,0.0,11655.910829244149,0.007827754423081168
2025-06-02,-0.0011598188430070877,-1,1,0.0,11633.924891368744,0.006429956368267478
2025-06-03,0.0006697981618344784,1,0,0.0,11628.10792892306,0
2025-06-04,-0.0018720543710514903,-1,1,0.0,11640.234646521958,0.0015436515163340877
2025-06-05,0.0007530251517891884,1,0,0.0,11634.414529198697,0
2025-06-06,-0.0004288725554943085,-1,1,0.0,11672.768427162198,0.0037984895344845833
2025-06-09,0.0008977106772363186,1,0,0.0,11666.932042948618,0
2025-06-10,-0.00042467983439564705,-1,1,0.0,11734.081312134454,0.006258650051352509
2025-06-11,0.0015500142239034177,1,0,0.0,11728.214271478388,0
2025-06-12,0.0017399100586771965,1,1,0.0,11726.59064245578,-0.0001384378717019896
2025-06-13,0.002216309122741222,-2,1,0.0,11522.785734539293,-0.0170242679160359
2025-06-16,0.0023957036435604097,1,0,0.0,11517.024341672024,0
2025-06-17,0.0016322536394000053,-2,1,0.0,11386.962062258226,-0.010798444678811475
2025-06-18,0.0021573240403085945,1,0,0.0,11381.268581227097,0
2025-06-20,0.0017217323184013367,1,1,0.0,11340.085815325772,-0.0036184688558579927
2025-06-23,0.00041013676673173904,1,1,0.0,11488.344023930198,0.009408041110611982
2025-06-24,-0.0006554228253662586,-1,1,0.0,11559.984940999957,0.016210780227929968
2025-06-25,0.0008571767248213291,1,0,0.0,11554.204948529457,0
2025-06-26,-0.0012003920739516616,-1,1,0.0,11510.32039726494,-0.003299795374594531
2025-06-27,-0.000753802340477705,-1,0,0.0,11504.565237066308,0
2025-06-30,-0.00038497140631079676,-1,-1,0.0,11402.85609226999,-0.008840763879422708
2025-07-01,-0.0015996906906366349,-2,-1,0.0,11246.307847206177,-0.021959232508771954
2025-07-02,-0.0003629356622695923,-1,0,0.0,11240.684693282574,0
2025-07-03,0.00022524921223521233,1,-1,0.0,11186.037852138794,-0.004363704315859507
2025-07-07,-3.078663721680641e-05,0,0,0.0,11186.037852138794,0
2025-07-08,0.0020410258322954176,1,0,0.0,11180.444833212725,0
2025-07-09,-0.0007790833711624146,-1,1,0.0,11066.546398866247,-0.009692136112915034
2025-07-10,3.671818412840366e-05,0,0,0.0,11066.546398866247,0
2025-07-11,-0.0005105195101350546,-1,0,0.0,11061.013125666814,0
2025-07-14,0.000506819412112236,1,-1,0.0,11107.75094787171,0.004727819722443076
2025-07-15,-0.0008343006949871779,-1,0,0.0,11102.197072397774,0
2025-07-16,0.0009474025107920169,1,-1,0.0,11109.447012304365,0.001153595282118734
2025-07-17,-0.003461567685008049,-1,0,0.0,11103.892288798213,0
2025-07-18,-0.0005423945374786853,-1,-1,0.0,11196.898255232521,0.00837597880232807
2025-07-21,-0.0012403036002069713,-1,-1,0.0,11162.218105127136,0.005252736140800233
2025-07-22,0.0004442354664206505,1,-1,0.0,11221.234885803384,0.011073236119571367
2025-07-23,0.0010387656278908254,1,0,0.0,11215.624268360483,0
2025-07-24,0.0008438638411462307,1,1,0.0,11189.71406188589,-0.0023101885240294526
2025-07-25,0.0005032308865338564,1,1,0.0,11201.049468351865,-0.001299508583729518
