epoch,ptl/val_loss,step,train_loss_epoch,train_loss_step,valid_loss
0,,0,0.11036685854196548,,
1,,1,0.10291837900876999,,
2,,2,0.12833024561405182,,
3,,3,0.10121475905179977,,
4,,4,0.10092923790216446,,
5,,5,0.08908092230558395,,
6,,6,0.09367457777261734,,
7,,7,0.09702708572149277,,
8,,8,0.10462360829114914,,
9,,9,0.08465363085269928,,
10,,10,0.08191902190446854,,
11,,11,0.11060057580471039,,
12,,12,0.09589575976133347,,
13,,13,0.09658408910036087,,
14,,14,0.09077484160661697,,
15,,15,0.09933892637491226,,
16,,16,0.09739425778388977,,
17,,17,0.09001785516738892,,
18,,18,0.08705074340105057,,
19,,19,0.09818795323371887,,
20,,20,0.0964585468173027,,
21,,21,0.09103807061910629,,
22,,22,0.09099000692367554,,
23,,23,0.09318868815898895,,
24,,24,0.08641781657934189,,
25,,25,0.09452095627784729,,
26,,26,0.08312235027551651,,
27,,27,0.08817385137081146,,
28,,28,0.09978353977203369,,
29,,29,0.08943931013345718,,
30,,30,0.08766316622495651,,
31,,31,0.07049006223678589,,
32,,32,0.08204039186239243,,
33,,33,0.09108950197696686,,
34,,34,0.08428405225276947,,
35,,35,0.08209735155105591,,
36,,36,0.0836586281657219,,
37,,37,0.07807039469480515,,
38,,38,0.08259958773851395,,
39,,39,0.09158982336521149,,
40,,40,0.07924000173807144,,
41,,41,0.08565068244934082,,
42,,42,0.08606630563735962,,
43,,43,0.07963424175977707,,
44,,44,0.0706019252538681,,
45,,45,0.08969061076641083,,
46,,46,0.07854306697845459,,
47,,47,0.07295437902212143,,
48,,48,0.08010458946228027,,
49,,49,,0.07683377712965012,
49,0.09243989735841751,49,,,0.09243989735841751
49,,49,0.07683377712965012,,
50,,50,0.08216558396816254,,
51,,51,0.08733709901571274,,
52,,52,0.07622259855270386,,
53,,53,0.08070889115333557,,
54,,54,0.06988412141799927,,
55,,55,0.07693680375814438,,
56,,56,0.06845267862081528,,
57,,57,0.0696970522403717,,
58,,58,0.07373166084289551,,
59,,59,0.07523997873067856,,
60,,60,0.08281325548887253,,
61,,61,0.06856849044561386,,
62,,62,0.0691668763756752,,
63,,63,0.07196813076734543,,
64,,64,0.07543567568063736,,
65,,65,0.07861783355474472,,
66,,66,0.07520800083875656,,
67,,67,0.06759768724441528,,
68,,68,0.06661946326494217,,
69,,69,0.06955725699663162,,
70,,70,0.06595653295516968,,
71,,71,0.06430753320455551,,
72,,72,0.06940307468175888,,
73,,73,0.06466975063085556,,
74,,74,0.07521013915538788,,
75,,75,0.0662994310259819,,
76,,76,0.06510315835475922,,
77,,77,0.06126438081264496,,
78,,78,0.07089541852474213,,
79,,79,0.07378657162189484,,
80,,80,0.0640648752450943,,
81,,81,0.064146488904953,,
82,,82,0.06495868414640427,,
83,,83,0.06253165751695633,,
84,,84,0.06037592142820358,,
85,,85,0.05763465538620949,,
86,,86,0.05348297953605652,,
87,,87,0.05605786666274071,,
88,,88,0.06896283477544785,,
89,,89,0.055527444928884506,,
90,,90,0.059897951781749725,,
91,,91,0.0665079727768898,,
92,,92,0.05577382817864418,,
93,,93,0.05201740562915802,,
94,,94,0.05749642848968506,,
95,,95,0.060456566512584686,,
96,,96,0.06295254081487656,,
97,,97,0.0543990358710289,,
98,,98,0.059898972511291504,,
99,,99,,0.050214651972055435,
99,0.0769665539264679,99,,,0.0769665539264679
99,,99,0.050214651972055435,,
100,,100,0.06053559109568596,,
101,,101,0.05505068227648735,,
102,,102,0.059851884841918945,,
103,,103,0.05670309066772461,,
104,,104,0.05381792411208153,,
105,,105,0.06181260198354721,,
106,,106,0.054477009922266006,,
107,,107,0.04985666275024414,,
108,,108,0.057371899485588074,,
109,,109,0.054943498224020004,,
110,,110,0.049671318382024765,,
111,,111,0.050222400575876236,,
112,,112,0.05879759415984154,,
113,,113,0.05654222145676613,,
114,,114,0.052464280277490616,,
115,,115,0.04504867270588875,,
116,,116,0.05523819476366043,,
117,,117,0.05389491468667984,,
118,,118,0.055419862270355225,,
119,,119,0.04759090021252632,,
120,,120,0.05301836505532265,,
121,,121,0.05033004283905029,,
122,,122,0.053095072507858276,,
123,,123,0.05227520689368248,,
124,,124,0.05243132635951042,,
125,,125,0.05109437182545662,,
126,,126,0.05581551417708397,,
127,,127,0.04872949793934822,,
128,,128,0.04472010210156441,,
129,,129,0.05126175656914711,,
130,,130,0.05214717239141464,,
131,,131,0.055390164256095886,,
132,,132,0.05647234618663788,,
133,,133,0.049772508442401886,,
134,,134,0.046493757516145706,,
135,,135,0.049803730100393295,,
136,,136,0.05331747978925705,,
137,,137,0.056931596249341965,,
138,,138,0.04410659149289131,,
139,,139,0.05291493982076645,,
140,,140,0.045853227376937866,,
141,,141,0.04664630815386772,,
142,,142,0.05029205605387688,,
143,,143,0.04808369278907776,,
144,,144,0.04483220353722572,,
145,,145,0.04993139207363129,,
146,,146,0.05540947616100311,,
147,,147,0.04247621074318886,,
148,,148,0.05073900893330574,,
149,,149,,0.055897194892168045,
149,0.06224885210394859,149,,,0.06224885210394859
149,,149,0.055897194892168045,,
150,,150,0.048227958381175995,,
151,,151,0.0482008121907711,,
152,,152,0.051311928778886795,,
153,,153,0.04960706830024719,,
154,,154,0.04788902401924133,,
155,,155,0.04250171408057213,,
156,,156,0.04203128069639206,,
157,,157,0.04477154091000557,,
158,,158,0.04748373106122017,,
159,,159,0.04458357393741608,,
160,,160,0.04407905787229538,,
161,,161,0.04584755375981331,,
162,,162,0.04872404411435127,,
163,,163,0.04584696888923645,,
164,,164,0.04304563254117966,,
165,,165,0.04210635647177696,,
166,,166,0.04245063662528992,,
167,,167,0.0422278493642807,,
168,,168,0.04496798664331436,,
169,,169,0.04551801085472107,,
170,,170,0.03985215350985527,,
171,,171,0.04421165585517883,,
172,,172,0.044488243758678436,,
173,,173,0.050292227417230606,,
174,,174,0.04408448189496994,,
175,,175,0.04615713655948639,,
176,,176,0.04294124245643616,,
177,,177,0.046063683927059174,,
178,,178,0.041850801557302475,,
179,,179,0.04944111779332161,,
180,,180,0.04479040578007698,,
181,,181,0.04746199771761894,,
182,,182,0.04101136326789856,,
183,,183,0.04352410510182381,,
184,,184,0.04710731282830238,,
185,,185,0.03895508870482445,,
186,,186,0.03974548354744911,,
187,,187,0.03946956619620323,,
188,,188,0.04189904406666756,,
189,,189,0.03922798112034798,,
190,,190,0.042245231568813324,,
191,,191,0.03953207656741142,,
192,,192,0.04478628560900688,,
193,,193,0.04432917758822441,,
194,,194,0.042707666754722595,,
195,,195,0.036162812262773514,,
196,,196,0.04077715054154396,,
197,,197,0.04075537994503975,,
198,,198,0.04024965316057205,,
199,,199,,0.04418295621871948,
199,0.05256849527359009,199,,,0.05256849527359009
199,,199,0.04418295621871948,,
200,,200,0.04375164210796356,,
201,,201,0.04041745513677597,,
202,,202,0.042676959186792374,,
203,,203,0.04342213273048401,,
