number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
46,0.6666666666666666,2026-02-23 21:55:24.731001,2026-02-23 21:55:58.081545,0 days 00:00:33.350544,0.0005477635098870559,2,64,110,0.0009242313419900688,256,2,8,2,COMPLETE
15,0.625,2026-02-23 21:34:19.396891,2026-02-23 21:34:54.894427,0 days 00:00:35.497536,0.14920520543544505,2,64,120,0.0006731150855629537,256,4,4,2,COMPLETE
40,0.625,2026-02-23 21:50:16.852049,2026-02-23 21:51:10.063940,0 days 00:00:53.211891,0.00563656895211842,3,64,140,0.0008662612872847867,512,2,16,2,COMPLETE
3,0.5,2026-02-23 21:26:00.714286,2026-02-23 21:26:48.938640,0 days 00:00:48.224354,0.2958257174447116,5,32,110,0.0008136603990745228,32,4,4,4,COMPLETE
1,0.5,2026-02-23 21:24:38.122805,2026-02-23 21:25:23.117983,0 days 00:00:44.995178,0.27050925672615783,3,64,100,0.0002884089307598749,512,4,8,2,COMPLETE
4,0.5,2026-02-23 21:26:48.938737,2026-02-23 21:27:26.173199,0 days 00:00:37.234462,0.19754080631071821,3,64,70,0.000368032550131551,128,4,8,4,COMPLETE
8,0.5,2026-02-23 21:30:07.806172,2026-02-23 21:30:39.628652,0 days 00:00:31.822480,0.2072088559683278,2,64,60,0.0005124598060094722,32,8,16,8,COMPLETE
7,0.5,2026-02-23 21:28:50.259924,2026-02-23 21:30:07.806096,0 days 00:01:17.546172,0.2193744932135835,5,64,140,0.0004814316334810071,512,2,16,2,COMPLETE
5,0.5,2026-02-23 21:27:26.173267,2026-02-23 21:28:03.654142,0 days 00:00:37.480875,0.2945972903740065,3,64,60,0.00011278498811001213,32,4,8,4,COMPLETE
6,0.5,2026-02-23 21:28:03.654202,2026-02-23 21:28:50.259859,0 days 00:00:46.605657,0.2930489652810945,5,64,20,0.0007104651808212615,32,8,16,2,COMPLETE
13,0.5,2026-02-23 21:32:54.837249,2026-02-23 21:33:30.360009,0 days 00:00:35.522760,0.1664116721545128,2,32,130,0.00017044425165390215,512,2,8,8,COMPLETE
10,0.5,2026-02-23 21:31:06.971008,2026-02-23 21:31:33.698506,0 days 00:00:26.727498,0.10120873374895639,1,32,100,0.00020960117168182497,64,2,8,8,COMPLETE
12,0.5,2026-02-23 21:32:09.532596,2026-02-23 21:32:54.837184,0 days 00:00:45.304588,0.08105279450991779,4,32,90,0.0002474059693125282,512,4,8,8,COMPLETE
11,0.5,2026-02-23 21:31:33.698551,2026-02-23 21:32:09.532505,0 days 00:00:35.833954,0.12115617415902527,2,128,110,0.00024309633587692468,256,2,8,2,COMPLETE
16,0.5,2026-02-23 21:34:54.894484,2026-02-23 21:35:23.118616,0 days 00:00:28.224132,0.1456269172396639,1,32,120,0.0009189296491944676,256,2,4,8,COMPLETE
14,0.5,2026-02-23 21:33:30.360074,2026-02-23 21:34:19.396829,0 days 00:00:49.036755,0.24642082874388166,4,128,80,0.00028992561617570607,64,8,8,2,COMPLETE
9,0.5,2026-02-23 21:30:39.628715,2026-02-23 21:31:06.970946,0 days 00:00:27.342231,0.01433529899386915,1,32,60,0.00012011863538029272,128,2,8,8,COMPLETE
0,0.5,2026-02-23 21:24:06.647206,2026-02-23 21:24:38.122730,0 days 00:00:31.475524,0.12135444956813733,2,32,90,0.0008722871159961236,64,2,8,8,COMPLETE
33,0.5,2026-02-23 21:45:46.757348,2026-02-23 21:46:24.904125,0 days 00:00:38.146777,0.28259822030318926,3,32,100,0.000687656241455204,32,4,4,4,COMPLETE
17,0.5,2026-02-23 21:35:23.118687,2026-02-23 21:35:55.626670,0 days 00:00:32.507983,0.07495269895328516,2,32,140,0.0006362772494528637,256,4,4,8,COMPLETE
18,0.5,2026-02-23 21:35:55.626728,2026-02-23 21:36:29.075677,0 days 00:00:33.448949,0.16698803600816908,2,64,120,0.0009769283402629501,64,2,4,2,COMPLETE
19,0.5,2026-02-23 21:36:29.075739,2026-02-23 21:37:14.352814,0 days 00:00:45.277075,0.12717231463320672,4,128,40,0.0006130119768301257,256,8,4,4,COMPLETE
22,0.5,2026-02-23 21:38:29.521143,2026-02-23 21:39:02.085460,0 days 00:00:32.564317,0.2520868647684475,2,64,80,0.0005747370023728255,64,4,8,2,COMPLETE
23,0.5,2026-02-23 21:39:02.085526,2026-02-23 21:39:45.110786,0 days 00:00:43.025260,0.1420388540097011,3,64,100,0.0007653444873825179,512,4,16,2,COMPLETE
20,0.5,2026-02-23 21:37:14.352885,2026-02-23 21:37:43.245290,0 days 00:00:28.892405,0.050661807286612306,1,64,90,0.0004097496386511025,256,2,4,8,COMPLETE
21,0.5,2026-02-23 21:37:43.245369,2026-02-23 21:38:29.521067,0 days 00:00:46.275698,0.17735131581372954,3,64,100,0.00033071026805863617,512,4,8,2,COMPLETE
26,0.5,2026-02-23 21:41:00.636094,2026-02-23 21:41:45.141823,0 days 00:00:44.505729,0.0834300360364548,4,64,110,0.00028565342942872215,64,4,8,2,COMPLETE
27,0.5,2026-02-23 21:41:45.141900,2026-02-23 21:42:23.181866,0 days 00:00:38.039966,0.18754784371465252,2,64,130,0.0003592535358991188,256,4,8,2,COMPLETE
28,0.5,2026-02-23 21:42:23.181928,2026-02-23 21:43:01.526743,0 days 00:00:38.344815,0.2647310675152928,3,128,70,0.0007262317631602286,64,8,16,4,COMPLETE
29,0.5,2026-02-23 21:43:01.526805,2026-02-23 21:43:40.314235,0 days 00:00:38.787430,0.05117077831593064,3,32,40,0.000561651626858453,512,2,4,8,COMPLETE
