number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
23,0.5,2026-02-24 14:43:40.624344,2026-02-24 14:44:01.880775,0 days 00:00:21.256431,0.1902876380326532,2,64,40,0.00012649554986959437,32,8,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
24,0.5,2026-02-24 14:44:01.880816,2026-02-24 14:44:17.733196,0 days 00:00:15.852380,0.04160031007078782,1,64,70,0.00024213587972341693,32,8,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
25,0.5,2026-02-24 14:44:17.733235,2026-02-24 14:44:43.724909,0 days 00:00:25.991674,0.11547142339700317,3,64,40,0.00018046888389196654,64,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 14:44:43.724949,2026-02-24 14:45:15.277554,0 days 00:00:31.552605,0.26663998830609065,4,64,120,0.00011749257251508084,256,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 14:45:15.277596,2026-02-24 14:45:36.926908,0 days 00:00:21.649312,0.19875360145905197,2,64,60,0.0007878640680979637,32,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 14:45:36.926949,2026-02-24 14:45:52.915376,0 days 00:00:15.988427,0.07495327623469267,1,32,90,0.00037042312095595113,64,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 14:46:14.437884,2026-02-24 14:46:41.052299,0 days 00:00:26.614415,0.17530379914286534,3,64,20,0.0001758826272233552,256,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 14:47:02.456478,2026-02-24 14:47:23.943721,0 days 00:00:21.487243,0.13983034317839313,2,64,20,0.0006644266274058795,256,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 14:46:41.052339,2026-02-24 14:47:02.456437,0 days 00:00:21.404098,0.09276471859605423,2,64,30,0.0006007022723008381,256,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
33,0.5,2026-02-24 14:47:23.943762,2026-02-24 14:48:01.207121,0 days 00:00:37.263359,0.07999363929416059,5,64,60,0.0005185919435393066,256,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
34,0.5,2026-02-24 14:48:01.207160,2026-02-24 14:48:17.458579,0 days 00:00:16.251419,0.09624064667261212,1,64,70,0.0008198740872087499,512,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 14:53:47.142927,2026-02-24 14:54:13.824229,0 days 00:00:26.681302,0.06068160351360042,3,128,20,0.0008371664734319675,64,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
43,0.5,2026-02-24 14:52:00.236823,2026-02-24 14:52:32.725957,0 days 00:00:32.489134,0.22942932981388914,4,128,100,0.0004336790756113831,256,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
36,0.5,2026-02-24 14:48:38.967296,2026-02-24 14:49:16.015633,0 days 00:00:37.048337,0.2923038323765009,5,64,50,0.00038680008692634993,128,8,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.5,2026-02-24 14:49:16.015673,2026-02-24 14:49:37.453435,0 days 00:00:21.437762,0.0640109812664924,2,64,80,0.0006600918084360563,512,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
38,0.5,2026-02-24 14:49:37.453477,2026-02-24 14:50:09.246574,0 days 00:00:31.793097,0.13119008269991542,4,128,30,0.0004914700448900317,64,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 14:50:09.246614,2026-02-24 14:50:25.248379,0 days 00:00:16.001765,0.023076933911214584,1,64,70,0.0002932165686142188,256,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 14:50:25.248418,2026-02-24 14:50:51.784505,0 days 00:00:26.536087,0.08770425665594592,3,32,120,0.0002096660923954946,64,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
41,0.5,2026-02-24 14:50:51.784545,2026-02-24 14:51:28.581585,0 days 00:00:36.797040,0.2926826294790521,5,128,60,0.00015737765368553132,256,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.5,2026-02-24 14:54:45.517496,2026-02-24 14:55:06.965804,0 days 00:00:21.448308,0.04687751274207669,2,32,90,0.0001963383568466397,512,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 14:54:13.824270,2026-02-24 14:54:45.517456,0 days 00:00:31.693186,0.15318558230021373,4,64,110,0.0005800905362519498,32,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 14:52:32.725998,2026-02-24 14:53:10.157268,0 days 00:00:37.431270,0.29916887740564396,5,128,80,0.0002665156252741526,256,4,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
45,0.5,2026-02-24 14:53:10.157309,2026-02-24 14:53:47.142886,0 days 00:00:36.985577,0.27039831049493185,5,64,50,0.00022520984132617288,128,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
17,0.40849364905389035,2026-02-24 14:41:07.047470,2026-02-24 14:41:38.503411,0 days 00:00:31.455941,0.12847872693782494,4,64,50,0.00010635783081557434,64,4,4,4,"[0.5, 1.0, 0.5, 0.5]",COMPLETE
10,0.40849364905389035,2026-02-24 14:38:08.156276,2026-02-24 14:38:42.475949,0 days 00:00:34.319673,0.0011676262252473535,4,32,140,0.0009136648741504534,64,4,8,2,"[0.5, 0.5, 1.0, 0.5]",COMPLETE
29,0.15849364905389035,2026-02-24 14:45:52.915416,2026-02-24 14:46:14.437845,0 days 00:00:21.522429,0.02079378559756679,2,128,30,0.0005598159169744463,256,4,8,8,"[0.5, 0.0, 0.5, 0.5]",COMPLETE
49,0.1464466094067262,2026-02-24 14:55:06.965844,2026-02-24 14:55:33.652158,0 days 00:00:26.686314,0.2847652030240552,3,64,40,0.0009791382672030544,256,8,4,2,"[0.5, 1.0, 0.0, 0.5]",COMPLETE
