number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
46,0.8035714285714286,2026-02-23 04:06:30.662781,2026-02-23 04:07:15.246608,0 days 00:00:44.583827,0.030787349998045846,3,64,100,0.0005499334776013524,64,2,4,8,COMPLETE
2,0.75,2026-02-23 03:35:38.151411,2026-02-23 03:36:09.074747,0 days 00:00:30.923336,0.21702107867145887,1,64,70,0.00042999385436450676,64,2,8,8,COMPLETE
26,0.75,2026-02-23 03:54:19.618929,2026-02-23 03:55:04.054622,0 days 00:00:44.435693,0.0360088086972955,3,64,50,0.000360641073810989,64,2,4,8,COMPLETE
34,0.625,2026-02-23 03:59:28.897253,2026-02-23 03:59:59.113965,0 days 00:00:30.216712,0.04494796936005638,1,32,120,0.0003704694432031527,64,8,8,4,COMPLETE
49,0.625,2026-02-23 04:08:45.213799,2026-02-23 04:09:31.181648,0 days 00:00:45.967849,0.15863378705096243,3,64,100,0.0003082812505589341,64,2,4,8,COMPLETE
39,0.625,2026-02-23 04:02:28.715338,2026-02-23 04:03:06.265905,0 days 00:00:37.550567,0.09907721896863078,1,128,60,0.0003213068365001951,32,2,8,4,COMPLETE
29,0.625,2026-02-23 03:56:37.950519,2026-02-23 03:57:08.654972,0 days 00:00:30.704453,0.025174532018822887,1,32,120,0.00036710147997641917,64,8,8,8,COMPLETE
31,0.625,2026-02-23 03:57:46.424710,2026-02-23 03:58:20.361854,0 days 00:00:33.937144,0.030204170061714976,1,32,110,0.0003789537575522359,64,8,8,8,COMPLETE
41,0.625,2026-02-23 04:03:45.987981,2026-02-23 04:04:16.635385,0 days 00:00:30.647404,0.03456081150972131,1,32,110,0.000381132618520725,64,8,8,8,COMPLETE
5,0.625,2026-02-23 03:37:39.003342,2026-02-23 03:38:23.176973,0 days 00:00:44.173631,0.08562657172666308,3,64,40,0.00025404033822410413,128,2,4,8,COMPLETE
21,0.6020520050125313,2026-02-23 03:49:36.158644,2026-02-23 03:50:28.412371,0 days 00:00:52.253727,5.723092939070168e-05,4,64,60,0.0009241800981417964,512,4,4,2,COMPLETE
8,0.5898268398268398,2026-02-23 03:39:52.673872,2026-02-23 03:40:43.799021,0 days 00:00:51.125149,0.03536677548086037,4,64,60,0.0007403810813112159,512,4,4,2,COMPLETE
15,0.5833333333333334,2026-02-23 03:45:26.296192,2026-02-23 03:46:04.371517,0 days 00:00:38.075325,0.2158325069513258,2,128,100,0.0004268977947555089,64,2,8,8,COMPLETE
43,0.5833333333333333,2026-02-23 04:04:50.046405,2026-02-23 04:05:20.787858,0 days 00:00:30.741453,0.04321977051574315,1,32,120,0.0004060013664043302,64,8,8,8,COMPLETE
47,0.5833333333333333,2026-02-23 04:07:15.246688,2026-02-23 04:08:02.460144,0 days 00:00:47.213456,0.20173013945810775,3,64,100,0.0005423788957352459,128,2,4,4,COMPLETE
42,0.5583333333333333,2026-02-23 04:04:16.635442,2026-02-23 04:04:50.046326,0 days 00:00:33.410884,0.021994864299718836,1,32,140,0.00035848922259475776,64,8,8,8,COMPLETE
44,0.55,2026-02-23 04:05:20.787936,2026-02-23 04:05:52.976202,0 days 00:00:32.188266,0.06563168458795901,1,32,130,0.00048599211523777834,64,8,8,8,COMPLETE
22,0.5431318681318682,2026-02-23 03:50:28.412460,2026-02-23 03:51:28.702139,0 days 00:01:00.289679,0.006208009333507683,5,64,80,0.0009854749059579654,512,4,4,2,COMPLETE
13,0.5357142857142857,2026-02-23 03:43:22.515369,2026-02-23 03:44:34.303512,0 days 00:01:11.788143,0.06265940103647295,5,64,100,0.0004438056711288224,512,2,4,8,COMPLETE
18,0.5,2026-02-23 03:47:32.837389,2026-02-23 03:48:04.473069,0 days 00:00:31.635680,0.06896109861626926,1,128,20,0.0005047737306781598,32,2,8,8,COMPLETE
37,0.5,2026-02-23 04:01:07.204323,2026-02-23 04:01:44.726816,0 days 00:00:37.522493,0.16790457506058537,2,64,50,0.00013691132432488856,128,2,16,8,COMPLETE
38,0.5,2026-02-23 04:01:44.726891,2026-02-23 04:02:28.715259,0 days 00:00:43.988368,0.11941248478068146,3,64,70,0.000271187795093177,64,8,4,8,COMPLETE
27,0.5,2026-02-23 03:55:04.054712,2026-02-23 03:55:49.717295,0 days 00:00:45.662583,0.07678130380943263,3,64,30,0.0003681789646017566,64,2,4,8,COMPLETE
