number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
0,0.5,2026-02-22 16:28:11.508941,2026-02-22 16:28:38.522996,0 days 00:00:27.014055,0.01434997843236494,1,128,70,0.00011678625191619028,512,8,8,4,COMPLETE
1,0.5,2026-02-22 16:28:38.523057,2026-02-22 16:29:25.745962,0 days 00:00:47.222905,0.26391487557527554,3,64,110,0.00042724855431416984,64,8,4,2,COMPLETE
2,0.5,2026-02-22 16:29:25.746028,2026-02-22 16:30:13.704779,0 days 00:00:47.958751,0.18556980349037303,5,128,30,0.00028415854457232415,64,2,4,8,COMPLETE
4,0.5,2026-02-22 16:32:02.681541,2026-02-22 16:32:32.678842,0 days 00:00:29.997301,0.014313750818485793,2,32,30,0.0006032625913744948,128,2,8,2,COMPLETE
5,0.5,2026-02-22 16:32:32.678902,2026-02-22 16:33:00.738133,0 days 00:00:28.059231,0.07641286351174373,2,64,80,0.0003893783246318504,64,8,8,8,COMPLETE
6,0.5,2026-02-22 16:33:00.738179,2026-02-22 16:33:26.106956,0 days 00:00:25.368777,0.1121348496811955,1,32,40,0.00023707898848949942,128,8,16,4,COMPLETE
8,0.5,2026-02-22 16:33:52.720058,2026-02-22 16:34:19.762793,0 days 00:00:27.042735,0.25191292079660477,1,64,70,0.00043988265564391655,32,4,16,4,COMPLETE
7,0.5,2026-02-22 16:33:26.107021,2026-02-22 16:33:52.719973,0 days 00:00:26.612952,0.28774422412222983,1,128,70,0.00015093887813980158,512,8,16,4,COMPLETE
9,0.5,2026-02-22 16:34:19.762860,2026-02-22 16:34:55.991653,0 days 00:00:36.228793,0.24150623142285016,3,32,110,0.00040824334082444416,64,4,16,8,COMPLETE
10,0.5,2026-02-22 16:34:55.991714,2026-02-22 16:35:26.245708,0 days 00:00:30.253994,0.1592783199227284,2,128,50,0.00010323346295819941,256,2,8,4,COMPLETE
15,0.5,2026-02-22 16:40:24.572294,2026-02-22 16:40:51.830327,0 days 00:00:27.258033,0.029901614795332068,2,128,90,0.00011335715050683146,64,4,4,4,COMPLETE
11,0.5,2026-02-22 16:35:26.245795,2026-02-22 16:36:39.684117,0 days 00:01:13.438322,0.2052759574484411,4,64,100,0.0008234844331293128,512,8,4,2,COMPLETE
12,0.5,2026-02-22 16:36:39.684229,2026-02-22 16:37:52.617951,0 days 00:01:12.933722,0.12277952862156928,3,64,140,0.00015533376949137458,256,8,4,2,COMPLETE
13,0.5,2026-02-22 16:37:52.618058,2026-02-22 16:38:39.425009,0 days 00:00:46.806951,0.2936737277702265,5,64,100,0.000963021601216063,32,8,4,4,COMPLETE
17,0.5,2026-02-22 16:41:25.133043,2026-02-22 16:42:02.145459,0 days 00:00:37.012416,0.1578910349557464,3,64,90,0.0005644760034813955,64,8,8,2,COMPLETE
16,0.5,2026-02-22 16:40:51.830379,2026-02-22 16:41:25.132953,0 days 00:00:33.302574,0.2118205577946437,3,64,60,0.00017280760331126117,512,8,8,2,COMPLETE
19,0.5,2026-02-22 16:42:27.247391,2026-02-22 16:43:06.919182,0 days 00:00:39.671791,0.2601171935612959,4,32,60,0.0001987877114353046,256,4,8,8,COMPLETE
18,0.5,2026-02-22 16:42:02.145520,2026-02-22 16:42:27.247328,0 days 00:00:25.101808,0.0018743529127716475,1,128,120,0.00029496566383963117,32,2,4,4,COMPLETE
42,0.5,2026-02-22 16:55:33.879571,2026-02-22 16:56:09.998160,0 days 00:00:36.118589,0.0738553554461194,3,64,70,0.0005241163335847345,64,8,8,8,COMPLETE
35,0.5,2026-02-22 16:52:04.652773,2026-02-22 16:52:30.386587,0 days 00:00:25.733814,0.10693064676210963,1,32,70,0.000253172514255406,64,8,8,4,COMPLETE
20,0.5,2026-02-22 16:43:06.919252,2026-02-22 16:43:38.838625,0 days 00:00:31.919373,0.11888691499848628,2,128,80,0.00048245383174418544,128,8,4,2,COMPLETE
21,0.5,2026-02-22 16:43:38.838727,2026-02-22 16:44:25.600408,0 days 00:00:46.761681,0.19139624013579154,5,128,30,0.00030121481115848674,64,2,4,8,COMPLETE
22,0.5,2026-02-22 16:44:25.600516,2026-02-22 16:45:12.200525,0 days 00:00:46.600009,0.17988718089690264,5,128,20,0.00013282989551893716,64,2,4,8,COMPLETE
23,0.5,2026-02-22 16:45:12.200637,2026-02-22 16:46:01.844719,0 days 00:00:49.644082,0.22551885592466428,5,128,50,0.00032857368262714397,64,2,4,8,COMPLETE
24,0.5,2026-02-22 16:46:01.844778,2026-02-22 16:46:43.625742,0 days 00:00:41.780964,0.27734951698397314,4,128,20,0.00076773223745902,64,2,4,8,COMPLETE
25,0.5,2026-02-22 16:46:43.625799,2026-02-22 16:47:18.303703,0 days 00:00:34.677904,0.17493372391611445,3,64,110,0.0002677666299030224,512,2,4,8,COMPLETE
26,0.5,2026-02-22 16:47:18.303793,2026-02-22 16:47:46.456831,0 days 00:00:28.153038,0.08311119787574106,3,128,40,0.00035519180059431814,64,8,8,4,COMPLETE
27,0.5,2026-02-22 16:47:46.456873,2026-02-22 16:48:11.368738,0 days 00:00:24.911865,0.13826239740714774,2,128,140,0.00018729280245412502,64,2,4,4,COMPLETE
28,0.5,2026-02-22 16:48:11.368780,2026-02-22 16:48:58.627862,0 days 00:00:47.259082,0.23385369834151806,4,32,90,0.0004884825505021735,512,4,4,2,COMPLETE
29,0.5,2026-02-22 16:48:58.627972,2026-02-22 16:49:40.931139,0 days 00:00:42.303167,0.0419530869792683,4,64,130,0.00023087528083251486,512,8,8,8,COMPLETE
30,0.5,2026-02-22 16:49:40.931241,2026-02-22 16:50:07.200710,0 days 00:00:26.269469,0.26468201766789473,1,128,60,0.00012301720102035716,128,8,16,2,COMPLETE
31,0.5,2026-02-22 16:50:07.200777,2026-02-22 16:50:37.759038,0 days 00:00:30.558261,0.00865353371874569,2,32,30,0.0006379260981587509,128,2,8,2,COMPLETE
33,0.5,2026-02-22 16:51:08.679092,2026-02-22 16:51:35.147775,0 days 00:00:26.468683,0.02520721588243155,1,32,40,0.000551882099908685,128,2,8,2,COMPLETE
34,0.5,2026-02-22 16:51:35.147836,2026-02-22 16:52:04.652710,0 days 00:00:29.504874,0.06228854219092665,2,32,50,0.0003884305295161795,128,2,8,2,COMPLETE
46,0.5,2026-02-22 16:57:42.052930,2026-02-22 16:58:09.092395,0 days 00:00:27.039465,0.0902048283963907,1,64,60,0.000212067288783261,256,8,4,2,COMPLETE
43,0.5,2026-02-22 16:56:09.998253,2026-02-22 16:56:46.218053,0 days 00:00:36.219800,0.047522074198053835,3,64,110,0.0003620471398905584,64,8,8,8,COMPLETE
36,0.5,2026-02-22 16:52:30.386658,2026-02-22 16:53:00.011805,0 days 00:00:29.625147,0.028023555397515148,2,64,20,0.0004819570454138599,32,2,16,8,COMPLETE
37,0.5,2026-02-22 16:53:00.011896,2026-02-22 16:53:27.384348,0 days 00:00:27.372452,0.09730511669422642,1,32,40,0.0007284651881005594,256,8,8,2,COMPLETE
