number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
14,0.75,2026-02-24 03:53:34.449882,2026-02-24 03:54:20.241264,0 days 00:00:45.791382,0.058780350887305204,4,128,40,0.0005481578408038038,128,8,16,4,COMPLETE
21,0.75,2026-02-24 03:58:53.476842,2026-02-24 03:59:37.637463,0 days 00:00:44.160621,0.038196067399003754,4,128,40,0.0005704783452639656,128,8,16,4,COMPLETE
23,0.75,2026-02-24 04:00:21.466770,2026-02-24 04:00:59.340817,0 days 00:00:37.874047,0.06736343236727116,3,128,40,0.000549890011944966,128,8,16,4,COMPLETE
41,0.75,2026-02-24 04:13:00.369698,2026-02-24 04:13:46.301144,0 days 00:00:45.931446,0.058418234809533454,4,128,40,0.0006054594575469507,128,8,16,4,COMPLETE
44,0.6875,2026-02-24 04:14:54.196442,2026-02-24 04:15:40.077213,0 days 00:00:45.880771,0.08496209200859614,4,128,50,0.0007609383059398536,128,8,16,4,COMPLETE
42,0.65,2026-02-24 04:13:46.301201,2026-02-24 04:14:31.844428,0 days 00:00:45.543227,0.09308613871223245,4,128,40,0.0006355038930045534,128,8,16,4,COMPLETE
15,0.625,2026-02-24 03:54:20.241329,2026-02-24 03:55:04.565205,0 days 00:00:44.323876,0.0547396179879661,4,128,40,0.0006066125719956769,128,8,16,4,COMPLETE
22,0.625,2026-02-24 03:59:37.637522,2026-02-24 04:00:21.466712,0 days 00:00:43.829190,0.03208905548759432,4,128,30,0.00029036333559104315,128,8,16,4,COMPLETE
33,0.625,2026-02-24 04:07:12.055691,2026-02-24 04:07:59.440599,0 days 00:00:47.384908,0.06283812936123886,5,128,50,0.0004623491643877156,64,8,16,4,COMPLETE
34,0.625,2026-02-24 04:07:59.440663,2026-02-24 04:08:43.186673,0 days 00:00:43.746010,0.08637491043406059,4,128,70,0.0008367989471351423,32,8,16,4,COMPLETE
18,0.625,2026-02-24 03:56:39.806603,2026-02-24 03:57:25.812252,0 days 00:00:46.005649,0.0008568536396085236,4,128,40,0.00013896600470894252,64,8,16,4,COMPLETE
48,0.625,2026-02-24 04:17:42.235211,2026-02-24 04:18:28.119146,0 days 00:00:45.883935,0.05106327968840064,4,128,40,0.0009603467332840299,64,2,16,4,COMPLETE
49,0.625,2026-02-24 04:18:28.119209,2026-02-24 04:19:07.563242,0 days 00:00:39.444033,0.07032274971796315,3,128,20,0.0005556896067074116,256,8,16,8,COMPLETE
27,0.625,2026-02-24 04:02:54.401316,2026-02-24 04:03:38.957678,0 days 00:00:44.556362,0.07139609730600936,4,128,20,0.00036175922586035913,128,8,16,4,COMPLETE
46,0.625,2026-02-24 04:16:26.456436,2026-02-24 04:17:02.014982,0 days 00:00:35.558546,0.033390927137080056,2,128,30,0.0005117131320589592,512,8,4,4,COMPLETE
1,0.625,2026-02-24 03:43:33.682673,2026-02-24 03:44:20.626650,0 days 00:00:46.943977,0.07029665676362125,5,128,40,0.00021487031900972723,128,8,16,2,COMPLETE
45,0.6,2026-02-24 04:15:40.077282,2026-02-24 04:16:26.456367,0 days 00:00:46.379085,0.017675133278092555,4,128,50,0.0008006115352114754,128,8,16,4,COMPLETE
16,0.5416666666666666,2026-02-24 03:55:04.565262,2026-02-24 03:55:50.038737,0 days 00:00:45.473475,0.058902326486297875,4,128,30,0.0009732341076327261,128,8,16,2,COMPLETE
39,0.5178571428571428,2026-02-24 04:11:33.637719,2026-02-24 04:12:21.190400,0 days 00:00:47.552681,0.29923700697700006,5,32,30,0.0002702192717704361,256,2,4,2,COMPLETE
35,0.5,2026-02-24 04:08:43.186741,2026-02-24 04:09:30.306218,0 days 00:00:47.119477,0.15013968918465634,5,64,50,0.0001776856960534317,128,8,8,2,COMPLETE
19,0.5,2026-02-24 03:57:25.812343,2026-02-24 03:58:14.483186,0 days 00:00:48.670843,0.19637896302751487,5,128,60,0.00023122132870742032,128,8,16,8,COMPLETE
17,0.5,2026-02-24 03:55:50.038803,2026-02-24 03:56:39.806532,0 days 00:00:49.767729,0.13482509737025328,5,128,60,0.000529281321869691,128,8,16,2,COMPLETE
