cutoff,unique_id,ds,PatchTST-median,PatchTST-lo-95,PatchTST-lo-80,PatchTST-hi-80,PatchTST-hi-95,y,signal,strat_ret,cum_strat,cum_market
2024-12-20,META_price,2025-01-03,-8.4010884e-05,-0.04279873,-0.027014004,0.021326171,0.0393558,0.008954498511155777,-1,-0.008954498511155777,0.991085473611556,1.0089947099678085
2024-12-23,META_price,2025-01-03,0.00041273795,-0.036009558,-0.022703135,0.026164789,0.037624095,0.008954498511155777,1,0.008954498511155777,1.0,1.018070324743022
2024-12-24,META_price,2025-01-03,-0.0012099948,-0.042616744,-0.024337683,0.023923716,0.04293142,0.008954498511155777,-1,-0.008954498511155777,0.991085473611556,1.027227572040918
2024-12-26,META_price,2025-01-03,-0.0022714003,-0.040652603,-0.02831988,0.02328377,0.041078135,0.008954498511155777,-1,-0.008954498511155777,0.9822504160038421,1.0364671861223622
2024-12-27,META_price,2025-01-03,-0.0025441942,-0.043350287,-0.025534693,0.029041007,0.04047121,0.008954498511155777,-1,-0.008954498511155777,0.9734941187503158,1.0457899078526836
2024-12-30,META_price,2025-01-03,0.00018807221,-0.032021426,-0.019828126,0.024442364,0.037607323,0.008954498511155777,1,0.008954498511155777,0.9822504160038421,1.0551964847610795
2024-12-31,META_price,2025-01-03,0.005741693,-0.026623249,-0.010130996,0.0290162,0.039552465,0.008954498511155777,1,0.008954498511155777,0.991085473611556,1.0646876711005564
2025-01-03,META_price,2025-01-06,0.0044322293,-0.025171466,-0.013238965,0.01896721,0.03162791,0.041420532257145946,1,0.041420532257145946,1.0329988054482595,1.1097136641651817
2025-01-06,META_price,2025-01-07,0.0009678677,-0.038997408,-0.035376865,0.0276433,0.03295663,-0.01972677670726171,1,-0.01972677670726171,1.012820747046727,1.0880370978357687
2025-01-07,META_price,2025-01-08,-0.003378654,-0.04117594,-0.023554772,0.024198843,0.048074543,-0.011671858241949365,-1,0.011671858241949365,1.0247115058646306,1.0754115084467042
2025-01-08,META_price,2025-01-10,-0.00016443059,-0.028685436,-0.018031675,0.023362624,0.04695797,0.008381171597569063,-1,-0.008381171597569063,1.0161591124969958,1.0844625932022376
2025-01-10,META_price,2025-01-13,-0.0012486745,-0.03260126,-0.020935979,0.021149695,0.037715428,-0.01230219532663683,-1,0.01230219532663683,1.0287373114763707,1.0712030505271393
2025-01-13,META_price,2025-01-14,0.0016277982,-0.03413099,-0.018586114,0.027037615,0.04249254,-0.023417434583425056,1,-0.023417434583425056,1.0049268013956767,1.046409655023245
2025-01-14,META_price,2025-01-15,0.0054949243,-0.03234419,-0.007814217,0.030449564,0.046595648,0.037763464446190775,1,0.037763464446190775,1.0436019771981624,1.086681321888171
2025-01-15,META_price,2025-01-16,-0.006221056,-0.044100706,-0.033509117,0.030178342,0.05169251,-0.009475843098512975,-1,0.009475843098512975,1.0535379874812114,1.076432733876179
2025-01-16,META_price,2025-01-17,-0.0005803574,-0.034678183,-0.02342286,0.019118764,0.039896406,0.0024019475216746403,-1,-0.0024019475216746403,1.051010481207079,1.079021376460817
2025-01-17,META_price,2025-01-21,-0.00021503912,-0.028588003,-0.018568436,0.023924185,0.041445494,0.006003784546504783,-1,-0.006003784546504783,1.0447193449323804,1.0855190741971092
2025-01-21,META_price,2025-01-22,0.0014398708,-0.028333409,-0.014960885,0.02532924,0.04292921,0.011355445926507383,1,0.011355445926507383,1.0566502109108777,1.0979158797642412
2025-01-22,META_price,2025-01-23,-0.0058133407,-0.03310576,-0.024275608,0.020789225,0.04658983,0.020557010520282002,-1,-0.020557010520282002,1.0351503846167687,1.1207193304041345
2025-01-23,META_price,2025-01-24,-0.006219335,-0.039035194,-0.028282763,0.022163983,0.042288788,0.017197414498530322,-1,-0.017197414498530322,1.017500674069479,1.1401594863573234
2025-01-24,META_price,2025-01-27,-0.0032318197,-0.035078943,-0.02246657,0.028878793,0.04398554,0.01895459076827434,-1,-0.01895459076827434,0.9983959978310062,1.161976859317954
2025-01-27,META_price,2025-01-28,0.0009933617,-0.029613137,-0.024173554,0.03214735,0.044298112,0.021661734048208044,1,0.021661734048208044,1.0202589259886718,1.187421889798173
2025-01-28,META_price,2025-01-29,-0.010031285,-0.026877122,-0.02130943,0.021297302,0.04063115,0.0031980423105282844,-1,-0.0031980423105282844,1.0170013065544916,1.191225393884006
2025-01-29,META_price,2025-01-30,-0.00060544675,-0.028846297,-0.017513542,0.023110295,0.036343683,0.015416665844887075,-1,-0.015416665844887075,1.0014427757359576,1.2097324094136197
2025-01-30,META_price,2025-01-31,0.0027771285,-0.021675888,-0.01366404,0.026031036,0.039647628,0.0031681174836071936,1,0.0031681174836071936,1.0046204951389093,1.213571061249665
2025-01-31,META_price,2025-02-03,0.002120362,-0.021432228,-0.013746839,0.021804743,0.042251784,0.01194275973250329,1,0.01194275973250329,1.0166903666628608,1.2281513399373336
2025-02-03,META_price,2025-02-04,0.0010158317,-0.025481537,-0.014658182,0.020927697,0.03528116,0.009602979068621604,1,0.009602979068621604,1.0265006515638337,1.240002061593962
2025-02-04,META_price,2025-02-05,0.0010870695,-0.028245509,-0.016575558,0.025364881,0.03783994,0.00096517394918358,1,0.00096517394918358,1.0274918815292642,1.241199457035236
2025-02-05,META_price,2025-02-06,-0.00025475863,-0.019632598,-0.012512175,0.02533063,0.040036213,0.010050444433128056,-1,-0.010050444433128056,1.0172168522649394,1.2537369614184009
2025-02-06,META_price,2025-02-07,0.0023242766,-0.017694276,-0.01125856,0.01912497,0.031971585,0.003547189131373397,1,0.003547189131373397,1.0208315199924376,1.2581921004805585
2025-02-07,META_price,2025-02-10,0.003374429,-0.016213628,-0.010462225,0.021247562,0.031549793,0.0040226109657238015,1,0.0040226109657238015,1.024946198385692,1.2632635111384594
