number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
0,0.875,2026-02-24 12:28:01.195375,2026-02-24 12:28:41.680386,0 days 00:00:40.485011,0.007016967991491829,5,64,130,0.0004598773942621659,128,8,16,4,COMPLETE
41,0.8541666666666666,2026-02-24 13:00:31.653066,2026-02-24 13:02:00.684484,0 days 00:01:29.031418,0.015736564261049423,5,64,110,0.00048192387184060133,512,8,16,2,COMPLETE
10,0.75,2026-02-24 12:34:03.732563,2026-02-24 12:34:56.302369,0 days 00:00:52.569806,0.00275494287554523,5,32,100,0.00024021260160043555,128,2,4,4,COMPLETE
39,0.7125,2026-02-24 12:57:33.268759,2026-02-24 12:59:02.523416,0 days 00:01:29.254657,0.019442752080894812,5,64,110,0.0005026673511498214,512,8,16,2,COMPLETE
43,0.6875,2026-02-24 13:03:13.349185,2026-02-24 13:04:11.549192,0 days 00:00:58.200007,0.0383684815050397,5,64,80,0.0005027947345111582,512,8,16,2,COMPLETE
36,0.625,2026-02-24 12:54:06.945777,2026-02-24 12:55:20.134612,0 days 00:01:13.188835,0.12698164503507797,5,64,100,0.000601413524662445,512,8,16,2,COMPLETE
44,0.625,2026-02-24 13:04:11.549265,2026-02-24 13:05:07.135422,0 days 00:00:55.586157,0.04187029555512523,5,32,80,0.0005282109890410835,512,8,16,2,COMPLETE
48,0.625,2026-02-24 13:07:35.287034,2026-02-24 13:08:07.374085,0 days 00:00:32.087051,0.024270299811997183,1,64,90,0.00037609747828962003,512,8,4,2,COMPLETE
40,0.5833333333333334,2026-02-24 12:59:02.523488,2026-02-24 13:00:31.653003,0 days 00:01:29.129515,0.018877906230257462,5,64,110,0.0004667531149920518,512,8,16,2,COMPLETE
16,0.5,2026-02-24 12:38:54.674479,2026-02-24 12:39:34.191163,0 days 00:00:39.516684,0.0008182235585489366,3,32,140,0.00032248431818145427,128,2,16,4,COMPLETE
17,0.5,2026-02-24 12:39:34.191252,2026-02-24 12:40:38.964713,0 days 00:01:04.773461,0.08115738827996492,5,32,90,0.0005608010357360963,512,8,4,4,COMPLETE
2,0.5,2026-02-24 12:29:12.123389,2026-02-24 12:29:46.925992,0 days 00:00:34.802603,0.26292727902436774,4,64,110,0.0009159566796926843,64,2,8,4,COMPLETE
5,0.5,2026-02-24 12:31:11.028886,2026-02-24 12:31:38.708946,0 days 00:00:27.680060,0.009890958269666595,1,64,110,0.00015912195420973352,64,8,16,8,COMPLETE
3,0.5,2026-02-24 12:29:46.926037,2026-02-24 12:30:22.967034,0 days 00:00:36.040997,0.2602342752214483,4,64,140,0.0007264499353182177,64,8,16,4,COMPLETE
8,0.5,2026-02-24 12:32:54.310311,2026-02-24 12:33:29.259939,0 days 00:00:34.949628,0.1126938647602394,2,32,110,0.0003229503443981842,32,8,16,2,COMPLETE
7,0.5,2026-02-24 12:32:23.409744,2026-02-24 12:32:54.310244,0 days 00:00:30.900500,0.1889095191270643,1,64,130,0.00012832455167747876,64,2,8,4,COMPLETE
9,0.5,2026-02-24 12:33:29.259999,2026-02-24 12:34:03.732501,0 days 00:00:34.472502,0.15848039038194373,2,128,70,0.00011333712570385117,32,8,4,2,COMPLETE
6,0.5,2026-02-24 12:31:38.709018,2026-02-24 12:32:23.409658,0 days 00:00:44.700640,0.22315931036229675,4,64,30,0.0001339267080284016,512,8,8,8,COMPLETE
49,0.5,2026-02-24 13:08:07.374142,2026-02-24 13:09:07.826069,0 days 00:01:00.451927,0.00012429036365327762,5,32,110,0.0002515550500799688,128,8,16,2,COMPLETE
34,0.5,2026-02-24 12:52:34.677919,2026-02-24 12:53:22.566508,0 days 00:00:47.888589,0.250668110827235,5,64,120,0.0007265579026265178,64,8,16,8,COMPLETE
35,0.5,2026-02-24 12:53:22.566574,2026-02-24 12:54:06.945701,0 days 00:00:44.379127,0.27616745032235185,4,64,130,0.0004632105256917936,64,8,16,4,COMPLETE
15,0.5,2026-02-24 12:38:15.040321,2026-02-24 12:38:54.674412,0 days 00:00:39.634091,0.09926574261689558,3,64,120,0.00024217376808894495,128,8,4,4,COMPLETE
14,0.5,2026-02-24 12:37:29.036937,2026-02-24 12:38:15.040252,0 days 00:00:46.003315,0.051772288744350414,4,32,80,0.0004988741829788657,256,4,16,4,COMPLETE
13,0.5,2026-02-24 12:36:40.633099,2026-02-24 12:37:29.036863,0 days 00:00:48.403764,0.05258011357815568,5,32,130,0.00022621827763384393,128,2,4,4,COMPLETE
11,0.5,2026-02-24 12:34:56.302429,2026-02-24 12:35:48.901717,0 days 00:00:52.599288,0.009762927491325037,5,32,90,0.00021476978210666891,128,2,4,4,COMPLETE
