number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
37,0.5,2026-02-23 04:59:17.526735,2026-02-23 04:59:47.087553,0 days 00:00:29.560818,0.14841360068383405,5,32,20,0.00044417749739331645,128,8,8,4,PRUNED
26,0.5,2026-02-23 04:52:57.616032,2026-02-23 04:53:18.355548,0 days 00:00:20.739516,0.1596028063719269,3,32,50,0.0007063056531396976,32,4,8,8,PRUNED
23,0.5,2026-02-23 04:51:50.889537,2026-02-23 04:52:09.446342,0 days 00:00:18.556805,0.10958955276004245,2,32,80,0.00032014241845470495,32,4,8,8,PRUNED
25,0.5,2026-02-23 04:52:35.486010,2026-02-23 04:52:57.615993,0 days 00:00:22.129983,0.18231255108748193,3,32,70,0.0003636450475592154,64,4,8,4,PRUNED
34,0.5,2026-02-23 04:57:54.919590,2026-02-23 04:58:24.443839,0 days 00:00:29.524249,0.18582697709938512,5,128,60,0.0007642103340753871,512,2,4,4,PRUNED
46,0.5,2026-02-23 05:04:02.135073,2026-02-23 05:04:17.448361,0 days 00:00:15.313288,0.023235376772854987,1,64,130,0.0003362595517265468,64,4,16,8,PRUNED
44,0.5,2026-02-23 05:03:10.620173,2026-02-23 05:03:31.422840,0 days 00:00:20.802667,0.05225151465235928,2,64,40,0.00024662087003127816,256,4,16,8,PRUNED
49,0.5,2026-02-23 05:05:18.459359,2026-02-23 05:05:49.121710,0 days 00:00:30.662351,0.022394790789351665,1,128,140,0.0002500340830845671,64,4,16,8,COMPLETE
4,0.4583333333333333,2026-02-23 04:40:40.305798,2026-02-23 04:41:39.497140,0 days 00:00:59.191342,0.2822035951589048,5,32,40,0.0003421197152073872,64,2,8,8,COMPLETE
6,0.44791666666666663,2026-02-23 04:42:22.617315,2026-02-23 04:42:53.110096,0 days 00:00:30.492781,0.0014496305286182843,1,32,120,0.0002045859984604493,512,8,8,8,COMPLETE
3,0.4375,2026-02-23 04:39:39.875925,2026-02-23 04:40:40.305712,0 days 00:01:00.429787,0.07872846194575359,5,64,40,0.00011965403037400448,512,8,4,4,COMPLETE
13,0.41666666666666663,2026-02-23 04:46:26.013982,2026-02-23 04:47:11.137560,0 days 00:00:45.123578,0.07674665783476975,2,128,60,0.0008103786569841257,128,2,8,4,COMPLETE
20,0.375,2026-02-23 04:50:35.588612,2026-02-23 04:51:06.479297,0 days 00:00:30.890685,0.16877118731449697,1,128,50,0.0009519149782545698,128,2,8,8,COMPLETE
