cutoff,unique_id,ds,PatchTST-median,PatchTST-lo-95,PatchTST-lo-80,PatchTST-hi-80,PatchTST-hi-95,y,signal,strat_ret,cum_strat,cum_market
2024-12-20,DUK_price,2025-01-03,-0.0021600192,-0.027401354,-0.012955944,0.01769825,0.03168455,-0.00037112088324062816,-1,0.00037112088324062816,1.0003711897571155,0.999628947973596
2024-12-23,DUK_price,2025-01-03,-0.0002776885,-0.032228746,-0.016448082,0.010350114,0.018335894,-0.00037112088324062816,-1,0.00037112088324062816,1.000742517296067,0.9992580336267983
2024-12-24,DUK_price,2025-01-03,0.0020430423,-0.026148248,-0.013760212,0.015914502,0.025368318,-0.00037112088324062816,1,-0.00037112088324062816,1.0003711897571155,0.9988872569085206
2024-12-26,DUK_price,2025-01-03,-0.004679353,-0.027942333,-0.01323744,0.0040815813,0.01804947,-0.00037112088324062816,-1,0.00037112088324062816,1.000742517296067,0.9985166177676956
2024-12-27,DUK_price,2025-01-03,-0.002246285,-0.03006503,-0.013173949,0.014089785,0.023801016,-0.00037112088324062816,-1,0.00037112088324062816,1.0011139826679971,0.998146116153275
2024-12-30,DUK_price,2025-01-03,-0.0020888345,-0.025063405,-0.013870107,0.0036389455,0.01108394,-0.00037112088324062816,-1,0.00037112088324062816,1.0014855859240686,0.997775752014229
2024-12-31,DUK_price,2025-01-03,-0.002515536,-0.019342663,-0.012810249,0.006599659,0.011265725,-0.00037112088324062816,-1,0.00037112088324062816,1.0018573271154625,0.9974055252995474
2025-01-03,DUK_price,2025-01-06,-0.0006360108,-0.02122483,-0.01231098,0.012559386,0.020310983,-0.01316858321875095,-1,0.01316858321875095,1.0151376180969072,0.9843572101092278
2025-01-06,DUK_price,2025-01-07,-0.0005851658,-0.01805239,-0.011253031,0.008096659,0.014911178,0.004128079515611683,-1,-0.004128079515611683,1.0109556869010703,0.9884291137328389
2025-01-07,DUK_price,2025-01-08,0.002126552,-0.013924129,-0.0054336875,0.009879407,0.016524356,0.013206993852536897,1,0.013206993852536897,1.0243959296864715,1.001569874932225
