number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
9,0.75,2026-02-23 22:32:51.388734,2026-02-23 22:34:13.667354,0 days 00:01:22.278620,0.016083792578305,4,64,140,0.0006453042882697362,32,8,4,2,COMPLETE
42,0.75,2026-02-23 22:57:57.479315,2026-02-23 22:58:47.796556,0 days 00:00:50.317241,0.05873643970490421,5,64,140,0.0004157257056529558,32,8,16,4,COMPLETE
39,0.75,2026-02-23 22:55:26.438717,2026-02-23 22:56:16.834150,0 days 00:00:50.395433,0.01782421491454733,5,64,120,0.0003926955098871733,32,8,16,4,COMPLETE
45,0.75,2026-02-23 23:00:25.596398,2026-02-23 23:01:14.514821,0 days 00:00:48.918423,0.02419982761824325,5,64,140,0.00040995774598575246,32,8,16,4,COMPLETE
43,0.75,2026-02-23 22:58:47.796617,2026-02-23 22:59:38.248140,0 days 00:00:50.451523,0.05934772619357964,5,64,140,0.0005686922998570668,32,8,16,4,COMPLETE
21,0.625,2026-02-23 22:42:15.875055,2026-02-23 22:43:00.732238,0 days 00:00:44.857183,0.123662102524464,3,128,100,0.00016361148544747066,128,4,4,2,COMPLETE
17,0.625,2026-02-23 22:39:28.182153,2026-02-23 22:40:13.315513,0 days 00:00:45.133360,0.11462176853311734,4,128,110,0.00016796116429719442,512,8,4,4,COMPLETE
13,0.625,2026-02-23 22:36:59.549855,2026-02-23 22:37:44.154626,0 days 00:00:44.604771,0.1234863459224064,3,128,100,0.00017935766760026446,128,4,4,2,COMPLETE
24,0.625,2026-02-23 22:44:28.485670,2026-02-23 22:45:20.519481,0 days 00:00:52.033811,0.09170712393499415,3,128,120,0.00021145765345352544,128,4,4,2,COMPLETE
40,0.625,2026-02-23 22:56:16.834245,2026-02-23 22:57:07.090078,0 days 00:00:50.255833,0.0211351200192088,5,64,120,0.0005908681370500431,32,8,16,8,COMPLETE
27,0.625,2026-02-23 22:46:40.792017,2026-02-23 22:47:40.106457,0 days 00:00:59.314440,0.06377964616509818,3,128,130,0.00019889437143528013,128,4,4,2,COMPLETE
31,0.625,2026-02-23 22:49:35.365101,2026-02-23 22:50:19.517086,0 days 00:00:44.151985,0.09344961276303222,4,128,110,0.00017009915023826183,512,8,4,4,COMPLETE
47,0.625,2026-02-23 23:02:04.074934,2026-02-23 23:02:52.176954,0 days 00:00:48.102020,0.030280727156731194,5,64,130,0.00048638947201916653,32,8,16,4,COMPLETE
7,0.625,2026-02-23 22:31:49.456613,2026-02-23 22:32:22.187036,0 days 00:00:32.730423,0.04307388486562914,2,128,100,0.00015102699460053134,512,4,4,4,COMPLETE
44,0.625,2026-02-23 22:59:38.248187,2026-02-23 23:00:25.596316,0 days 00:00:47.348129,0.059054445561877944,5,64,140,0.0005503953541597605,32,8,16,4,COMPLETE
5,0.5,2026-02-23 22:30:18.502099,2026-02-23 22:31:10.424948,0 days 00:00:51.922849,0.10020437130715411,5,128,70,0.0002711899911999974,512,2,16,2,COMPLETE
1,0.5,2026-02-23 22:27:41.229880,2026-02-23 22:28:25.829695,0 days 00:00:44.599815,0.08347066337261501,4,32,50,0.0005993756658307943,64,2,8,8,COMPLETE
0,0.5,2026-02-23 22:26:56.638693,2026-02-23 22:27:41.229815,0 days 00:00:44.591122,0.22745415631869365,4,128,90,0.00024107095099154817,64,2,16,8,COMPLETE
