number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
13,0.625,2026-02-22 03:46:50.718029,2026-02-22 03:47:19.774192,0 days 00:00:29.056163,0.01134021326770867,2,128,100,0.0005229847343046531,256,8,8,4,COMPLETE
4,0.625,2026-02-22 03:41:57.712121,2026-02-22 03:42:27.198477,0 days 00:00:29.486356,0.03091453060399809,2,128,60,0.0003931318826778555,256,8,8,4,COMPLETE
45,0.625,2026-02-22 04:03:42.639375,2026-02-22 04:04:11.903973,0 days 00:00:29.264598,0.05438932346082146,2,128,140,0.0003371037317776899,64,8,4,4,COMPLETE
47,0.625,2026-02-22 04:04:47.004409,2026-02-22 04:05:15.985925,0 days 00:00:28.981516,0.013233790721375066,2,128,130,0.0003995013961204145,64,8,4,4,COMPLETE
49,0.625,2026-02-22 04:05:45.375171,2026-02-22 04:06:14.811566,0 days 00:00:29.436395,0.033084180686159356,2,128,140,0.0004075747474530122,64,8,4,4,COMPLETE
1,0.5,2026-02-22 03:40:14.625142,2026-02-22 03:40:50.271344,0 days 00:00:35.646202,0.22209308186943216,3,64,20,0.00035795303422914246,128,8,16,8,COMPLETE
6,0.5,2026-02-22 03:43:11.315472,2026-02-22 03:43:47.251216,0 days 00:00:35.935744,0.0900767060824807,3,128,50,0.00010896347480712091,32,2,4,8,COMPLETE
0,0.5,2026-02-22 03:39:45.759803,2026-02-22 03:40:14.625076,0 days 00:00:28.865273,0.24385384455546952,2,32,120,0.00013882033494035678,256,2,4,8,COMPLETE
3,0.5,2026-02-22 03:41:16.023992,2026-02-22 03:41:57.712050,0 days 00:00:41.688058,0.13803829629052605,4,32,90,0.00032726590651455394,64,8,16,4,COMPLETE
2,0.5,2026-02-22 03:40:50.271419,2026-02-22 03:41:16.023907,0 days 00:00:25.752488,0.04795477258882935,1,64,120,0.0007882457851163614,512,4,16,8,COMPLETE
9,0.5,2026-02-22 03:44:51.959701,2026-02-22 03:45:32.568543,0 days 00:00:40.608842,0.15861056431286177,4,128,140,0.0007289394448670795,64,2,4,8,COMPLETE
10,0.5,2026-02-22 03:45:32.568616,2026-02-22 03:45:57.760449,0 days 00:00:25.191833,0.00440150033919345,1,128,80,0.0005780804351871465,256,8,8,4,COMPLETE
11,0.5,2026-02-22 03:45:57.760500,2026-02-22 03:46:24.910779,0 days 00:00:27.150279,0.2905617977243431,2,32,110,0.0001219391636870882,256,2,8,4,COMPLETE
12,0.5,2026-02-22 03:46:24.910842,2026-02-22 03:46:50.717980,0 days 00:00:25.807138,0.10809362634680719,2,32,60,0.00017580704412136058,256,2,8,2,COMPLETE
14,0.5,2026-02-22 03:47:19.774258,2026-02-22 03:47:44.440637,0 days 00:00:24.666379,0.0027568032901999773,1,128,100,0.0005170394387906611,256,8,8,4,COMPLETE
7,0.5,2026-02-22 03:43:47.251284,2026-02-22 03:44:16.824707,0 days 00:00:29.573423,0.2107317816304185,2,128,70,0.00025982778857680907,64,4,4,8,COMPLETE
8,0.5,2026-02-22 03:44:16.824782,2026-02-22 03:44:51.959618,0 days 00:00:35.134836,0.1800063328359082,3,64,30,0.0003574200681805679,128,8,4,8,COMPLETE
5,0.5,2026-02-22 03:42:27.198546,2026-02-22 03:43:11.315405,0 days 00:00:44.116859,0.26664238308943694,5,32,30,0.00025102918909446047,64,4,16,2,COMPLETE
33,0.5,2026-02-22 03:57:21.785846,2026-02-22 03:57:56.038330,0 days 00:00:34.252484,0.17050177720476753,3,64,20,0.0006440276651710152,512,8,16,8,COMPLETE
