number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
28,0.625,2026-02-24 04:37:25.541564,2026-02-24 04:38:10.897192,0 days 00:00:45.355628,0.055947997778314766,4,128,60,0.0002732877172388296,256,8,16,4,COMPLETE
0,0.5,2026-02-24 04:19:29.904618,2026-02-24 04:20:02.385328,0 days 00:00:32.480710,0.1878397650510852,2,32,80,0.00010325655828028954,256,2,8,8,COMPLETE
2,0.5,2026-02-24 04:20:47.360928,2026-02-24 04:21:25.995500,0 days 00:00:38.634572,0.11449435811470769,3,32,140,0.0004009352876508625,64,2,8,8,COMPLETE
3,0.5,2026-02-24 04:21:25.995565,2026-02-24 04:22:04.986558,0 days 00:00:38.990993,0.21690112502521525,3,64,50,0.00020383278883278922,64,2,16,4,COMPLETE
4,0.5,2026-02-24 04:22:04.986633,2026-02-24 04:22:50.228851,0 days 00:00:45.242218,0.17360941941760308,4,128,60,0.00019841843298701352,32,8,16,8,COMPLETE
5,0.5,2026-02-24 04:22:50.228917,2026-02-24 04:23:39.930082,0 days 00:00:49.701165,0.03197852782154646,5,32,70,0.0001385526058145864,256,4,8,8,COMPLETE
6,0.5,2026-02-24 04:23:39.930153,2026-02-24 04:24:28.853954,0 days 00:00:48.923801,0.13187565136303928,5,32,40,0.0002737811760739692,32,2,8,8,COMPLETE
7,0.5,2026-02-24 04:24:28.854048,2026-02-24 04:25:18.451786,0 days 00:00:49.597738,0.24323027255731813,5,64,60,0.00031377889338047335,32,2,16,2,COMPLETE
8,0.5,2026-02-24 04:25:18.451851,2026-02-24 04:25:56.699590,0 days 00:00:38.247739,0.024967747618867574,3,64,20,0.00024516868014801797,128,2,16,4,COMPLETE
9,0.5,2026-02-24 04:25:56.699654,2026-02-24 04:26:28.577218,0 days 00:00:31.877564,0.20659794049816496,2,64,130,0.0007643011813703279,64,8,8,4,COMPLETE
10,0.5,2026-02-24 04:26:28.577260,2026-02-24 04:26:55.378333,0 days 00:00:26.801073,0.2949711684348034,1,128,100,0.00010160583164112877,256,4,4,2,COMPLETE
11,0.5,2026-02-24 04:26:55.378392,2026-02-24 04:27:23.266666,0 days 00:00:27.888274,0.08339262141816181,1,32,100,0.0004839190840698366,512,2,8,8,COMPLETE
12,0.5,2026-02-24 04:27:23.266710,2026-02-24 04:27:50.709883,0 days 00:00:27.443173,0.07442682811494608,2,64,90,0.0006348482460034059,256,2,4,8,COMPLETE
13,0.5,2026-02-24 04:27:50.709939,2026-02-24 04:28:34.232014,0 days 00:00:43.522075,0.16803352132234525,4,32,80,0.0009743532615859626,128,4,8,8,COMPLETE
14,0.5,2026-02-24 04:28:34.232074,2026-02-24 04:29:03.960649,0 days 00:00:29.728575,0.08907105482411207,2,128,120,0.0005030906659604083,512,8,8,8,COMPLETE
15,0.5,2026-02-24 04:29:03.960695,2026-02-24 04:29:47.666330,0 days 00:00:43.705635,0.27271918054799743,4,64,30,0.0001533617369990949,64,2,8,2,COMPLETE
16,0.5,2026-02-24 04:29:47.666401,2026-02-24 04:30:20.313856,0 days 00:00:32.647455,0.15298184923478686,2,32,110,0.0003994554943641109,256,2,4,8,COMPLETE
1,0.5,2026-02-24 04:20:02.385384,2026-02-24 04:20:47.360864,0 days 00:00:44.975480,0.09896489420854845,4,64,70,0.0004164729359808626,64,2,8,8,COMPLETE
17,0.5,2026-02-24 04:30:20.313926,2026-02-24 04:31:05.526755,0 days 00:00:45.212829,0.00025679633039746297,4,32,70,0.00011769069558806952,256,2,8,8,COMPLETE
18,0.5,2026-02-24 04:31:05.526844,2026-02-24 04:31:31.253750,0 days 00:00:25.726906,0.19275148382754548,1,64,80,0.00018038361689723517,64,8,8,4,COMPLETE
20,0.5,2026-02-24 04:32:10.079983,2026-02-24 04:32:50.411837,0 days 00:00:40.331854,0.24701734575980105,3,64,90,0.0006685360446300297,512,2,8,8,COMPLETE
19,0.5,2026-02-24 04:31:31.253811,2026-02-24 04:32:10.079914,0 days 00:00:38.826103,0.1164248670649194,3,128,50,0.0003901853121388005,128,4,4,2,COMPLETE
22,0.5,2026-02-24 04:33:29.336281,2026-02-24 04:34:02.131691,0 days 00:00:32.795410,0.10682429200285908,2,32,110,0.0005107117896051162,64,2,8,8,COMPLETE
23,0.5,2026-02-24 04:34:02.131754,2026-02-24 04:34:47.717993,0 days 00:00:45.586239,0.058504149296218944,4,32,80,0.00031245999043613297,64,2,8,8,COMPLETE
24,0.5,2026-02-24 04:34:47.718062,2026-02-24 04:35:27.233388,0 days 00:00:39.515326,0.13343718595613524,3,32,70,0.0002458403519215381,64,2,8,8,COMPLETE
21,0.5,2026-02-24 04:32:50.411901,2026-02-24 04:33:29.336219,0 days 00:00:38.924318,0.12204371556865552,3,32,140,0.00037095503210629046,64,2,8,8,COMPLETE
25,0.5,2026-02-24 04:35:27.233449,2026-02-24 04:36:12.839507,0 days 00:00:45.606058,0.1485165762843218,4,32,140,0.00043970460792150254,256,2,8,8,COMPLETE
26,0.5,2026-02-24 04:36:12.839573,2026-02-24 04:36:46.494886,0 days 00:00:33.655313,0.10141258191073203,2,32,90,0.0005590949345902766,64,2,8,8,COMPLETE
27,0.5,2026-02-24 04:36:46.494955,2026-02-24 04:37:25.541474,0 days 00:00:39.046519,0.1832303597756478,3,32,120,0.00034597356049591467,64,4,8,8,COMPLETE
29,0.5,2026-02-24 04:38:10.897256,2026-02-24 04:39:00.728028,0 days 00:00:49.830772,0.05925525958468515,5,128,50,0.0001564894132028793,256,8,16,4,COMPLETE
30,0.5,2026-02-24 04:39:00.728094,2026-02-24 04:39:46.061396,0 days 00:00:45.333302,0.039228636495212375,4,128,60,0.00012235297442363488,256,8,16,4,COMPLETE
31,0.5,2026-02-24 04:39:46.061461,2026-02-24 04:40:31.147271,0 days 00:00:45.085810,0.06092350476137334,4,128,40,0.0002556746507332148,256,8,16,4,COMPLETE
