number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
30,0.75,2026-02-23 03:10:19.078157,2026-02-23 03:10:59.012860,0 days 00:00:39.934703,0.08327667612248868,3,128,70,0.0006379491402981782,128,2,4,4,COMPLETE
10,0.625,2026-02-23 02:54:16.794831,2026-02-23 02:55:08.965488,0 days 00:00:52.170657,0.0010934013629294859,5,128,40,0.0008802021205666585,64,2,4,4,COMPLETE
24,0.625,2026-02-23 03:05:12.711488,2026-02-23 03:06:03.066277,0 days 00:00:50.354789,0.022081420864395757,5,128,30,0.0008018283290982335,64,2,4,4,COMPLETE
40,0.625,2026-02-23 03:18:27.986774,2026-02-23 03:19:02.818531,0 days 00:00:34.831757,0.016777273128674663,2,64,120,0.0006682046924832859,256,4,4,4,COMPLETE
13,0.625,2026-02-23 02:56:45.043065,2026-02-23 02:57:29.615565,0 days 00:00:44.572500,0.0009747986974451353,4,128,20,0.0009447370083703791,64,2,4,4,COMPLETE
23,0.6071428571428572,2026-02-23 03:04:20.389889,2026-02-23 03:05:12.711396,0 days 00:00:52.321507,0.022476436047627224,5,128,30,0.0008006106412211573,64,2,16,4,COMPLETE
1,0.5,2026-02-23 02:48:34.756597,2026-02-23 02:49:13.543665,0 days 00:00:38.787068,0.2490744438900315,3,128,80,0.0006941337434793083,256,8,8,4,COMPLETE
0,0.5,2026-02-23 02:47:50.174825,2026-02-23 02:48:34.756524,0 days 00:00:44.581699,0.05954356076271308,4,128,60,0.0006930653827036985,64,2,16,4,COMPLETE
2,0.5,2026-02-23 02:49:13.543737,2026-02-23 02:49:44.425381,0 days 00:00:30.881644,0.19680995695988596,1,128,80,0.00016565251917110044,128,8,16,8,COMPLETE
3,0.5,2026-02-23 02:49:44.425443,2026-02-23 02:50:37.308030,0 days 00:00:52.882587,0.157227275831615,5,128,20,0.00018444721871146825,32,4,8,4,COMPLETE
9,0.5,2026-02-23 02:53:49.337366,2026-02-23 02:54:16.794705,0 days 00:00:27.457339,0.15050600370985073,1,32,80,0.00032799617184170763,256,2,8,4,COMPLETE
8,0.5,2026-02-23 02:53:18.901566,2026-02-23 02:53:49.337275,0 days 00:00:30.435709,0.11974336679648623,1,64,90,0.0003443466839575378,512,4,16,2,COMPLETE
11,0.5,2026-02-23 02:55:08.965602,2026-02-23 02:56:00.269579,0 days 00:00:51.303977,0.0031240543761609785,5,128,40,0.0009018003731101871,64,2,4,4,COMPLETE
14,0.5,2026-02-23 02:57:29.615658,2026-02-23 02:58:20.220245,0 days 00:00:50.604587,0.017351728782710185,5,128,20,0.0009764767760474944,64,2,4,4,COMPLETE
6,0.5,2026-02-23 02:52:03.027752,2026-02-23 02:52:38.889004,0 days 00:00:35.861252,0.047715500580278104,2,32,110,0.00014155143995431757,128,4,16,8,COMPLETE
7,0.5,2026-02-23 02:52:38.889116,2026-02-23 02:53:18.901494,0 days 00:00:40.012378,0.24805008319111732,3,128,90,0.0006321086217677117,512,2,16,4,COMPLETE
4,0.5,2026-02-23 02:50:37.308097,2026-02-23 02:51:27.326959,0 days 00:00:50.018862,0.29683805337254365,4,64,140,0.0002467985948962127,64,2,4,2,COMPLETE
5,0.5,2026-02-23 02:51:27.327061,2026-02-23 02:52:03.027684,0 days 00:00:35.700623,0.18112932779801258,2,32,50,0.0001806830217939333,128,4,8,2,COMPLETE
46,0.5,2026-02-23 03:21:50.690486,2026-02-23 03:22:29.485022,0 days 00:00:38.794536,0.07089530161570098,2,128,80,0.0006042953835799247,512,2,4,2,COMPLETE
47,0.5,2026-02-23 03:22:29.485084,2026-02-23 03:23:08.322198,0 days 00:00:38.837114,0.20100536954739562,3,32,40,0.0009405640500719087,32,2,8,4,COMPLETE
