number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
3,0.75,2026-02-24 05:24:59.902515,2026-02-24 05:25:44.737106,0 days 00:00:44.834591,0.10464416807655337,4,128,130,0.00020659894872282898,512,2,8,4,COMPLETE
23,0.75,2026-02-24 05:38:26.123766,2026-02-24 05:39:06.147220,0 days 00:00:40.023454,0.024439016949620307,3,64,90,0.0007117213724064439,64,8,4,4,COMPLETE
46,0.75,2026-02-24 05:55:03.513630,2026-02-24 05:55:41.200017,0 days 00:00:37.686387,0.15501048245148813,3,128,120,0.0007830613971213863,64,2,16,4,COMPLETE
14,0.625,2026-02-24 05:32:30.362996,2026-02-24 05:33:16.423040,0 days 00:00:46.060044,0.19016460924350542,4,128,140,0.0008526756716117073,64,8,8,4,COMPLETE
7,0.625,2026-02-24 05:27:42.169846,2026-02-24 05:28:11.507213,0 days 00:00:29.337367,0.031618282102543124,2,64,70,0.0006453122065982152,64,8,4,4,COMPLETE
49,0.625,2026-02-24 05:57:01.303683,2026-02-24 05:57:41.866331,0 days 00:00:40.562648,0.01940540320481871,3,32,120,0.0003556146628206001,256,2,16,4,COMPLETE
27,0.625,2026-02-24 05:41:10.722303,2026-02-24 05:41:56.129928,0 days 00:00:45.407625,0.14051442642710504,4,128,110,0.0009992380733854975,64,8,8,4,COMPLETE
34,0.625,2026-02-24 05:46:20.810295,2026-02-24 05:46:59.049191,0 days 00:00:38.238896,0.0512944755447896,3,64,80,0.0008651535569473285,256,8,4,4,COMPLETE
44,0.625,2026-02-24 05:53:11.410951,2026-02-24 05:54:19.480764,0 days 00:01:08.069813,0.23429726284356056,5,128,140,0.0006430833476352165,512,8,8,4,COMPLETE
6,0.625,2026-02-24 05:27:04.165548,2026-02-24 05:27:42.169783,0 days 00:00:38.004235,0.13945598349539487,3,128,110,0.0006801125428128219,64,4,8,4,COMPLETE
9,0.5,2026-02-24 05:28:59.327804,2026-02-24 05:29:43.462908,0 days 00:00:44.135104,0.128725845351637,4,128,30,0.00017100050715076828,128,2,8,2,COMPLETE
10,0.5,2026-02-24 05:29:43.463017,2026-02-24 05:30:33.122384,0 days 00:00:49.659367,0.21145324262470688,4,128,140,0.0002011310738981401,512,2,8,4,COMPLETE
1,0.5,2026-02-24 05:24:01.366467,2026-02-24 05:24:31.843079,0 days 00:00:30.476612,0.08697739119571005,2,32,50,0.0005761549972887025,128,4,16,8,COMPLETE
0,0.5,2026-02-24 05:23:16.705966,2026-02-24 05:24:01.366395,0 days 00:00:44.660429,0.07137466563810892,4,128,60,0.000587592636926412,256,2,4,8,COMPLETE
5,0.5,2026-02-24 05:26:17.123273,2026-02-24 05:27:04.165485,0 days 00:00:47.042212,0.06915670699458638,5,32,20,0.0004174282593047642,32,4,16,2,COMPLETE
4,0.5,2026-02-24 05:25:44.737198,2026-02-24 05:26:17.123200,0 days 00:00:32.386002,0.2850994664513127,2,32,80,0.00021027632264894184,128,8,4,2,COMPLETE
8,0.5,2026-02-24 05:28:11.507258,2026-02-24 05:28:59.327686,0 days 00:00:47.820428,0.16764339446298854,5,64,70,0.0001038892433889903,32,2,8,4,COMPLETE
2,0.5,2026-02-24 05:24:31.843138,2026-02-24 05:24:59.902457,0 days 00:00:28.059319,0.04083196077201708,1,128,80,0.00032326123924431634,256,2,8,4,COMPLETE
48,0.5,2026-02-24 05:56:21.601037,2026-02-24 05:57:01.303611,0 days 00:00:39.702574,0.14163287702060365,3,128,90,0.0001006392546805269,64,2,16,4,COMPLETE
33,0.5,2026-02-24 05:45:48.320832,2026-02-24 05:46:20.810232,0 days 00:00:32.489400,0.018917627414251237,2,64,40,0.0005413414838699798,64,8,4,4,COMPLETE
31,0.5,2026-02-24 05:44:46.253765,2026-02-24 05:45:19.800801,0 days 00:00:33.547036,0.027820503263153135,2,64,60,0.0006091165147827913,64,8,4,4,COMPLETE
17,0.5,2026-02-24 05:34:36.076771,2026-02-24 05:35:22.097637,0 days 00:00:46.020866,0.15546676733492726,4,128,100,0.00045794445090667854,64,4,8,4,COMPLETE
16,0.5,2026-02-24 05:34:06.280079,2026-02-24 05:34:36.076710,0 days 00:00:29.796631,0.1074403257946965,1,128,130,0.0002548460526778512,64,4,8,4,COMPLETE
15,0.5,2026-02-24 05:33:16.423135,2026-02-24 05:34:06.280033,0 days 00:00:49.856898,0.2533406393793445,5,64,100,0.0003850467911891768,512,2,16,8,COMPLETE
20,0.5,2026-02-24 05:36:46.267621,2026-02-24 05:37:18.856255,0 days 00:00:32.588634,0.1313094717008011,2,128,130,0.00023647698080831627,256,2,8,4,COMPLETE
18,0.5,2026-02-24 05:35:22.097700,2026-02-24 05:36:01.251407,0 days 00:00:39.153707,0.008438228587762636,3,32,120,0.0001500485211899372,512,2,16,8,COMPLETE
30,0.5,2026-02-24 05:44:01.199542,2026-02-24 05:44:46.253664,0 days 00:00:45.054122,0.08566664530429732,4,128,110,0.000386694502583284,128,2,4,8,COMPLETE
