number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
35,0.75,2026-02-23 17:53:29.239658,2026-02-23 17:54:07.492184,0 days 00:00:38.252526,0.14385598293414475,3,128,40,0.0005944381931020487,256,4,4,8,COMPLETE
18,0.75,2026-02-23 17:42:30.702415,2026-02-23 17:43:02.659306,0 days 00:00:31.956891,0.15155973420457217,2,128,80,0.0009249132402027554,256,4,16,8,COMPLETE
19,0.625,2026-02-23 17:43:02.659362,2026-02-23 17:43:34.466460,0 days 00:00:31.807098,0.14660818117790067,2,128,70,0.0009291915249881947,256,4,16,8,COMPLETE
36,0.625,2026-02-23 17:54:07.492248,2026-02-23 17:54:51.374280,0 days 00:00:43.882032,0.09714151006367876,4,128,20,0.0006273124327494564,256,8,4,2,COMPLETE
49,0.625,2026-02-23 18:02:19.950484,2026-02-23 18:02:58.490978,0 days 00:00:38.540494,0.07948690856327484,3,128,100,0.0004563381360877613,256,8,16,8,COMPLETE
43,0.625,2026-02-23 17:58:37.519993,2026-02-23 17:59:11.829913,0 days 00:00:34.309920,0.09774511520807719,2,128,80,0.0006860237712494829,256,4,4,8,COMPLETE
13,0.625,2026-02-23 17:38:57.286113,2026-02-23 17:39:36.479813,0 days 00:00:39.193700,0.14892203066284124,3,128,100,0.000438566211969322,32,4,16,8,COMPLETE
23,0.625,2026-02-23 17:45:28.720540,2026-02-23 17:46:00.506457,0 days 00:00:31.785917,0.18110167101876676,2,128,110,0.0007633637878459868,256,8,16,8,COMPLETE
14,0.625,2026-02-23 17:39:36.479889,2026-02-23 17:40:21.459106,0 days 00:00:44.979217,0.16766552400737458,4,128,110,0.00044089115049784027,256,8,16,8,COMPLETE
21,0.5416666666666666,2026-02-23 17:44:06.289118,2026-02-23 17:44:44.774054,0 days 00:00:38.484936,0.16772539482626822,3,128,100,0.0004682418033155003,256,4,16,8,COMPLETE
1,0.5,2026-02-23 17:32:01.824298,2026-02-23 17:32:39.807979,0 days 00:00:37.983681,0.11389758975674985,3,128,60,0.00011702472455444195,32,4,4,8,COMPLETE
0,0.5,2026-02-23 17:31:13.230560,2026-02-23 17:32:01.824231,0 days 00:00:48.593671,0.1309477141066128,5,128,120,0.00010969760013626863,128,8,16,4,COMPLETE
2,0.5,2026-02-23 17:32:39.808045,2026-02-23 17:33:07.501803,0 days 00:00:27.693758,0.2780087323399841,1,64,40,0.0005724625858195994,512,8,16,2,COMPLETE
3,0.5,2026-02-23 17:33:07.501847,2026-02-23 17:33:44.684097,0 days 00:00:37.182250,0.09929916932096983,3,64,50,0.00018102133587904762,256,2,4,4,COMPLETE
6,0.5,2026-02-23 17:34:57.989891,2026-02-23 17:35:25.478894,0 days 00:00:27.489003,0.2487255118930902,1,64,120,0.0003529487796230665,64,2,16,4,COMPLETE
7,0.5,2026-02-23 17:35:25.478961,2026-02-23 17:35:57.158952,0 days 00:00:31.679991,0.19069111649622664,2,64,80,0.00021393297322661612,64,2,8,8,COMPLETE
4,0.5,2026-02-23 17:33:44.684161,2026-02-23 17:34:13.597978,0 days 00:00:28.913817,0.22554412223298723,1,64,90,0.00029703307596374304,512,8,8,2,COMPLETE
5,0.5,2026-02-23 17:34:13.598060,2026-02-23 17:34:57.989826,0 days 00:00:44.391766,0.1099649601201362,4,32,50,0.00013168808501891587,64,4,4,2,COMPLETE
48,0.5,2026-02-23 18:01:46.492015,2026-02-23 18:02:19.950399,0 days 00:00:33.458384,0.1797392965144316,2,128,90,0.0003841643915318673,64,4,16,8,COMPLETE
41,0.5,2026-02-23 17:57:36.965189,2026-02-23 17:58:04.727389,0 days 00:00:27.762200,0.14080922319806455,1,128,60,0.0005886881977024124,256,4,16,8,COMPLETE
17,0.5,2026-02-23 17:41:45.301740,2026-02-23 17:42:30.702328,0 days 00:00:45.400588,0.04899943570474993,4,32,100,0.0004317321918707509,32,8,16,8,COMPLETE
16,0.5,2026-02-23 17:41:06.840415,2026-02-23 17:41:45.301662,0 days 00:00:38.461247,0.21750764946300516,3,128,120,0.0006333263532582679,256,4,16,8,COMPLETE
11,0.5,2026-02-23 17:37:21.818413,2026-02-23 17:38:11.945226,0 days 00:00:50.126813,0.15760819684348076,5,128,20,0.00010206723976614595,128,4,4,8,COMPLETE
15,0.5,2026-02-23 17:40:21.459169,2026-02-23 17:41:06.840357,0 days 00:00:45.381188,0.17759556619091002,4,128,100,0.0004450089408217758,256,4,16,8,COMPLETE
8,0.5,2026-02-23 17:35:57.159019,2026-02-23 17:36:24.843996,0 days 00:00:27.684977,0.08089806624333198,1,32,80,0.00015668767196896317,32,2,8,2,COMPLETE
9,0.5,2026-02-23 17:36:24.844075,2026-02-23 17:36:56.545559,0 days 00:00:31.701484,0.08444005180145592,2,64,110,0.00010439528335618181,32,4,4,4,COMPLETE
33,0.5,2026-02-23 17:52:30.407888,2026-02-23 17:53:01.966575,0 days 00:00:31.558687,0.10940392894241446,2,128,70,0.0006342613433638542,256,4,16,8,COMPLETE
27,0.5,2026-02-23 17:48:00.458257,2026-02-23 17:48:32.484443,0 days 00:00:32.026186,0.16011368301794035,2,128,70,0.0005082128340150637,256,4,16,8,COMPLETE
29,0.5,2026-02-23 17:49:10.618526,2026-02-23 17:50:49.236831,0 days 00:01:38.618305,0.29438655087498633,5,128,130,0.00039678249376445633,32,8,16,2,COMPLETE
30,0.5,2026-02-23 17:50:49.236901,2026-02-23 17:51:26.544823,0 days 00:00:37.307922,0.12403183897588309,3,32,110,0.00098153082959117,64,8,16,4,COMPLETE
20,0.5,2026-02-23 17:43:34.466519,2026-02-23 17:44:06.289052,0 days 00:00:31.822533,0.20415933621847138,2,128,70,0.0007208570926257474,32,4,8,8,COMPLETE
22,0.5,2026-02-23 17:44:44.774114,2026-02-23 17:45:28.720468,0 days 00:00:43.946354,0.13514953045047728,4,128,90,0.00036542468575190333,256,4,16,8,COMPLETE
25,0.5,2026-02-23 17:46:38.494306,2026-02-23 17:47:16.487102,0 days 00:00:37.992796,0.23949011092504657,3,32,90,0.0003146406199874856,512,8,16,8,COMPLETE
26,0.5,2026-02-23 17:47:16.487186,2026-02-23 17:48:00.458183,0 days 00:00:43.970997,0.131218550244796,4,128,110,0.0002520073182193652,32,4,16,8,COMPLETE
