epoch,ptl/val_loss,step,train_loss_epoch,train_loss_step,valid_loss
0,,0,0.13774825632572174,,
1,,1,0.11825621873140335,,
2,,2,0.1155560165643692,,
3,,3,0.09695176035165787,,
4,,4,0.10099779814481735,,
5,,5,0.08809491991996765,,
6,,6,0.10715378075838089,,
7,,7,0.08950444310903549,,
8,,8,0.09600591659545898,,
9,,9,0.09031742066144943,,
10,,10,0.07958390563726425,,
11,,11,0.08842828124761581,,
12,,12,0.08188977837562561,,
13,,13,0.08736763894557953,,
14,,14,0.0844363421201706,,
15,,15,0.07878300547599792,,
16,,16,0.08244457840919495,,
17,,17,0.06954389065504074,,
18,,18,0.07454325258731842,,
19,,19,0.06713613867759705,,
20,,20,0.06777466088533401,,
21,,21,0.0701611340045929,,
22,,22,0.06348683685064316,,
23,,23,0.05911675840616226,,
24,,24,0.06641345471143723,,
25,,25,0.05824211239814758,,
26,,26,0.06432690471410751,,
27,,27,0.054706085473299026,,
28,,28,0.06249812990427017,,
29,,29,0.04703512415289879,,
30,,30,0.06020562723278999,,
31,,31,0.04974987730383873,,
32,,32,0.04793689772486687,,
33,,33,0.0486643947660923,,
34,,34,0.04996287077665329,,
35,,35,0.05099143087863922,,
36,,36,0.045732900500297546,,
37,,37,0.0446634367108345,,
38,,38,0.045899830758571625,,
39,,39,0.045237503945827484,,
40,,40,0.04454362019896507,,
41,,41,0.042874787002801895,,
42,,42,0.04254617169499397,,
43,,43,0.05216851457953453,,
44,,44,0.03936798498034477,,
45,,45,0.04390968009829521,,
46,,46,0.04855964705348015,,
47,,47,0.04694202169775963,,
48,,48,0.04419458284974098,,
49,,49,,0.044586051255464554,
49,0.05276309326291084,49,,,0.05276309326291084
49,,49,0.044586051255464554,,
50,,50,0.04683179780840874,,
51,,51,0.04031753167510033,,
52,,52,0.03977695107460022,,
53,,53,0.04147818684577942,,
54,,54,0.04339111968874931,,
55,,55,0.0403653122484684,,
56,,56,0.044237393885850906,,
57,,57,0.04466414451599121,,
58,,58,0.045491330325603485,,
