number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
23,0.5,2026-02-24 09:32:42.501625,2026-02-24 09:33:08.792985,0 days 00:00:26.291360,0.07278825181282475,3,64,130,0.000174442060492559,64,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
24,0.5,2026-02-24 09:33:08.793024,2026-02-24 09:33:45.374343,0 days 00:00:36.581319,0.0008053392070505802,5,64,110,0.0003251573205301532,32,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 09:34:22.431259,2026-02-24 09:34:59.211662,0 days 00:00:36.780403,0.07678258747696658,5,32,140,0.0002674021217487212,256,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 09:36:33.310392,2026-02-24 09:36:54.227823,0 days 00:00:20.917431,0.21780390524103801,2,128,110,0.0002564514890410555,512,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 09:34:59.211722,2026-02-24 09:35:30.438872,0 days 00:00:31.227150,0.12575976479941903,4,64,100,0.0001883719257520887,256,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 09:35:30.438911,2026-02-24 09:35:56.643883,0 days 00:00:26.204972,0.03943351251836164,3,128,120,0.0001366112925128255,32,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 09:35:56.643924,2026-02-24 09:36:33.310352,0 days 00:00:36.666428,0.2762126733335558,5,32,110,0.0004081941901406783,64,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 09:37:15.163146,2026-02-24 09:37:45.560512,0 days 00:00:30.397366,0.16871243246924678,2,64,130,0.0003094462239443515,32,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 09:36:54.227864,2026-02-24 09:37:15.163105,0 days 00:00:20.935241,0.18622465776291675,1,64,140,0.00017111860844785777,32,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
33,0.5,2026-02-24 09:37:45.560553,2026-02-24 09:38:06.477891,0 days 00:00:20.917338,0.20114945370170118,1,64,140,0.00016174425544690564,32,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
34,0.5,2026-02-24 09:38:06.477934,2026-02-24 09:38:59.414303,0 days 00:00:52.936369,0.24068756116982204,5,64,120,0.00019793846741056315,32,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 09:43:05.294438,2026-02-24 09:43:26.212660,0 days 00:00:20.918222,0.237202196685903,2,32,130,0.0004938594736941957,32,2,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
35,0.5,2026-02-24 09:38:59.414344,2026-02-24 09:39:30.683040,0 days 00:00:31.268696,0.10889739696927415,4,64,130,0.00011966128373273028,256,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
36,0.5,2026-02-24 09:39:30.683081,2026-02-24 09:39:46.398502,0 days 00:00:15.715421,0.14666868540122185,1,128,80,0.0005215585292575082,64,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
