date,pred_momentum,signal,in_market,trade_return,portfolio_value,position_return
2024-01-03,0.0001305548551802834,0,0,0.0,10000.0,0
2024-01-04,0.0015380614980434377,1,0,0.0,9995.0,0
2024-01-05,0.0013392682497700055,1,1,0.0,9973.27156032794,-0.0021739309326724424
2024-01-08,0.00013897474855184555,0,1,0.0,10046.813775344055,0.005183969519165058
2024-01-09,0.0006595141797636946,1,1,0.0,10028.428221590028,0.003344494406205683
2024-01-10,0.001218016278774788,1,1,0.0,10061.856443180051,0.006688988812411366
2024-01-11,8.791941218078136e-05,0,1,0.0,9996.671761754164,0.00016725980531902767
2024-01-12,-2.3433395350972813e-05,0,1,0.0,10093.612903015914,0.009866223413298023
2024-01-16,0.0007692379876971245,1,1,0.0,10026.757097426158,0.0031772983918116437
2024-01-17,0.0011507954344172806,1,1,0.0,10026.757097426158,0.0031772983918116437
2024-01-18,0.0017605648220827181,1,1,0.0,10055.170671343987,0.0060200771729852325
2024-01-19,0.0013215106446295977,1,1,0.0,10000.014647672195,0.0005017156250320948
2024-01-22,0.0020301887610306344,1,1,0.0,9956.557768328074,-0.00384614624031279
2024-01-23,0.0014664750779047608,1,1,0.0,10003.356895999932,0.0008361076538201738
2024-01-24,0.0017613948633273442,-2,1,0.0,9841.321960852498,-0.014882933127144053
2024-01-25,0.0008893174041683475,1,0,0.0,9836.401299872072,0
2024-01-26,0.0008843560547878345,1,1,0.0,9856.322947966157,0.0020252984284348627
2024-01-29,-1.6907618070642155e-05,0,1,0.0,9916.088525546187,0.008101258096815665
2024-01-30,0.0006029596940303842,1,1,0.0,9944.311440869104,0.010970489888251582
2024-01-31,8.905865252017975e-05,0,1,0.0,9876.245229358019,0.004050661239945939
2024-02-01,-0.002278551459312439,-1,1,0.0,10118.545736541266,0.029198304510317775
2024-02-02,0.00010987126734107733,0,0,0.0,10118.545736541266,0
2024-02-05,-0.00013429283474882445,0,0,0.0,10118.545736541266,0
2024-02-06,-8.304093110685547e-05,0,0,0.0,10118.545736541266,0
2024-02-07,0.0010767217706112813,1,0,0.0,10113.486463672996,0
2024-02-08,0.000970762533446153,1,1,0.0,10103.35481393389,-0.001001795945987606
2024-02-09,0.002045092871412635,1,1,0.0,10057.760457570439,-0.005510068788119903
2024-02-12,-0.0002453788377655049,-1,1,0.0,10076.36113161763,-0.0031724599873985686
2024-02-13,0.0019887108355760574,1,0,0.0,10071.322951051821,0
2024-02-14,0.0010564279509708285,1,1,0.0,10091.74861360449,0.00202810123872901
2024-02-15,-0.0006027355169256529,-1,1,0.0,10105.41657705489,0.0038871618058340307
2024-02-16,-0.0012984094986071189,-1,0,0.0,10100.363868766362,0
2024-02-20,-0.002332821488380432,-2,-1,0.0,9908.990390755449,-0.01845641471443982
2024-02-21,-0.0015103064167002838,-1,0,0.0,9904.035895560071,0
2024-02-22,-0.0014728281530551612,-1,-1,0.0,9878.053862629366,-0.002623378308064535
2024-02-23,-0.0006774686044082046,-1,-1,0.0,9869.93459348737,-0.0034431723019086057
2024-02-26,0.0002562019508332014,1,-1,0.0,9944.53016532531,0.004590958948817322
2024-02-27,0.0005702681373804808,1,0,0.0,9939.557900242648,0
2024-02-28,0.0008995243988465518,1,1,0.0,9944.497647226886,0.0004969785410795258
2024-02-29,0.0013485731712232034,1,1,0.0,9881.932752651568,-0.005797556407380356
2024-03-01,0.0028900730734070144,-2,1,0.0,9796.356289498075,-0.013914198566338546
2024-03-04,0.0006472935201600194,1,0,0.0,9791.458111353326,0
2024-03-05,0.0011225605849176645,1,1,0.0,9727.718123088896,-0.006509754475742734
2024-03-06,0.0010314105505434175,1,1,0.0,9732.621007275597,-0.006009023723392869
2024-03-07,-7.522340941553314e-05,0,1,0.0,9714.642933978586,-0.007845121380407202
2024-03-08,-0.00041414290899410844,-1,1,0.0,9722.854264027352,-0.006509754475742734
2024-03-11,-0.0010298793204128742,-1,0,0.0,9717.992836895339,0
2024-03-12,-0.00044863205403089523,-1,-1,0.0,9688.993472087861,-0.002984089955014145
2024-03-13,-0.0006500198505818844,-2,-1,0.0,9584.31255895896,-0.013262586888394682
2024-03-14,0.00011660585490365823,0,0,0.0,9584.31255895896,0
2024-03-15,0.0006995627967019876,1,0,0.0,9579.520402679482,0
2024-03-18,0.0007672841505457958,1,1,0.0,9617.909131999579,0.004007374869138494
2024-03-19,-9.026853755737345e-05,0,1,0.0,9633.904079951531,0.005677077242492963
2024-03-20,-0.0005341758951544762,-1,1,0.0,9712.22061209578,0.014359669713074124
2024-03-21,0.0010660512295241158,1,0,0.0,9707.364501789732,0
2024-03-22,0.00021160322163874903,1,1,0.0,9702.552719188265,-0.000495683725544762
2024-03-25,0.0008442788287842026,1,1,0.0,9688.116759509165,-0.0019827979341889086
2024-03-26,-0.00016002698491017023,0,1,0.0,9710.572560815608,0.00033047682769979495
2024-03-27,-2.0165772487719853e-05,0,1,0.0,9789.167865388166,0.008426938494310258
2024-03-28,-0.0004712687999320527,-1,1,0.0,9808.321388143822,0.01090548318605379
2024-04-01,0.0004410396795719862,1,0,0.0,9803.41722744975,0
2024-04-02,0.0006785665173083544,1,1,0.0,9754.765157115547,-0.004962766472692416
2024-04-03,0.0013514861930161715,-2,1,0.0,9698.01809817331,-0.010256392457564253
2024-04-04,0.0010721649353702862,1,0,0.0,9693.169089124223,0
2024-04-05,0.0017940501760070522,1,1,0.0,9735.704240069537,0.004388157325454905
2024-04-08,0.0005076170588533083,1,1,0.0,9696.441119824023,0.0003375604685851793
2024-04-09,0.00043839045489827794,1,1,0.0,9770.060250379416,0.007932510054061181
2024-04-10,-3.887029985586802e-05,0,1,0.0,9639.181518691588,-0.005569651157041139
2024-04-11,-2.630679712941249e-05,0,1,0.0,9660.449406202266,-0.00337554030277558
2024-04-12,0.0002695741131901741,-2,1,0.0,9529.711793085859,-0.016371328619462024
2024-04-15,0.00101976280954356,1,0,0.0,9524.946937189316,0
2024-04-16,0.002062011160887778,1,1,0.0,9493.878665300184,-0.003261778999295869
2024-04-17,0.000234295924504598,1,1,0.0,9567.461447341453,0.004463490498424088
2024-04-18,0.0007300535993029674,1,1,0.0,9632.869057792808,0.011330469483469689
2024-04-19,-0.002432107925415039,-1,1,0.0,9833.982519314977,0.032961341956142705
2024-04-22,-6.963351430992286e-05,0,0,0.0,9833.982519314977,0
2024-04-23,-0.000984846711313973,-1,0,0.0,9829.06552805532,0
2024-04-24,-0.0015204264782369137,-2,-1,0.0,9623.824382423196,-0.020391239198594837
2024-04-25,-0.0020287687657400966,-1,0,0.0,9619.012470231984,0
2024-04-26,0.0002154929970856756,1,-1,0.0,9584.524295305113,-0.0030869609059531156
2024-04-29,-0.0004944211104884744,-1,0,0.0,9579.732033157461,0
2024-04-30,0.00010646351923545201,0,-1,0.0,9636.772436357096,0.005954279618908424
2024-05-01,0.0002173157020782431,1,-1,0.0,9607.300215237568,0.003379451022454288
2024-05-02,-0.00029280294741814333,-1,0,0.0,9602.49656512995,0
2024-05-03,0.00031476072035729885,1,-1,0.0,9569.827089279412,-0.0029036374512801514
2024-05-06,0.0006864181098838648,1,0,0.0,9565.042175734772,0
2024-05-07,-0.0001505137188360095,0,1,0.0,9543.70533535272,-0.002230710538441859
2024-05-08,0.00021296898679186901,1,1,0.0,9578.75879903542,0.0014340368864702664
2024-05-09,0.0006458402058342472,1,1,0.0,9583.3313943925,0.001912089703496022
2024-05-10,0.00036592680650452775,1,1,0.0,9641.245509319413,0.007966858084322926
2024-05-13,0.00020678907943268618,1,1,0.0,9690.016177688058,0.013065703178008817
2024-05-14,0.00030402420088648796,1,1,0.0,9616.86046582774,0.005417465928631729
2024-05-15,0.000670077366521582,1,1,0.0,9621.433061184822,0.005895518745657484
2024-05-16,0.0005452004649365941,1,1,0.0,9650.390118648278,0.008922902936070936
2024-05-17,0.0008664649600783984,1,1,0.0,9606.192045636715,0.004302110659410799
2024-05-20,0.0014445333120723565,1,1,0.0,9536.085118271314,-0.0030273841904134517
2024-05-21,0.001731261416959266,1,1,0.0,9587.903408364284,0.0023900817382182774
2024-05-22,0.0011311976704746485,1,1,0.0,9601.620031664932,0.003824118624688544
2024-05-23,0.0016759196296334267,-2,1,0.0,9458.198522802395,-0.01067556065748704
2024-05-24,0.0013721479432812582,1,0,0.0,9453.469423540995,0
2024-05-28,0.0016475378070026636,1,1,0.0,9458.059042227265,0.0004854956927074028
2024-05-29,0.0013950182280192773,1,1,0.0,9439.699983858241,-0.001456548814603987
2024-05-30,0.001752124517224729,1,1,0.0,9481.008302906503,0.002913097629207974
2024-05-31,0.0005506346933543682,1,1,0.0,9627.88193710658,0.018449577160662648
2024-06-03,0.0007700306693247209,1,1,0.0,9627.88193710658,0.018449577160662648
2024-06-04,-0.0005389081003765265,-1,1,0.0,9777.513927759926,0.03479523675879025
2024-06-05,-0.0002510672638891265,-1,0,0.0,9772.625170796047,0
2024-06-06,0.0001467958791181445,0,-1,0.0,9737.460329436135,-0.0035983004305738205
2024-06-07,0.0003495137983312209,1,-1,0.0,9769.266721110436,0.00015641930255969058
2024-06-10,0.00022051281606157622,1,0,0.0,9764.382087749882,0
2024-06-11,0.0011294608363338436,1,1,0.0,9758.239860636631,-0.0006290441174926755
2024-06-12,0.00023930131768186888,-2,1,0.0,9650.53251229108,-0.011165263135225229
2024-06-13,0.002436368609778583,1,0,0.0,9645.707246034935,0
2024-06-14,0.0014086084120208398,1,1,0.0,9671.993756806522,0.0027252030464007954
2024-06-17,0.001383844210067764,1,1,0.0,9682.817683578323,0.0038473526716914916
2024-06-18,0.0010759621509350836,1,1,0.0,9684.364295894162,0.004007694705343383
2024-06-20,0.0013202282910545666,1,1,0.0,9614.7814881756,-0.0032061679947883335
2024-06-21,-0.0002645730661849181,-1,1,0.0,9701.159143363047,0.006251993955924776
2024-06-24,-0.0009591250369946162,-1,0,0.0,9696.308563791366,0
2024-06-25,0.000727784955718865,1,-1,0.0,9706.617295242513,0.0015639423876891113
2024-06-26,0.0010231831887116034,1,0,0.0,9701.763986594893,0
2024-06-27,0.00044578286663939554,1,1,0.0,9680.557460736785,-0.002185842274395658
2024-06-28,0.0011466286766032379,1,1,0.0,9641.175068352079,-0.00624514452490613
2024-07-01,0.002213169587776065,-2,1,0.0,9580.337551682545,-0.012021924055783556
2024-07-02,0.0010647847666405141,1,0,0.0,9575.547382906705,0
2024-07-03,0.0006801122799515724,1,1,0.0,9596.76288134168,0.002215591191459956
2024-07-05,0.0009453860887636741,1,1,0.0,9661.922746170672,0.009020409989110093
2024-07-08,0.0013608171915014584,1,1,0.0,9540.69421685837,-0.003639809261510452
2024-07-09,0.001760486513376236,1,1,0.0,9499.77947982861,-0.007912644577723749
2024-07-10,0.001352287014015019,1,1,0.0,9520.994978263587,-0.005697053386263793
2024-07-11,0.00020547187887132168,1,1,0.0,9561.909137230119,-0.0014242784387377657
2024-07-12,-0.0005798165996869405,-1,1,0.0,9648.004552277886,0.008070931275743095
2024-07-15,0.00025079178158193827,1,0,0.0,9643.180550001747,0
2024-07-16,-0.00014019664376974106,0,1,0.0,9770.884102085109,0.013242887180343946
2024-07-17,-0.0018258706356088321,-1,1,0.0,9908.834556450634,0.02806241164642766
2024-07-18,-0.0010089571830273296,-1,0,0.0,9903.88013917241,0
2024-07-19,-0.00012202217476442456,0,-1,0.0,9956.688532969185,0.005332091367695674
2024-07-22,0.000341802757854263,1,-1,0.0,10030.13013087487,0.013254155311878818
2024-07-23,-0.0004192133977388342,-1,0,0.0,10025.115065809432,0
2024-07-24,-0.0016377478217085202,-2,-1,0.0,9909.263878019456,-0.011061626382117233
2024-07-25,-0.00028801643444846076,-1,0,0.0,9904.309246080447,0
2024-07-26,-0.0007843518008788427,-2,-1,0.0,9752.521867816977,-0.014832804017862968
2024-07-29,-0.001192374445963651,-1,0,0.0,9747.645606883068,0
2024-07-30,-0.0006624655798077583,-2,-1,0.0,9566.909933628978,-0.01805049469987779
2024-07-31,0.0005511225511630377,1,0,0.0,9562.126478662165,0
2024-08-01,-0.0011660486149291198,-1,1,0.0,9694.28635346455,0.014328344544368004
2024-08-02,-0.0007268052237729231,-1,0,0.0,9689.439210287817,0
2024-08-05,0.0007210200031598409,1,-1,0.0,9809.529748728633,0.01290041190327135
2024-08-06,0.00140807136388806,1,0,0.0,9804.62498385427,0
2024-08-07,0.0002945110124225418,1,1,0.0,9863.697095027868,0.006024923061399526
2024-08-08,-0.00047019127911577624,-1,1,0.0,9897.647933791737,0.009992656497878232
2024-08-09,0.0010725055471993983,1,0,0.0,9892.699109824842,0
2024-08-12,0.0009714695625007153,1,1,0.0,9852.232436366892,-0.004090559412421792
2024-08-13,0.0016576975661640365,1,1,0.0,9894.144663200956,0.00014612325312493105
2024-08-14,0.00047545590981220204,1,1,0.0,9911.487995811858,0.0018992679124704994
2024-08-15,0.0007401469629257917,1,1,0.0,9921.604664176346,0.0029219077655759473
2024-08-16,0.001824960655843218,1,1,0.0,9998.20245359806,0.010664768290429272
2024-08-19,0.0027340890762085714,1,1,0.0,9969.29800188071,0.00774297198423786
2024-08-20,9.951484389603138e-05,0,1,0.0,10027.106905315408,0.013586564596620686
2024-08-21,0.0025136496212023,1,1,0.0,10054.566906290798,0.0163623491090717
2024-08-22,0.0017347600466261308,1,1,0.0,10019.881343703148,0.012856171249765099
2024-08-23,0.001539126116161545,1,1,0.0,10086.362464760376,0.019576391921512976
2024-08-26,-0.0001363730989396572,0,1,0.0,10238.11249022769,0.034915989718094696
2024-08-27,-0.00014999019913375378,0,1,0.0,10333.49916563642,0.04455811815541852
2024-08-28,0.0013574121597533424,1,1,0.0,10369.630281600184,0.04821041926785005
2024-08-29,0.0003977157175540924,1,1,0.0,10412.988061810363,0.05259322518652171
2024-08-30,0.0007625019643455744,1,1,0.0,10473.688071997289,0.05872906430515439
2024-09-03,0.001396291811640064,1,1,0.0,10551.731414795117,0.06661804808313265
2024-09-04,0.0014509508619084954,1,1,0.0,10486.69474447985,0.06004383920512517
2024-09-05,0.005416689130167167,1,1,0.0,10285.805827932054,0.03973705393675661
2024-09-06,0.0012366505155417447,1,1,0.0,10281.470270437869,0.03929879563676635
2024-09-09,0.0017440533265471458,1,1,0.0,10384.08250745886,0.04967131742094576
2024-09-10,0.0034650866485511265,1,1,0.0,10340.725829882836,0.04528862296165864
2024-09-11,0.0030225658944497504,1,1,0.0,10272.799155449495,0.038422279036785835
2024-09-12,0.0011027852112116914,1,1,0.0,10294.478045554582,0.040613681996121656
2024-09-13,0.0008283784457792839,1,1,0.0,10320.49249315386,0.04324334325544774
2024-09-16,0.00048723118379712105,1,1,0.0,10420.213623422622,0.05332361853337729
2024-09-17,0.0014537757961079478,1,1,0.0,10376.856945846599,0.048940924074090175
2024-09-18,0.0013983073586132377,1,1,0.0,10369.630281600184,0.04821041926785005
