date,pred_momentum,signal,in_market,trade_return,portfolio_value,position_return
2025-01-03,-0.0011416482739150524,-1,0,0.0,9995.0,0
2025-01-06,-0.00032649049535393715,-1,-1,0.0,10455.642865311976,0.04608733019629575
2025-01-07,0.0025255666114389896,1,-1,0.0,10383.271776586524,0.03936628410118233
2025-01-08,0.00043567223474383354,1,0,0.0,10378.080140698232,0
2025-01-10,-0.0033753826282918453,-2,1,0.0,10103.80784139363,-0.025941008791460822
2025-01-13,0.000932477880269289,1,0,0.0,10098.755937472934,0
2025-01-14,0.002919082180596888,1,1,0.0,10015.29522682689,-0.008264454667762735
2025-01-15,0.00025012996047735214,1,1,0.0,10286.54203896146,0.018594973742430704
2025-01-16,-0.000582841516006738,-1,1,0.0,10255.330709513386,0.016012368603781437
2025-01-17,-0.01802375726401806,-1,0,0.0,10250.20304415863,0
2025-01-21,-0.005738474661484361,-1,-1,0.0,10371.17694586087,0.011802098083430699
2025-01-22,-0.003981276415288448,-1,-1,0.0,10329.301330369386,0.007716753109181637
2025-01-23,-0.003273976966738701,-1,-1,0.0,10464.234066388279,0.020880661710561802
2025-01-24,-0.006115257740020752,-1,-1,0.0,10808.543992406127,0.054471208603587944
2025-01-27,-0.0050877416506409645,-1,-1,0.0,11059.79679789657,0.07898319186948298
2025-01-28,-0.0021281633526086807,-1,-1,0.0,11287.78665444287,0.10122566409799426
2025-01-29,0.004282287030946463,1,-1,0.0,11305.394965600064,0.10349526171497736
2025-01-30,0.0016542065422981977,1,0,0.0,11299.742268117265,0
2025-01-31,0.0004902933724224567,-2,1,0.0,10917.622614692771,-0.033333336496432164
2025-02-03,0.00412274114205502,1,0,0.0,10912.163803385425,0
2025-02-04,-0.0021152611006982625,-1,1,0.0,11015.20406967767,0.009947671741512124
2025-02-05,-0.00021201372146606445,-1,0,0.0,11009.69646764283,0
2025-02-06,-0.0029589461628347635,-1,-1,0.0,11083.057425286455,0.0066633042844759125
2025-02-07,-0.0024876489769667387,-1,-1,0.0,11241.063654666485,0.02101485610467404
2025-02-10,-0.0032849516719579697,-2,-1,0.0,10857.54414087795,-0.013326510806337247
2025-02-11,-0.00974912941455841,-1,0,0.0,10852.115368807512,0
2025-02-12,-0.008727535605430603,-2,-1,0.0,10599.949330754129,-0.02274795315801577
2025-02-13,-0.01651918888092041,-1,0,0.0,10594.649356088752,0
2025-02-14,-0.016276391688734293,-1,-1,0.0,10925.188589824595,0.03119869498520787
2025-02-18,-0.028018493205308914,-2,-1,0.0,9272.20412809396,-0.12438418322573047
2025-02-19,-0.02293032966554165,-1,0,0.0,9267.568026029912,0
2025-02-20,-0.006489736260846257,-2,-1,0.0,9070.862191500517,-0.02073555155397054
2025-02-21,-0.005681131035089493,-1,0,0.0,9066.326760404767,0
2025-02-24,-0.0009637610055506229,-1,-1,0.0,9169.73044694288,0.011405245946981144
2025-02-25,-0.009271240793168545,-1,-1,0.0,9642.435328381407,0.06354376840824565
2025-02-26,0.014622850343585014,1,-1,0.0,9441.982461922185,0.04195514506338535
2025-02-27,-0.0006742211990058422,-1,0,0.0,9437.261470691225,0
2025-02-28,0.0048643797636032104,-2,-1,0.0,9141.617703229433,-0.030842705054473778
2025-03-03,-0.0038256975822150707,-1,0,0.0,9137.046894377818,0
2025-03-04,0.0011067809537053108,1,-1,0.0,9622.731584673857,0.05368238432447198
2025-03-05,0.003220146056264639,1,0,0.0,9617.92021888152,0
2025-03-06,0.004280401568394154,1,1,0.0,9850.535157314065,0.024185575793806764
2025-03-07,0.007546051754616201,1,1,0.0,9798.315163116762,0.018756128157633983
2025-03-10,0.007915730588138103,-2,1,0.0,9456.530511184019,-0.016288248764954116
2025-03-11,0.009648220962844789,1,0,0.0,9451.802245928428,0
2025-03-12,0.003670658450573683,1,1,0.0,9401.792434952524,-0.005291034415944002
2025-03-13,-0.018601197749376297,-1,1,0.0,10769.394262614807,0.1399711264677593
2025-03-14,0.005393532570451498,1,0,0.0,10764.0095654835,0
2025-03-17,-0.004625327885150909,-1,1,0.0,11318.146884382613,0.0520065705895121
2025-03-18,0.00038976187352091074,1,0,0.0,11312.487810940422,0
2025-03-19,-0.006191382184624672,-2,1,0.0,10952.642211407836,-0.031325252660502435
2025-03-20,-0.0009265036787837744,-1,0,0.0,10947.165890302133,0
2025-03-21,0.00449388287961483,-2,-1,0.0,10635.695903265561,-0.02796609477728351
2025-03-24,-0.004803363204700872,-1,0,0.0,10630.37805531393,0
2025-03-25,0.006574233702849597,1,-1,0.0,10616.274358494236,-0.0008271487804485567
2025-03-26,-0.007228213828057051,-1,0,0.0,10610.96622131499,0
2025-03-27,-0.0010402754414826632,-2,-1,0.0,10455.387354911918,-0.014169167485349696
2025-03-28,-0.011378542520105839,-1,0,0.0,10450.159661234462,0
2025-03-31,0.007765317248413339,-2,-1,0.0,10290.92083054453,-0.014745305454906502
2025-04-01,-0.0021459353156387806,-1,0,0.0,10285.775370129259,0
2025-04-02,0.006042912951670587,1,-1,0.0,10238.363934343753,-0.004111473508329598
2025-04-03,-0.0003405290190130472,-1,0,0.0,10233.244752376582,0
2025-04-04,0.0021960362792015076,1,-1,0.0,11100.111552901382,0.08525347080306406
2025-04-07,0.010606658877804875,1,0,0.0,11094.561497124932,0
2025-04-08,0.00922759622335434,-2,1,0.0,10022.124815006211,-0.09621138367687954
2025-04-09,-0.009649049490690231,-1,0,0.0,10017.113752598709,0
2025-04-10,0.0014633014798164368,1,-1,0.0,10399.42122552529,0.038684774303845426
2025-04-11,0.011026294785551727,1,0,0.0,10394.221514912528,0
2025-04-14,0.0037719509564340115,-2,1,0.0,10247.745436443422,-0.013598867633340714
2025-04-15,0.001519348006695509,1,0,0.0,10242.6215637252,0
2025-04-16,0.009818464517593384,1,1,0.0,10184.364344763439,-0.00568772541280685
2025-04-17,0.0009518431033939123,-2,1,0.0,10020.469564811388,-0.021199578292518638
2025-04-21,-0.0004857544554397464,-1,0,0.0,10015.459330028983,0
2025-04-22,-0.007447292096912861,-2,-1,0.0,9774.107897124022,-0.02360969441492079
2025-04-23,-0.012528201565146446,-1,0,0.0,9769.22084317546,0
2025-04-24,-0.0077793048694729805,-2,-1,0.0,9555.498783174651,-0.021387777376888083
2025-04-25,0.0004637669771909714,1,0,0.0,9550.721033783064,0
2025-04-28,-0.0008986624889075756,-1,1,0.0,9730.981102237496,0.019383666669036632
2025-04-29,-0.0043302178382873535,-1,0,0.0,9726.115611686379,0
2025-04-30,-0.0005654024425894022,-2,-1,0.0,9528.898353953848,-0.0197869769209837
2025-05-01,-0.0009430312784388661,-1,0,0.0,9524.13390477687,0
2025-05-02,-0.0037697958759963512,-2,-1,0.0,9350.221806577449,-0.017769032886700575
2025-05-05,0.002628832822665572,1,0,0.0,9345.54669567416,0
2025-05-06,0.0075333560816943645,1,1,0.0,9354.929989411577,0.001004039040515551
2025-05-07,0.01224793097935617,1,1,0.0,9528.516449353097,0.01957828253788821
2025-05-08,-0.0015702685341238976,-1,1,0.0,9847.306808110588,0.05421686343221065
2025-05-09,0.002872993005439639,1,0,0.0,9842.383154706533,0
2025-05-12,-0.005416338797658682,-1,1,0.0,9837.46196312918,0.0
2025-05-13,-0.00503941741771996,-1,0,0.0,9832.543232147616,0
2025-05-14,-0.006036907434463501,-1,-1,0.0,10197.68909314211,0.037136461276940445
2025-05-15,0.0018878132395911962,1,-1,0.0,10179.399339997371,0.03579423403824443
2025-05-16,-0.0024279291392304003,-1,0,0.0,10174.309640327374,0
2025-05-19,-0.003497237106785178,-1,-1,0.0,10078.235501745097,-0.009442816464074666
2025-05-20,-0.005012256151530892,-1,-1,0.0,10131.07595728148,-0.00424929892781433
2025-05-21,-0.003286955878138542,-1,-1,0.0,10409.692516777448,0.023135021910194318
2025-05-22,0.0019489157712087035,1,-1,0.0,10471.706948937808,0.02974509249470031
2025-05-23,0.0035945503041148186,1,0,0.0,10466.47109546334,0
2025-05-27,-0.0025548147968947887,-1,1,0.0,10517.535441438587,0.005381541102195532
2025-05-28,0.0006792768836021423,1,0,0.0,10512.276673717868,0
2025-05-29,0.002073009265586734,-2,1,0.0,10358.673629883957,-0.014118836543386701
2025-05-30,0.002038063481450081,1,0,0.0,10353.494293069016,0
2025-06-02,-0.0019256514497101307,-1,1,0.0,10486.436898782225,0.01334703465049402
2025-06-03,-0.004879331681877375,-1,0,0.0,10481.193680332835,0
2025-06-04,-0.0019728154875338078,-1,-1,0.0,10527.570721800712,0.00442478622973067
2025-06-05,0.0017217148561030626,1,-1,0.0,10656.217958024386,0.017207491585254264
2025-06-06,-0.003671001351904124,-1,0,0.0,10650.889849045376,0
2025-06-09,-0.005244983360171318,-2,-1,0.0,10508.67769414853,-0.012858567641499192
2025-06-10,-0.017101185396313667,-1,0,0.0,10503.423355301456,0
2025-06-11,0.0035714004188776016,1,-1,0.0,11028.382499852178,0.05050506642748621
2025-06-12,-0.003572827437892556,-1,0,0.0,11022.868308602252,0
2025-06-13,0.0035187406465411186,1,-1,0.0,11120.323116351748,0.00934582069703132
2025-06-16,-0.002490153070539236,-1,0,0.0,11114.762954793574,0
2025-06-17,-0.0005469426978379488,-1,-1,0.0,11023.172522066003,-0.00824043059668395
2025-06-18,-0.00254747923463583,-2,-1,0.0,10646.097286247405,-0.041686895072059964
2025-06-20,-0.0016296477988362312,-1,0,0.0,10640.77423760428,0
2025-06-23,-0.005010324530303478,-1,-1,0.0,10580.17139673574,-0.005695341289581332
2025-06-24,-0.01074364222586155,-2,-1,0.0,9888.397986309994,-0.07024202960002346
2025-06-25,-0.005413984647020698,-1,0,0.0,9883.45378731684,0
2025-06-26,-0.0042298175394535065,-1,-1,0.0,9839.331056700697,-0.004464302820210845
2025-06-27,-0.0034867404028773308,-2,-1,0.0,9750.620203710792,-0.012946469663662053
2025-06-30,-0.0025921764317899942,-1,0,0.0,9745.744893608937,0
2025-07-01,-0.0012226449325680733,-2,-1,0.0,9514.035571214623,-0.023287078349320867
2025-07-02,0.0031502973288297653,1,0,0.0,9509.278553429016,0
2025-07-03,0.0021295715123414993,1,1,0.0,9655.244973963932,0.015349894286384226
2025-07-07,0.0007100817747414112,1,1,0.0,9444.881795863423,-0.006771991923863808
2025-07-08,-0.005995236337184906,-1,1,0.0,10122.42548291318,0.06501131191230089
2025-07-09,-0.0020304625504650176,-1,0,0.0,10117.364270171725,0
2025-07-10,-0.0023065577261149883,-1,-1,0.0,10036.014093156919,-0.008040649208870019
2025-07-11,-6.092735566198826e-05,0,-1,0.0,10202.995304767333,0.008463769051794244
2025-07-14,-0.0008478356176055968,-1,-1,0.0,10258.656253068044,0.013965295616851342
2025-07-15,0.004555727355182171,1,-1,0.0,10416.14511255657,0.030046513317337865
2025-07-16,-0.0005255575524643064,-1,0,0.0,10410.937040000294,0
2025-07-17,0.002285165712237358,1,-1,0.0,10341.442247620518,-0.006178260838092025
2025-07-18,-0.001447243383154273,-1,0,0.0,10336.271526496708,0
2025-07-21,6.094668060541153e-05,0,-1,0.0,10398.112198656556,0.005982879997039534
2025-07-22,0.0016303227166645229,1,-1,0.0,10401.743347701968,0.006837600428224228
2025-07-23,0.002437533810734749,1,0,0.0,10396.542476028117,0
2025-07-24,0.001724066212773323,-2,1,0.0,10010.903061939158,-0.03661135030784315
2025-07-25,0.015554629266262054,1,0,0.0,10005.897610408188,0
2025-07-28,0.004673768955399282,1,1,0.0,9938.61520988586,-0.0067242743372009205
2025-07-29,0.0018777220975607634,-2,1,0.0,9803.951081134965,-0.019692596225831548
2025-07-30,0.003550552297383547,1,0,0.0,9799.049105594398,0
2025-07-31,0.011079519055783749,-2,1,0.0,9614.484556209896,-0.018344116898059166
2025-08-01,0.009828337468206882,1,0,0.0,9609.677313931792,0
2025-08-04,0.0072573666693642735,1,1,0.0,9599.831107951639,-0.0010246135909139855
2025-08-05,0.0038189180195331573,1,1,0.0,9939.51770237982,0.03432377359537749
2025-08-06,0.0015209910925477743,1,1,0.0,10047.823151203846,0.04559422995784095
2025-08-07,-0.0033390624448657036,-1,1,0.0,9727.88569569018,0.012807376748834436
2025-08-08,0.0033688710536807775,1,0,0.0,9723.021752842336,0
2025-08-11,-0.002754514105618,-1,1,0.0,9813.202826529714,0.009779894774051478
2025-08-12,-0.012280888855457306,-1,0,0.0,9808.29622511645,0
2025-08-13,-0.006523272953927517,-2,-1,0.0,9531.32824448363,-0.027752009751650337
2025-08-14,-0.01484459638595581,-1,0,0.0,9526.562580361388,0
2025-08-15,-0.008113507647067308,-1,-1,0.0,9697.97243202554,0.017992833219560994
2025-08-18,-0.009931324515491724,-1,-1,0.0,10040.791408825422,0.05397842339524374
2025-08-19,-0.012377234175801277,-2,-1,0.0,9407.583685355768,-0.011995171304081169
2025-08-20,-0.007807030342519283,-1,0,0.0,9402.87989351309,0
2025-08-21,0.0006814837688580155,1,-1,0.0,9410.161105440375,0.0012749972702948008
2025-08-22,-0.0003409227356314659,-1,0,0.0,9405.456024887655,0
2025-08-25,-0.004420274286530912,-1,-1,0.0,9755.85564839498,0.03725493187997855
2025-08-26,-0.0014918226515874267,-1,-1,0.0,9829.62350883762,0.04509802425608916
2025-08-27,0.0028689377941191196,1,-1,0.0,9640.380201066038,0.025490181118834252
2025-08-28,-0.0011814975878223777,-1,0,0.0,9635.560010965506,0
2025-08-29,-0.00626498693600297,-1,-1,0.0,9795.114861438318,0.016558959758564792
2025-09-02,0.00305706390645355,1,-1,0.0,9844.672731750534,0.02221329318759937
2025-09-03,0.001347419572994113,1,0,0.0,9839.750395384659,0
2025-09-04,-0.003203638829290867,-1,1,0.0,10148.225628229124,0.03186583717928653
2025-09-05,0.0005390023579820991,1,0,0.0,10143.15151541501,0
2025-09-08,0.0008881831308826804,1,1,0.0,10143.15151541501,0.0
2025-09-09,0.0041494438773952425,1,1,0.0,10126.578149074745,-0.0016339464430830172
2025-09-10,0.00048070866614580154,1,1,0.0,10263.311780153896,0.011846442849273485
2025-09-11,0.003706189338117838,1,1,0.0,10197.016734194263,0.005310501247801835
2025-09-12,0.0027068844065070152,-2,1,0.0,9972.425193565676,-0.016339854003679127
2025-09-15,0.004182007163763046,1,0,0.0,9967.438980968893,0
2025-09-16,0.0032120642717927694,1,1,0.0,10148.154339596547,0.018130570849011454
2025-09-17,0.0008565804455429316,1,1,0.0,9999.566070728226,0.003223204056796878
2025-09-18,-0.04576729238033295,-1,1,0.0,12270.437471705689,0.23166801251810906
2025-09-19,-0.014045331161469221,-1,0,0.0,12264.302252969837,0
2025-09-22,-0.005921560572460294,-1,-1,0.0,12640.457060860643,0.030670705934348508
2025-09-23,-0.008104571606963873,-1,-1,0.0,12400.710031782812,0.011122343203824983
2025-09-24,-0.017085403203964233,-2,-1,0.0,11617.787417085745,-0.05224129535136004
2025-09-25,-0.020821131765842438,-1,0,0.0,11611.978523377202,0
2025-09-26,-0.014098241925239563,-2,-1,0.0,11447.093224273407,-0.013706440204512213
2025-09-29,-0.001428075134754181,-1,0,0.0,11441.36967766127,0
2025-09-30,-0.004136169329285622,-1,-1,0.0,11569.507981790592,0.011199559820141466
2025-10-01,-0.008808325976133347,-2,-1,0.0,10758.206167167362,-0.05923956096241449
2025-10-02,-0.013626537285745144,-1,0,0.0,10752.827064083778,0
2025-10-03,-0.0015250446740537882,-1,-1,0.0,11070.169740879619,0.0295124877303959
2025-10-06,-0.0016184602864086628,-1,-1,0.0,11138.17228348203,0.03583664250356717
