number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
23,0.5,2026-02-24 06:04:14.938867,2026-02-24 06:04:35.581378,0 days 00:00:20.642511,0.17903837677987033,2,128,60,0.0002816800184069772,64,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
24,0.5,2026-02-24 06:04:35.581417,2026-02-24 06:05:12.045214,0 days 00:00:36.463797,0.21774199728955296,5,128,30,0.0001413660670764138,64,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
25,0.5,2026-02-24 06:05:12.045254,2026-02-24 06:05:37.819864,0 days 00:00:25.774610,0.1490051819746788,3,64,50,0.00018682029420802633,128,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 06:05:37.819903,2026-02-24 06:06:03.640722,0 days 00:00:25.820819,0.25283278078503857,3,128,30,0.00015017684491039362,32,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 06:06:03.640762,2026-02-24 06:06:35.007750,0 days 00:00:31.366988,0.19621543064133434,4,128,70,0.0004103987347425931,64,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 06:06:35.007790,2026-02-24 06:06:55.647057,0 days 00:00:20.639267,0.12083027592340173,2,32,140,0.00028594843883587796,32,2,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 06:06:55.647094,2026-02-24 06:07:11.002622,0 days 00:00:15.355528,0.26840818494755014,1,64,20,0.000338627258299366,256,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 06:07:11.002660,2026-02-24 06:07:46.656450,0 days 00:00:35.653790,0.2895736754621517,5,128,50,0.00022635709515354956,128,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 06:07:46.656489,2026-02-24 06:08:02.104197,0 days 00:00:15.447708,0.2736210766380888,1,128,20,0.0005427834783283942,256,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 06:08:02.104238,2026-02-24 06:08:17.338325,0 days 00:00:15.234087,0.28063826337961645,1,128,30,0.00039420394649418704,256,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
33,0.5,2026-02-24 06:08:17.338366,2026-02-24 06:08:32.538109,0 days 00:00:15.199743,0.2518476373081026,1,128,20,0.00019616227234243498,256,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
42,0.5,2026-02-24 06:11:22.291327,2026-02-24 06:11:42.843591,0 days 00:00:20.552264,0.28609421895992604,2,128,110,0.0008324831368944531,32,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
