number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
23,0.5,2026-02-24 13:39:46.419854,2026-02-24 13:40:02.253671,0 days 00:00:15.833817,0.04388665080313453,1,64,130,0.0005295379155997369,32,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
24,0.5,2026-02-24 13:40:02.253731,2026-02-24 13:40:23.620424,0 days 00:00:21.366693,0.18390255789442594,2,64,130,0.0006574449986712711,256,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
25,0.5,2026-02-24 13:40:23.620465,2026-02-24 13:40:44.995841,0 days 00:00:21.375376,0.2233601790575249,2,32,100,0.0007877813409887676,512,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 13:40:44.995880,2026-02-24 13:41:01.064607,0 days 00:00:16.068727,0.10221164418782712,1,64,70,0.0002678015367832754,64,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 13:41:01.064648,2026-02-24 13:41:27.696791,0 days 00:00:26.632143,0.157213006870495,3,64,120,0.00043247664256955274,64,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 13:41:27.696831,2026-02-24 13:41:49.059142,0 days 00:00:21.362311,0.19310634008872438,2,128,140,0.00018576151134493596,256,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 13:41:49.059183,2026-02-24 13:42:15.583767,0 days 00:00:26.524584,0.2694680825295749,3,32,20,0.0005283189885521427,128,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 13:42:15.583808,2026-02-24 13:42:36.855766,0 days 00:00:21.271958,0.06335999589873596,2,32,90,0.0008970107300115656,512,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 13:42:36.855807,2026-02-24 13:42:58.154257,0 days 00:00:21.298450,0.06733437946717497,2,32,30,0.000394501387791638,128,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 13:42:58.154297,2026-02-24 13:43:24.909846,0 days 00:00:26.755549,0.03701152711686756,3,32,30,0.00045755483955150383,128,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
33,0.5,2026-02-24 13:43:24.909887,2026-02-24 13:43:40.765702,0 days 00:00:15.855815,0.09234491089864474,1,32,50,0.00011233259632089401,128,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 13:48:37.512187,2026-02-24 13:49:04.094336,0 days 00:00:26.582149,0.2953900856674074,3,32,50,0.00032219917455220804,32,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
35,0.5,2026-02-24 13:44:01.948041,2026-02-24 13:44:23.253389,0 days 00:00:21.305348,0.11181231642467673,2,32,20,0.0007074550583056987,128,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
36,0.5,2026-02-24 13:44:23.253429,2026-02-24 13:44:49.742749,0 days 00:00:26.489320,0.13853109549837395,3,32,60,0.000499029944828941,32,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
38,0.5,2026-02-24 13:45:26.499271,2026-02-24 13:45:53.131019,0 days 00:00:26.631748,0.032997776317624544,3,64,20,0.000259289881125295,512,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 13:46:09.146079,2026-02-24 13:46:30.399013,0 days 00:00:21.252934,0.15111129350200886,2,64,70,0.00043332488864261784,512,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 13:45:53.131058,2026-02-24 13:46:09.146038,0 days 00:00:16.014980,0.12372965649414952,1,32,110,0.0002049536347721086,256,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
41,0.5,2026-02-24 13:46:30.399053,2026-02-24 13:47:01.830933,0 days 00:00:31.431880,0.07735693670970333,4,32,60,0.000284411946318823,64,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
42,0.5,2026-02-24 13:47:01.830974,2026-02-24 13:47:28.461810,0 days 00:00:26.630836,0.09982795374840184,3,32,30,0.0001310754395740285,64,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.5,2026-02-24 13:49:25.315369,2026-02-24 13:49:51.724664,0 days 00:00:26.409295,0.2067242539882147,3,32,80,0.0009944231601698617,128,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
43,0.5,2026-02-24 13:47:28.461849,2026-02-24 13:48:00.122480,0 days 00:00:31.660631,0.13389001957275032,4,32,90,0.00021896031934756006,64,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 13:48:00.122519,2026-02-24 13:48:21.429010,0 days 00:00:21.306491,0.04526234072919992,2,32,70,0.00034268229409163117,64,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
45,0.5,2026-02-24 13:48:21.429051,2026-02-24 13:48:37.512147,0 days 00:00:16.083096,0.017841348430640752,1,128,40,0.00016166667118561935,256,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
49,0.5,2026-02-24 13:49:51.724722,2026-02-24 13:50:12.958594,0 days 00:00:21.233872,0.2249911109423821,2,64,110,0.00028129729450430946,256,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 13:49:04.094377,2026-02-24 13:49:25.315329,0 days 00:00:21.220952,0.1744663521491045,2,64,130,0.00023945478237520867,512,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.16547921200882854,2026-02-24 13:44:49.742790,2026-02-24 13:45:26.499232,0 days 00:00:36.756442,0.00031793493823503716,5,128,40,0.0008572506258958439,64,4,4,2,"[0.5, 0.5, 0.6, 0.0]",COMPLETE
4,0.15849364905389035,2026-02-24 13:31:44.468180,2026-02-24 13:32:13.991303,0 days 00:00:29.523123,0.062249163114721326,3,128,100,0.00011439694328275633,512,2,16,2,"[0.5, 0.5, 0.5, 0.0]",COMPLETE
