date,pred_momentum,signal,in_market,trade_return,portfolio_value,position_return
2022-01-04,-0.0005592388500060354,-1,0,0.0,9995.0,0
2022-01-05,-0.0009602927602827549,-2,-1,0.0,9873.62690748861,-0.011649205544382184
2022-01-06,0.0030148054606148173,1,0,0.0,9868.690094034866,0
2022-01-07,0.0008159956695245845,1,1,0.0,9876.876302255616,0.0008295131514665195
2022-01-10,8.194762215550457e-05,0,1,0.0,9893.247469657106,0.002488412888462502
2022-01-11,0.0012940943207857864,1,1,0.0,9896.521828041403,0.0028202054924554047
2022-01-12,0.0027688960877380203,1,1,0.0,9911.256128510746,0.0043132405689392
2022-01-13,0.0026183806226721834,1,1,0.0,9970.193330388114,0.010285380874874383
2022-01-14,0.0011233165860176086,1,1,0.0,10050.412924983417,0.01841407818231064
2022-01-18,0.0025277910754084587,1,1,0.0,9970.193330388114,0.010285380874874383
2022-01-19,0.0023578524789107697,1,1,0.0,9986.564497789605,0.011944280611870367
2022-01-20,0.0018008177035621234,1,1,0.0,9945.635954765876,0.007796967986411881
2022-01-21,0.0017983424477279186,1,1,0.0,9896.521828041403,0.0028202054924554047
2022-01-24,-0.00016049641583647047,0,1,0.0,9816.301608926095,-0.005308555097949379
2022-01-25,0.0025479727358158144,1,1,0.0,9793.381724756007,-0.007631040042931166
2022-01-26,0.0022130491977025357,-2,1,0.0,9752.485724845203,-0.011280695403884562
2022-01-27,0.0012460901135844843,1,0,0.0,9747.609481982781,0
2022-01-28,-0.00043370242097548077,-1,1,0.0,9980.603572683802,0.024414897757890623
2022-01-31,0.0003911331295967102,1,0,0.0,9975.61327089746,0
2022-02-01,-0.0009406970680824348,-1,1,0.0,9913.33267642312,-0.005746157855818221
2022-02-02,0.002087576048714774,1,0,0.0,9908.37601008491,0
2022-02-03,0.0018259384004133089,1,1,0.0,10017.313189786846,0.010994453540222554
2022-02-04,0.0006154302640685014,1,1,0.0,9911.627930996661,0.00032819918303880644
2022-02-07,0.002567565135125603,1,1,0.0,10015.686919210722,0.01083032264990637
2022-02-08,0.0014506325325263397,1,1,0.0,10080.724096964757,0.017394181115495375
