number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
40,0.625,2026-02-24 17:39:17.364970,2026-02-24 17:40:34.009052,0 days 00:01:16.644082,0.2494377083135924,4,32,140,0.00028325115097813596,32,8,4,2,COMPLETE
18,0.625,2026-02-24 17:22:45.460888,2026-02-24 17:23:55.098316,0 days 00:01:09.637428,0.073424250185008,5,64,120,0.00036710987019320315,32,8,16,2,COMPLETE
2,0.5,2026-02-24 17:12:09.080174,2026-02-24 17:12:43.671012,0 days 00:00:34.590838,0.09481577273291854,2,32,70,0.0008861988459584818,128,8,16,2,COMPLETE
3,0.5,2026-02-24 17:12:43.671078,2026-02-24 17:13:13.268322,0 days 00:00:29.597244,0.13570022769495746,1,128,30,0.00019327275833229757,64,2,8,2,COMPLETE
4,0.5,2026-02-24 17:13:13.268388,2026-02-24 17:13:52.263477,0 days 00:00:38.995089,0.11635268053180906,3,64,70,0.00018985531463184687,64,4,8,8,COMPLETE
5,0.5,2026-02-24 17:13:52.263564,2026-02-24 17:14:21.626958,0 days 00:00:29.363394,0.21043250473186179,1,32,130,0.00021880751469075096,32,2,8,8,COMPLETE
6,0.5,2026-02-24 17:14:21.627021,2026-02-24 17:14:51.814202,0 days 00:00:30.187181,0.15550467063888138,2,64,40,0.0009872750185353936,512,8,8,4,COMPLETE
7,0.5,2026-02-24 17:14:51.814264,2026-02-24 17:15:38.288948,0 days 00:00:46.474684,0.16475655070902193,4,32,130,0.000993000494335915,32,8,4,8,COMPLETE
8,0.5,2026-02-24 17:15:38.289011,2026-02-24 17:16:08.401596,0 days 00:00:30.112585,0.23132626993600458,1,128,40,0.0004329833392394557,64,8,4,8,COMPLETE
9,0.5,2026-02-24 17:16:08.401656,2026-02-24 17:16:55.616961,0 days 00:00:47.215305,0.0343737432711375,4,128,60,0.0007363981105741671,512,4,4,4,COMPLETE
10,0.5,2026-02-24 17:16:55.617022,2026-02-24 17:17:52.461387,0 days 00:00:56.844365,0.28992045064169825,5,64,100,0.00011739819597060986,256,8,16,2,COMPLETE
11,0.5,2026-02-24 17:17:52.461451,2026-02-24 17:18:39.336316,0 days 00:00:46.874865,0.2969477314135813,4,32,100,0.00048454863915736837,32,2,16,8,COMPLETE
12,0.5,2026-02-24 17:18:39.336389,2026-02-24 17:19:19.629563,0 days 00:00:40.293174,0.24460134991952362,3,64,100,0.0004654186354825977,512,2,16,8,COMPLETE
13,0.5,2026-02-24 17:19:19.629625,2026-02-24 17:20:11.369133,0 days 00:00:51.739508,0.25671634551018785,5,64,140,0.00032737328451852847,128,2,4,8,COMPLETE
14,0.5,2026-02-24 17:20:11.369204,2026-02-24 17:20:51.415818,0 days 00:00:40.046614,0.1918776597823164,3,32,110,0.0006196117944848626,256,4,16,8,COMPLETE
15,0.5,2026-02-24 17:20:51.415903,2026-02-24 17:21:38.378818,0 days 00:00:46.962915,0.2660701735114246,4,64,120,0.00031707510254804704,512,8,4,4,COMPLETE
