number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
34,0.75,2026-02-24 11:04:34.901534,2026-02-24 11:05:06.586942,0 days 00:00:31.685408,0.0202905345869083,2,64,100,0.0007134991078969778,512,2,4,4,COMPLETE
11,0.625,2026-02-24 10:48:45.968711,2026-02-24 10:49:26.032895,0 days 00:00:40.064184,0.008448954203300135,3,128,60,0.0005192472145038408,512,2,16,8,COMPLETE
37,0.625,2026-02-24 11:06:07.231161,2026-02-24 11:06:40.220242,0 days 00:00:32.989081,0.015555688449982969,2,64,100,0.0006188243579749793,512,8,4,4,COMPLETE
48,0.625,2026-02-24 11:12:27.036715,2026-02-24 11:13:12.735228,0 days 00:00:45.698513,0.013436765215519026,4,128,50,0.000850244046775522,512,2,4,4,COMPLETE
12,0.5875,2026-02-24 10:49:26.032957,2026-02-24 10:50:15.479829,0 days 00:00:49.446872,0.01953190472921612,5,128,50,0.00046886083227098843,512,2,16,8,COMPLETE
1,0.5,2026-02-24 10:42:41.587300,2026-02-24 10:43:12.265256,0 days 00:00:30.677956,0.09352990733930817,2,64,70,0.00047794920942517894,512,2,4,4,COMPLETE
6,0.5,2026-02-24 10:45:20.667358,2026-02-24 10:45:55.072180,0 days 00:00:34.404822,0.11223787588340964,2,64,70,0.00011372171618055153,64,4,4,2,COMPLETE
0,0.5,2026-02-24 10:42:13.415142,2026-02-24 10:42:41.587255,0 days 00:00:28.172113,0.1781859698324205,1,128,100,0.0004670617102711684,128,2,4,2,COMPLETE
2,0.5,2026-02-24 10:43:12.265315,2026-02-24 10:43:46.157374,0 days 00:00:33.892059,0.12274714572575221,2,64,30,0.0004121044304858023,64,8,4,4,COMPLETE
3,0.5,2026-02-24 10:43:46.157436,2026-02-24 10:44:20.985388,0 days 00:00:34.827952,0.2194845304800042,2,64,140,0.0007528518880722775,512,2,4,4,COMPLETE
9,0.5,2026-02-24 10:47:24.244186,2026-02-24 10:47:54.363947,0 days 00:00:30.119761,0.058231528880850134,1,128,130,0.0008265657972200018,32,8,4,4,COMPLETE
8,0.5,2026-02-24 10:46:23.917291,2026-02-24 10:47:24.244126,0 days 00:01:00.326835,0.06753402784180321,3,32,130,0.00014713187741294164,256,8,8,2,COMPLETE
10,0.5,2026-02-24 10:47:54.363992,2026-02-24 10:48:45.968644,0 days 00:00:51.604652,0.2966726028497076,5,128,100,0.00025745750866965875,128,2,16,8,COMPLETE
17,0.5,2026-02-24 10:53:22.850984,2026-02-24 10:54:02.467657,0 days 00:00:39.616673,0.030143375747379488,3,128,60,0.00022229106121445194,512,2,16,8,COMPLETE
18,0.5,2026-02-24 10:54:02.467716,2026-02-24 10:54:46.940884,0 days 00:00:44.473168,0.23268273472253542,4,32,20,0.0003438514745525023,512,2,16,8,COMPLETE
7,0.5,2026-02-24 10:45:55.072276,2026-02-24 10:46:23.917229,0 days 00:00:28.844953,0.10587031304610044,1,32,90,0.00016554635335154876,32,4,4,4,COMPLETE
4,0.5,2026-02-24 10:44:20.985467,2026-02-24 10:44:51.558470,0 days 00:00:30.573003,0.14999867479839973,1,64,20,0.0001109191118183631,128,4,8,2,COMPLETE
5,0.5,2026-02-24 10:44:51.558516,2026-02-24 10:45:20.667294,0 days 00:00:29.108778,0.10618992721717196,1,64,80,0.0002862546089730569,64,4,4,4,COMPLETE
41,0.5,2026-02-24 11:08:27.297387,2026-02-24 11:08:56.435072,0 days 00:00:29.137685,0.0003323241401395789,1,64,100,0.000569348751736275,512,8,4,4,COMPLETE
43,0.5,2026-02-24 11:09:29.218018,2026-02-24 11:10:01.640444,0 days 00:00:32.422426,0.01835838163238951,1,64,140,0.0006962003706852296,128,8,4,2,COMPLETE
31,0.5,2026-02-24 11:03:04.622882,2026-02-24 11:03:33.145991,0 days 00:00:28.523109,0.09109349247368177,1,64,30,0.00043895380877038905,512,2,4,4,COMPLETE
35,0.5,2026-02-24 11:05:06.587001,2026-02-24 11:05:34.752028,0 days 00:00:28.165027,0.02591587966506537,1,64,100,0.000911406186981997,512,2,4,4,COMPLETE
24,0.5,2026-02-24 10:58:16.586491,2026-02-24 10:59:03.792824,0 days 00:00:47.206333,0.19288730654078692,5,128,60,0.00037429546649554084,256,2,16,8,COMPLETE
