number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
0,0.5,2026-02-24 13:42:25.037892,2026-02-24 13:42:52.256771,0 days 00:00:27.218879,0.13726919188703127,1,64,40,0.0007037634507944816,128,4,8,4,COMPLETE
1,0.5,2026-02-24 13:42:52.256834,2026-02-24 13:43:39.058847,0 days 00:00:46.802013,0.06798995469956211,4,64,20,0.00022740845078027966,256,2,8,4,COMPLETE
2,0.5,2026-02-24 13:43:39.058916,2026-02-24 13:44:19.398490,0 days 00:00:40.339574,0.21933907291484092,3,128,140,0.00015263870549147454,128,8,16,4,COMPLETE
3,0.5,2026-02-24 13:44:19.398583,2026-02-24 13:45:08.877765,0 days 00:00:49.479182,0.29541677151461176,5,32,20,0.0006379017653543225,256,8,8,2,COMPLETE
4,0.5,2026-02-24 13:45:08.877825,2026-02-24 13:45:48.699253,0 days 00:00:39.821428,0.13092568279106595,3,32,100,0.0001562323570367611,64,8,8,2,COMPLETE
5,0.5,2026-02-24 13:45:48.699312,2026-02-24 13:46:17.915270,0 days 00:00:29.215958,0.25961460990701496,1,32,100,0.0009604377167087166,64,4,8,4,COMPLETE
6,0.5,2026-02-24 13:46:17.915317,2026-02-24 13:46:46.479602,0 days 00:00:28.564285,0.24556787334499258,1,128,70,0.00012638779794578586,512,8,16,8,COMPLETE
7,0.5,2026-02-24 13:46:46.479662,2026-02-24 13:47:14.220870,0 days 00:00:27.741208,0.13100098802818164,1,32,110,0.0004708407379675935,32,2,16,8,COMPLETE
8,0.5,2026-02-24 13:47:14.220914,2026-02-24 13:47:53.228850,0 days 00:00:39.007936,0.12390727822841452,3,128,130,0.00014436204940000206,64,8,4,8,COMPLETE
9,0.5,2026-02-24 13:47:53.228912,2026-02-24 13:48:37.894938,0 days 00:00:44.666026,0.010828829321354748,3,128,90,0.000896370120229232,256,4,4,2,COMPLETE
10,0.5,2026-02-24 13:48:37.894992,2026-02-24 13:49:10.049638,0 days 00:00:32.154646,0.18851122774266174,2,64,50,0.00037156194713810256,128,4,8,4,COMPLETE
11,0.5,2026-02-24 13:49:10.049685,2026-02-24 13:49:58.592602,0 days 00:00:48.542917,0.05791880326361171,5,64,20,0.000263943432172127,128,2,8,4,COMPLETE
12,0.5,2026-02-24 13:49:58.592671,2026-02-24 13:50:42.963276,0 days 00:00:44.370605,0.08387687128051874,4,64,50,0.00025209811776822185,256,2,8,4,COMPLETE
13,0.5,2026-02-24 13:50:42.963339,2026-02-24 13:51:28.035607,0 days 00:00:45.072268,0.06086063742845939,4,64,40,0.00021549668433161405,512,2,8,4,COMPLETE
