number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
1,0.5,2026-02-24 09:45:36.631398,2026-02-24 09:46:15.812838,0 days 00:00:39.181440,0.2754559722196169,5,32,130,0.00016146644423609258,256,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
3,0.5,2026-02-24 09:46:36.805231,2026-02-24 09:46:57.653790,0 days 00:00:20.848559,0.04586275209315714,2,128,30,0.00026109459706890204,256,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
16,0.5,2026-02-24 09:52:42.465653,2026-02-24 09:53:03.346499,0 days 00:00:20.880846,0.0011480013913123532,2,32,40,0.00012942475895783424,64,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
4,0.5,2026-02-24 09:46:57.653832,2026-02-24 09:47:29.401184,0 days 00:00:31.747352,0.20962894611489746,4,64,60,0.0002830897809982953,512,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
5,0.5,2026-02-24 09:47:29.401226,2026-02-24 09:48:05.865242,0 days 00:00:36.464016,0.14084029235942197,5,64,100,0.00017255461574293543,128,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
6,0.5,2026-02-24 09:48:05.865283,2026-02-24 09:48:37.273913,0 days 00:00:31.408630,0.26498301200214386,4,64,90,0.0005168019517744086,512,8,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
8,0.5,2026-02-24 09:48:58.251023,2026-02-24 09:49:13.828917,0 days 00:00:15.577894,0.06342194230312517,1,32,70,0.00010480079825082747,128,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
7,0.5,2026-02-24 09:48:37.273954,2026-02-24 09:48:58.250984,0 days 00:00:20.977030,0.17018535438237806,2,64,100,0.00041891612917575204,32,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
9,0.5,2026-02-24 09:49:13.828958,2026-02-24 09:49:44.880135,0 days 00:00:31.051177,0.2688771200652404,4,64,80,0.000342057170781445,128,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
10,0.5,2026-02-24 09:49:44.880174,2026-02-24 09:50:36.536399,0 days 00:00:51.656225,0.2919864953711958,5,128,140,0.00019162778719183888,64,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
15,0.5,2026-02-24 09:52:06.044805,2026-02-24 09:52:42.465613,0 days 00:00:36.420808,0.22560038467094207,5,128,130,0.00034257750464537036,32,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
12,0.5,2026-02-24 09:50:57.590151,2026-02-24 09:51:13.385427,0 days 00:00:15.795276,0.1425074638561716,1,128,20,0.00015856388482753816,256,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
