number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
23,0.5,2026-02-23 13:39:55.507359,2026-02-23 13:40:22.348288,0 days 00:00:26.840929,0.12437074842785743,1,64,110,0.00018801999033821832,512,4,16,4,COMPLETE
24,0.5,2026-02-23 13:40:22.348335,2026-02-23 13:40:51.505755,0 days 00:00:29.157420,0.16614595079705194,2,64,80,0.0002680182376762915,256,4,16,4,COMPLETE
36,0.5,2026-02-23 13:48:06.968015,2026-02-23 13:48:50.435902,0 days 00:00:43.467887,0.054531357735268446,4,128,20,0.0005734534333043785,256,4,16,2,COMPLETE
43,0.475,2026-02-23 13:53:36.611788,2026-02-23 13:54:20.992944,0 days 00:00:44.381156,0.020776891088292698,4,128,40,0.0003247770613167072,64,4,16,2,COMPLETE
38,0.4583333333333333,2026-02-23 13:49:37.235448,2026-02-23 13:50:21.346145,0 days 00:00:44.110697,0.0011443755997820534,4,128,30,0.00048069295371509535,256,4,16,2,COMPLETE
45,0.4375,2026-02-23 13:55:05.360956,2026-02-23 13:55:54.630888,0 days 00:00:49.269932,0.033182451162300446,5,128,60,0.0003742389211075318,256,4,16,2,COMPLETE
39,0.375,2026-02-23 13:50:21.346211,2026-02-23 13:51:06.556021,0 days 00:00:45.209810,0.025379266036539297,4,128,50,0.0009656932591215234,256,4,16,2,COMPLETE
46,0.375,2026-02-23 13:55:54.630964,2026-02-23 13:56:39.079655,0 days 00:00:44.448691,0.06473179426637585,4,128,30,0.0004999131925727252,256,4,16,2,COMPLETE
37,0.375,2026-02-23 13:48:50.435972,2026-02-23 13:49:37.235365,0 days 00:00:46.799393,0.05598037587402758,5,128,30,0.0007150546652172344,256,4,16,2,COMPLETE
44,0.3333333333333333,2026-02-23 13:54:20.993014,2026-02-23 13:55:05.360877,0 days 00:00:44.367863,0.04934492602508122,4,128,50,0.000578114439491257,64,4,16,2,COMPLETE
31,0.3,2026-02-23 13:44:21.129414,2026-02-23 13:45:09.742017,0 days 00:00:48.612603,0.009237264231438152,5,128,40,0.00040030197294341126,256,4,16,2,COMPLETE
