number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
42,0.875,2026-02-24 01:49:23.479102,2026-02-24 01:49:51.348274,0 days 00:00:27.869172,0.048254943447360935,1,128,80,0.00018868632790852198,256,4,8,2,COMPLETE
22,0.75,2026-02-24 01:38:54.859120,2026-02-24 01:39:22.289377,0 days 00:00:27.430257,0.029876019520578882,1,128,70,0.00020731382552021242,256,2,8,2,COMPLETE
34,0.75,2026-02-24 01:45:01.642337,2026-02-24 01:45:37.321548,0 days 00:00:35.679211,0.025588223230617553,2,128,80,0.00022664736844110937,256,8,8,2,COMPLETE
48,0.6666666666666666,2026-02-24 01:52:12.945257,2026-02-24 01:52:58.166880,0 days 00:00:45.221623,0.00031443516676470454,4,128,50,0.00019245835496361252,256,8,8,2,COMPLETE
26,0.625,2026-02-24 01:41:01.007971,2026-02-24 01:41:31.240240,0 days 00:00:30.232269,0.11154697972277612,1,128,70,0.00019916051945647752,256,2,8,2,COMPLETE
41,0.625,2026-02-24 01:48:54.925687,2026-02-24 01:49:23.479057,0 days 00:00:28.553370,0.015015955049800791,1,128,80,0.00023353637517035757,256,2,8,2,COMPLETE
11,0.625,2026-02-24 01:33:11.808508,2026-02-24 01:33:39.166510,0 days 00:00:27.358002,0.03202219934761395,1,128,80,0.00021649172417234942,32,2,8,2,COMPLETE
16,0.625,2026-02-24 01:35:27.601500,2026-02-24 01:35:53.925363,0 days 00:00:26.323863,0.11527059542082052,1,128,50,0.00028933148315574337,32,4,8,2,COMPLETE
0,0.625,2026-02-24 01:26:40.350516,2026-02-24 01:27:08.485498,0 days 00:00:28.134982,0.10065013602673718,1,128,70,0.00019552856787360585,256,2,8,2,COMPLETE
49,0.625,2026-02-24 01:52:58.166943,2026-02-24 01:53:42.704458,0 days 00:00:44.537515,0.0006699126689743741,4,128,30,0.0001937824815893017,256,8,16,2,COMPLETE
43,0.625,2026-02-24 01:49:51.348332,2026-02-24 01:50:17.741147,0 days 00:00:26.392815,0.04529556789331035,1,128,70,0.00017720186887215965,256,4,8,2,COMPLETE
31,0.625,2026-02-24 01:43:33.148380,2026-02-24 01:44:02.186472,0 days 00:00:29.038092,0.015789388384562973,1,128,80,0.0002439488817434385,256,2,8,2,COMPLETE
12,0.625,2026-02-24 01:33:39.166555,2026-02-24 01:34:04.293931,0 days 00:00:25.127376,0.015817765226788766,1,128,80,0.00022799599287348266,256,2,8,2,COMPLETE
1,0.5,2026-02-24 01:27:08.485560,2026-02-24 01:27:36.693966,0 days 00:00:28.208406,0.08835222987812764,1,128,80,0.00021625091204289617,32,2,16,8,COMPLETE
8,0.5,2026-02-24 01:31:47.580008,2026-02-24 01:32:16.164584,0 days 00:00:28.584576,0.15253211124707697,1,128,40,0.00042145190433411577,512,8,4,2,COMPLETE
5,0.5,2026-02-24 01:29:34.776420,2026-02-24 01:30:19.937562,0 days 00:00:45.161142,0.21144462056992383,4,64,60,0.0001240958698863818,32,2,4,4,COMPLETE
7,0.5,2026-02-24 01:31:08.665544,2026-02-24 01:31:47.579944,0 days 00:00:38.914400,0.28303417360910227,3,32,20,0.00011518762059687407,256,8,4,4,COMPLETE
3,0.5,2026-02-24 01:28:22.427036,2026-02-24 01:28:55.168274,0 days 00:00:32.741238,0.2175150861985122,2,128,120,0.0003991492471101252,64,8,4,4,COMPLETE
40,0.5,2026-02-24 01:48:26.022944,2026-02-24 01:48:54.925624,0 days 00:00:28.902680,0.17235677561607665,1,64,40,0.0006938598348165753,256,8,8,4,COMPLETE
33,0.5,2026-02-24 01:44:32.562331,2026-02-24 01:45:01.642276,0 days 00:00:29.079945,0.08135443294338643,1,128,90,0.0001861922381662666,256,2,8,2,COMPLETE
30,0.5,2026-02-24 01:43:04.670266,2026-02-24 01:43:33.148320,0 days 00:00:28.478054,0.0558818014604698,2,128,70,0.0003329818584717813,64,2,16,8,COMPLETE
17,0.5,2026-02-24 01:35:53.925407,2026-02-24 01:36:25.217422,0 days 00:00:31.292015,0.043790102211888865,2,128,100,0.0001387254440163706,256,2,8,2,COMPLETE
10,0.5,2026-02-24 01:32:43.616516,2026-02-24 01:33:11.808448,0 days 00:00:28.191932,0.004010709207605406,2,32,140,0.00023786095622102554,128,2,8,2,COMPLETE
9,0.5,2026-02-24 01:32:16.164629,2026-02-24 01:32:43.616462,0 days 00:00:27.451833,0.0660169058112526,2,64,30,0.00015768368214932174,32,8,4,8,COMPLETE
15,0.5,2026-02-24 01:34:48.945266,2026-02-24 01:35:27.601404,0 days 00:00:38.656138,0.03560354351171416,3,64,60,0.0001626189662274288,32,2,8,2,COMPLETE
13,0.5,2026-02-24 01:34:04.293993,2026-02-24 01:34:32.586857,0 days 00:00:28.292864,0.04670280497694647,1,128,60,0.00017391133420946174,128,2,8,2,COMPLETE
6,0.5,2026-02-24 01:30:19.937626,2026-02-24 01:31:08.665485,0 days 00:00:48.727859,0.1738390661129439,5,128,90,0.000808129780989858,256,4,16,8,COMPLETE
24,0.5,2026-02-24 01:39:55.809912,2026-02-24 01:40:26.255801,0 days 00:00:30.445889,0.0289013191822121,1,128,70,0.000268050803017373,256,2,8,2,COMPLETE
25,0.5,2026-02-24 01:40:26.255848,2026-02-24 01:41:01.007901,0 days 00:00:34.752053,0.07483471697559006,2,128,90,0.00035060324526999415,32,2,8,2,COMPLETE
18,0.5,2026-02-24 01:36:25.217480,2026-02-24 01:37:09.710148,0 days 00:00:44.492668,0.12212017924343116,4,32,70,0.0001014458030733493,128,2,8,2,COMPLETE
21,0.5,2026-02-24 01:38:27.150419,2026-02-24 01:38:54.859062,0 days 00:00:27.708643,0.0005767817268686262,1,128,80,0.00025418596863138607,256,2,8,2,COMPLETE
