number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
19,0.875,2026-02-23 09:33:07.485255,2026-02-23 09:33:47.626290,0 days 00:00:40.141035,0.22836201984205481,2,128,80,0.0003681030936878232,256,4,4,2,COMPLETE
1,0.75,2026-02-23 09:20:02.613843,2026-02-23 09:20:52.169312,0 days 00:00:49.555469,0.16272302894210022,3,128,50,0.00021664842990854873,256,8,8,2,COMPLETE
18,0.75,2026-02-23 09:32:29.125855,2026-02-23 09:33:07.485186,0 days 00:00:38.359331,0.21998379437027357,2,128,70,0.0006272840414945264,256,2,16,4,COMPLETE
9,0.625,2026-02-23 09:25:17.050806,2026-02-23 09:26:10.696214,0 days 00:00:53.645408,0.2079981640377589,4,32,30,0.0004345796957635098,512,8,8,2,COMPLETE
14,0.625,2026-02-23 09:28:23.457855,2026-02-23 09:29:12.166676,0 days 00:00:48.708821,0.18638700505225156,3,64,70,0.00012678234639866255,256,4,16,2,COMPLETE
17,0.625,2026-02-23 09:30:56.695976,2026-02-23 09:32:29.125777,0 days 00:01:32.429801,0.17006786782471303,4,32,140,0.00015493810886212117,256,8,8,2,COMPLETE
27,0.625,2026-02-23 09:37:40.961285,2026-02-23 09:38:11.746691,0 days 00:00:30.785406,0.1585217637287691,1,64,70,0.0006814418361806488,256,4,8,2,COMPLETE
32,0.625,2026-02-23 09:41:09.752635,2026-02-23 09:41:54.297915,0 days 00:00:44.545280,0.16693796617696097,3,32,60,0.0008059015499917902,256,2,16,4,COMPLETE
8,0.625,2026-02-23 09:24:45.795774,2026-02-23 09:25:17.050744,0 days 00:00:31.254970,0.22226041064769134,1,64,80,0.0005195569525440634,512,4,8,8,COMPLETE
2,0.625,2026-02-23 09:20:52.169391,2026-02-23 09:21:43.160859,0 days 00:00:50.991468,0.17642897708986433,3,32,60,0.0005548498133199251,256,2,16,4,COMPLETE
35,0.625,2026-02-23 09:43:06.367771,2026-02-23 09:43:37.122816,0 days 00:00:30.755045,0.13877393545852418,1,64,50,0.0006989662138931835,256,2,16,4,COMPLETE
15,0.6041666666666666,2026-02-23 09:29:12.166748,2026-02-23 09:29:56.595389,0 days 00:00:44.428641,0.043395893015122866,3,128,100,0.000322113433588035,256,8,8,4,COMPLETE
40,0.5416666666666666,2026-02-23 09:45:46.119329,2026-02-23 09:46:24.034274,0 days 00:00:37.914945,0.2587625404078927,2,128,30,0.0008836592233430758,256,8,16,8,COMPLETE
6,0.5,2026-02-23 09:23:22.507276,2026-02-23 09:24:07.026593,0 days 00:00:44.519317,0.25276570470781196,3,64,50,0.0005714314599905402,128,2,8,4,COMPLETE
13,0.5,2026-02-23 09:27:45.554698,2026-02-23 09:28:23.457775,0 days 00:00:37.903077,0.077884440592058,2,32,40,0.00028943719603720874,256,2,8,4,COMPLETE
0,0.5,2026-02-23 09:19:11.160457,2026-02-23 09:20:02.613748,0 days 00:00:51.453291,0.27049890202757454,4,32,90,0.0007680121635183886,32,8,4,8,COMPLETE
7,0.5,2026-02-23 09:24:07.026652,2026-02-23 09:24:45.795703,0 days 00:00:38.769051,0.18042278100364714,2,128,100,0.0001829618171317645,512,2,16,8,COMPLETE
3,0.5,2026-02-23 09:21:43.160930,2026-02-23 09:22:12.618585,0 days 00:00:29.457655,0.09057107786302099,1,32,120,0.0004736286646979415,128,8,4,8,COMPLETE
48,0.5,2026-02-23 09:49:44.185170,2026-02-23 09:50:29.584032,0 days 00:00:45.398862,0.2832342417997426,3,32,50,0.0007554729391720443,32,2,8,4,PRUNED
43,0.5,2026-02-23 09:47:11.404425,2026-02-23 09:47:36.870021,0 days 00:00:25.465596,0.156471610888549,1,64,90,0.00044159252951852856,512,4,8,8,PRUNED
45,0.5,2026-02-23 09:48:05.899009,2026-02-23 09:48:39.449856,0 days 00:00:33.550847,0.24006117322339465,3,32,60,0.0002876401391565847,512,4,8,4,PRUNED
16,0.5,2026-02-23 09:29:56.595453,2026-02-23 09:30:56.695883,0 days 00:01:00.100430,0.12730778402169352,5,32,30,0.00025037542486580335,64,2,16,4,COMPLETE
11,0.5,2026-02-23 09:26:42.954709,2026-02-23 09:27:27.140476,0 days 00:00:44.185767,0.1398821776869595,3,32,60,0.00022273997043486472,256,2,16,4,COMPLETE
4,0.5,2026-02-23 09:22:12.618651,2026-02-23 09:23:04.905614,0 days 00:00:52.286963,0.26983470207474597,4,128,50,0.0003308607036751762,32,4,16,2,COMPLETE
25,0.5,2026-02-23 09:36:07.631949,2026-02-23 09:37:03.717492,0 days 00:00:56.085543,0.2926891840235363,2,128,90,0.0003897365533158824,32,2,8,4,PRUNED
29,0.5,2026-02-23 09:38:54.149386,2026-02-23 09:39:46.925986,0 days 00:00:52.776600,0.2707000042204162,4,128,40,0.0002154320758017748,32,2,16,4,PRUNED
31,0.5,2026-02-23 09:40:24.850213,2026-02-23 09:41:09.752561,0 days 00:00:44.902348,0.187631854639278,3,32,60,0.0005852123853881327,256,2,16,4,COMPLETE
30,0.5,2026-02-23 09:39:46.926035,2026-02-23 09:40:24.850175,0 days 00:00:37.924140,0.2251597229272187,2,128,90,0.0009836172924532025,256,8,4,8,PRUNED
33,0.5,2026-02-23 09:41:54.298004,2026-02-23 09:42:27.654571,0 days 00:00:33.356567,0.19585802742435948,3,32,80,0.0004597177815078373,128,2,16,4,PRUNED
26,0.5,2026-02-23 09:37:03.717562,2026-02-23 09:37:40.961244,0 days 00:00:37.243682,0.24923953886171268,2,128,40,0.0002723466560579169,128,8,16,2,PRUNED
34,0.5,2026-02-23 09:42:27.654618,2026-02-23 09:43:06.367725,0 days 00:00:38.713107,0.2717131083029622,4,128,70,0.0005207856600893338,32,2,16,4,PRUNED
37,0.5,2026-02-23 09:44:06.497799,2026-02-23 09:44:43.072673,0 days 00:00:36.574874,0.09682914770302654,3,32,50,0.0005100878747761005,128,4,16,8,PRUNED
20,0.5,2026-02-23 09:33:47.626376,2026-02-23 09:34:25.951718,0 days 00:00:38.325342,0.29968010050244476,2,128,80,0.0003991732692878676,64,4,4,2,PRUNED
22,0.5,2026-02-23 09:34:44.952131,2026-02-23 09:35:22.991930,0 days 00:00:38.039799,0.2410643170151315,2,128,90,0.00034666114021000176,256,4,4,2,PRUNED
49,0.5,2026-02-23 09:50:29.584081,2026-02-23 09:51:20.972129,0 days 00:00:51.388048,0.14136010518288206,5,128,20,0.00010147254510896779,64,4,16,2,PRUNED
47,0.5,2026-02-23 09:49:04.584826,2026-02-23 09:49:44.185132,0 days 00:00:39.600306,0.2566610682300595,4,128,110,0.0004818153936011536,256,8,16,8,PRUNED
41,0.5,2026-02-23 09:46:24.034365,2026-02-23 09:46:47.827692,0 days 00:00:23.793327,0.2210048327206037,1,64,80,0.0005053325284043369,512,4,8,8,PRUNED
46,0.5,2026-02-23 09:48:39.449926,2026-02-23 09:49:04.584800,0 days 00:00:25.134874,0.17778984126141253,2,64,40,0.00033281339241139326,256,2,8,2,PRUNED
39,0.5,2026-02-23 09:45:22.683189,2026-02-23 09:45:46.119281,0 days 00:00:23.436092,0.17546098001553131,1,64,60,0.0004274381795196303,64,2,4,2,PRUNED
38,0.5,2026-02-23 09:44:43.072712,2026-02-23 09:45:22.683144,0 days 00:00:39.610432,0.2119944427100054,4,128,80,0.0005825231247001252,512,8,8,4,PRUNED
42,0.5,2026-02-23 09:46:47.827738,2026-02-23 09:47:11.404388,0 days 00:00:23.576650,0.2168577552663757,1,64,70,0.0006245057223475213,512,4,8,8,PRUNED
28,0.41666666666666663,2026-02-23 09:38:11.746777,2026-02-23 09:38:54.149325,0 days 00:00:42.402548,0.11760728034419378,3,128,110,0.00015580454504666373,256,8,4,8,PRUNED
44,0.3333333333333333,2026-02-23 09:47:36.870064,2026-02-23 09:48:05.898965,0 days 00:00:29.028901,0.18907387586327154,2,64,80,0.0005499107972962574,512,4,8,8,PRUNED
36,0.3333333333333333,2026-02-23 09:43:37.122906,2026-02-23 09:44:06.497763,0 days 00:00:29.374857,0.23597519319640253,2,128,100,0.00036930142204976855,256,2,4,2,PRUNED
10,0.3181818181818182,2026-02-23 09:26:10.696308,2026-02-23 09:26:42.954664,0 days 00:00:32.258356,0.0017921875349133365,5,128,20,0.0001929728712947882,256,8,8,2,PRUNED
12,0.25,2026-02-23 09:27:27.140543,2026-02-23 09:27:45.554656,0 days 00:00:18.414113,0.14801009930552067,2,128,60,0.0009575907923460752,64,8,16,4,PRUNED
24,0.25,2026-02-23 09:35:38.851678,2026-02-23 09:36:07.631904,0 days 00:00:28.780226,0.20119489675680535,3,128,50,0.0006499186815225057,256,4,4,2,PRUNED
5,0.2,2026-02-23 09:23:04.905709,2026-02-23 09:23:22.507227,0 days 00:00:17.601518,0.10665149414184842,1,128,120,0.00010045214164787531,512,2,4,2,PRUNED
21,0.0,2026-02-23 09:34:25.951771,2026-02-23 09:34:44.952094,0 days 00:00:19.000323,0.22704560529500992,2,128,70,0.0007871748416895241,256,4,4,2,PRUNED
23,0.0,2026-02-23 09:35:22.991967,2026-02-23 09:35:38.851640,0 days 00:00:15.859673,0.20532967996607962,1,128,70,0.00025248644192726763,256,4,4,2,PRUNED
