cutoff,unique_id,ds,PatchTST-median,PatchTST-lo-95,PatchTST-lo-80,PatchTST-hi-80,PatchTST-hi-95,y,signal,strat_ret,cum_strat,cum_market
2024-12-20,ADBE_price,2025-01-03,-0.0038597863,-0.06573571,-0.052215934,0.030027375,0.05974119,-0.023934946160737915,-1,0.023934946160737915,1.024223686040276,0.9763492229574121
2024-12-23,ADBE_price,2025-01-03,-0.005652221,-0.0436993,-0.040305264,0.027817978,0.06662736,-0.023934946160737915,-1,0.023934946160737915,1.04903415904593,0.9532578051695424
2024-12-24,ADBE_price,2025-01-03,-0.00495048,-0.063282125,-0.04654232,0.024276841,0.04679224,-0.023934946160737915,-1,0.023934946160737915,1.0744456331601837,0.9307125173553709
2024-12-26,ADBE_price,2025-01-03,0.007364359,-0.046400517,-0.037974533,0.043426353,0.055720337,-0.023934946160737915,1,-0.023934946160737915,1.04903415904593,0.9087004431166533
2024-12-27,ADBE_price,2025-01-03,-0.021089133,-0.08395262,-0.055663712,0.017092243,0.061745994,-0.023934946160737915,-1,0.023934946160737915,1.0744456331601837,0.8872089715380005
2024-12-30,ADBE_price,2025-01-03,-0.013227944,-0.05577092,-0.03505117,0.0311839,0.03941054,-0.023934946160737915,-1,0.023934946160737915,1.1004726668452016,0.8662257899619715
2024-12-31,ADBE_price,2025-01-03,-0.0048137135,-0.043621834,-0.026309516,0.014875405,0.040489737,-0.023934946160737915,-1,0.023934946160737915,1.1271301712227653,0.8457388769350415
2025-01-03,ADBE_price,2025-01-06,-0.015114523,-0.06827137,-0.056533698,0.00863824,0.024674907,0.0014156900573000174,-1,-0.0014156900573000174,1.1255356331982076,0.8469370289600358
2025-01-06,ADBE_price,2025-01-07,0.004666901,-0.047617085,-0.040017962,0.036919747,0.07160101,-0.020028516012659682,1,-0.020028516012659682,1.1032170746197436,0.8301428794586081
2025-01-07,ADBE_price,2025-01-08,0.023004886,-0.02444962,-0.014348002,0.052584104,0.09572962,-0.007242924389717391,1,-0.007242924389717391,1.0952554243837855,0.8241519395029347
2025-01-08,ADBE_price,2025-01-10,0.009880823,-0.04289026,-0.015018048,0.032807175,0.054768056,-0.03309805001030429,1,-0.03309805001030429,1.0595979570062088,0.7973205993034316
2025-01-10,ADBE_price,2025-01-13,0.005982127,-0.06709291,-0.030324845,0.039631195,0.06515736,0.0063357853693308585,1,0.0063357853693308585,1.066332654509767,0.8023882884341619
2025-01-13,ADBE_price,2025-01-14,-0.006904474,-0.044143047,-0.029256662,0.013226083,0.04346572,0.010253232136534425,-1,-0.010253232136534425,1.0554551583097616,0.8106576833863347
2025-01-14,ADBE_price,2025-01-15,0.016347237,-0.03423204,-0.013419442,0.051438976,0.045336608,0.011012309936260003,1,0.011012309936260003,1.0671423912426359,0.8196342326030089
2025-01-15,ADBE_price,2025-01-16,-0.015693828,-0.041057438,-0.035751566,-0.0038838116,0.03006389,0.02286259183527642,-1,-0.02286259183527642,1.0430215336340407,0.8385890479910143
