cutoff,unique_id,ds,PatchTST-median,PatchTST-lo-95,PatchTST-lo-80,PatchTST-hi-80,PatchTST-hi-95,y,signal,strat_ret,cum_strat,cum_market
2024-12-20,BRK-B_price,2025-01-03,-0.0030993111,-0.011566391,-0.010216411,0.007890884,0.010890542,0.005438501776231298,-1,-0.005438501776231298,0.9945762601015969,1.0054533172728746
2024-12-23,BRK-B_price,2025-01-03,-0.0004574426,-0.014258159,-0.013127174,0.013208633,0.019682178,0.005438501776231298,-1,-0.005438501776231298,0.9891819371576794,1.0109363732150278
2024-12-24,BRK-B_price,2025-01-03,-0.0005871542,-0.013725207,-0.005732313,0.008108324,0.011141724,0.005438501776231298,-1,-0.005438501776231298,0.9838168716183378,1.0164493300008584
2024-12-26,BRK-B_price,2025-01-03,-0.0015910424,-0.015545922,-0.008127177,0.008809356,0.015795475,0.005438501776231298,-1,-0.005438501776231298,0.9784809047990193,1.021992350689154
2024-12-27,BRK-B_price,2025-01-03,0.0005686069,-0.01125123,-0.0064447457,0.014691496,0.015888441,0.005438501776231298,1,0.005438501776231298,0.9838168716183378,1.0275655992279127
2024-12-30,BRK-B_price,2025-01-03,-0.0017089546,-0.014716357,-0.008826567,0.01558242,0.014531532,0.005438501776231298,-1,-0.005438501776231298,0.9784809047990193,1.0331692404591941
2024-12-31,BRK-B_price,2025-01-03,-2.4964567e-05,-0.009505732,-0.0020036995,0.010270892,0.011257578,0.005438501776231298,-1,-0.005438501776231298,0.9731738788758354,1.038803440123993
2025-01-03,BRK-B_price,2025-01-06,0.00012718607,-0.005242966,-0.001894644,0.013424196,0.01701321,-0.004751534169377791,1,-0.004751534169377791,0.9685607782693808,1.0338792381045565
2025-01-06,BRK-B_price,2025-01-07,-0.001127051,-0.018114474,-0.012011208,0.015292876,0.023344904,0.0033395135413739384,-1,-0.0033395135413739384,0.965331651292369,1.0373376633351665
2025-01-07,BRK-B_price,2025-01-08,0.00088510686,-0.015771704,-0.007216039,0.011863095,0.016964411,-0.002387412332930075,1,-0.002387412332930075,0.9630297554832777,1.0348640645293603
2025-01-08,BRK-B_price,2025-01-10,0.0009981426,-0.019667627,-0.009510962,0.00955281,0.011154808,-0.020526137473080568,1,-0.020526137473080568,0.9434639663243987,1.0138388241570926
2025-01-10,BRK-B_price,2025-01-13,0.0007169843,-0.024737116,-0.011173786,0.015592549,0.023960724,0.0028198581453578596,1,0.0028198581453578596,0.9461281554269807,1.0167017404353018
2025-01-13,BRK-B_price,2025-01-14,0.0042349384,-0.01027131,-0.0042837104,0.01985984,0.01985984,0.01369239706419708,1,0.01369239706419708,0.9591720148662335,1.030718567350147
2025-01-14,BRK-B_price,2025-01-15,0.000876762,-0.015168495,-0.010293205,0.014285415,0.018567687,0.018667878511689828,1,0.018667878511689828,0.9772458971538743,1.0501406165438678
2025-01-15,BRK-B_price,2025-01-16,0.0012221597,-0.019958993,-0.015977265,0.013336672,0.02716497,0.009334474408671625,1,0.009334474408671625,0.9864106816492846,1.0599890205827405
2025-01-16,BRK-B_price,2025-01-17,0.0009851204,-0.02152228,-0.014658393,0.022232436,0.028614825,0.011044881272674884,1,0.011044881272674884,0.9973658584600679,1.0717613658685365
2025-01-17,BRK-B_price,2025-01-21,0.00022196677,-0.020501453,-0.013409167,0.01452697,0.024286553,0.0013240404792907656,1,0.0013240404792907656,0.9986872858479598,1.0731813611592615
2025-01-21,BRK-B_price,2025-01-22,5.957065e-05,-0.023007074,-0.018589757,0.011911253,0.022334483,-0.017350926976450284,1,-0.017350926976450284,0.9815085997180055,1.0547212825890024
2025-01-22,BRK-B_price,2025-01-23,-0.0012818128,-0.013767038,-0.008283504,0.017984513,0.032185126,-0.0014777654341169783,-1,0.0014777654341169783,0.9829601114327272,1.0531638030131398
2025-01-23,BRK-B_price,2025-01-24,-0.0011172146,-0.02144035,-0.012278728,0.01315178,0.023755606,0.007280515591958407,-1,-0.007280515591958407,0.9758296432539283,1.060859358314583
2025-01-24,BRK-B_price,2025-01-27,-0.00075861905,-0.018044308,-0.012946319,0.015288691,0.023255587,0.024545708922392342,-1,-0.024545708922392342,0.952168787061364,1.0872211137708658
2025-01-27,BRK-B_price,2025-01-28,-0.008743884,-0.031612016,-0.019966992,0.008976812,0.011255187,-0.01001418579545725,-1,0.01001418579545725,0.9617518855824204,1.0763878134117724
2025-01-28,BRK-B_price,2025-01-29,-0.0007861359,-0.022529662,-0.010606795,0.013156358,0.023388607,-0.0015118588248029662,-1,0.0015118588248029662,0.9632070183584049,1.0747616965364666
2025-01-29,BRK-B_price,2025-01-30,-0.0019011289,-0.022388857,-0.014484895,0.0092586065,0.017605191,0.006563242484472537,-1,-0.006563242484472537,0.956905957448276,1.0818388171887494
2025-01-30,BRK-B_price,2025-01-31,-0.00038591214,-0.018025262,-0.009973317,0.007449695,0.010734318,-0.007821324433275018,-1,0.007821324433275018,0.9644195743086048,1.0734104084406018
2025-01-31,BRK-B_price,2025-02-03,-0.0050907545,-0.02266632,-0.015539875,0.0069390833,0.012204616,-0.008700612235730923,-1,0.008700612235730923,0.9728472247516744,1.064111592065195
2025-02-03,BRK-B_price,2025-02-04,-0.0011183587,-0.01304279,-0.007010368,0.010882902,0.016308635,0.00617962476841554,-1,-0.00617962476841554,0.9668539311709696,1.0707077623534555
