number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
24,0.75,2026-02-24 05:07:15.615465,2026-02-24 05:07:43.362666,0 days 00:00:27.747201,0.04150223991538522,1,128,110,0.000940372218919321,64,4,16,4,COMPLETE
21,0.75,2026-02-24 05:05:31.024504,2026-02-24 05:06:03.895164,0 days 00:00:32.870660,0.037789356445883666,2,128,110,0.000963275787636818,64,4,16,4,COMPLETE
37,0.6875,2026-02-24 05:14:05.694113,2026-02-24 05:14:53.544251,0 days 00:00:47.850138,0.036159604587807,3,128,120,0.000700055141974625,64,4,16,2,COMPLETE
44,0.6666666666666666,2026-02-24 05:19:29.864791,2026-02-24 05:19:59.464665,0 days 00:00:29.599874,0.08166848966252287,1,128,120,0.0007899665642731391,64,4,16,2,COMPLETE
32,0.625,2026-02-24 05:11:13.996105,2026-02-24 05:11:46.619945,0 days 00:00:32.623840,0.12783586875861827,2,128,120,0.0008676536651149572,64,4,16,4,COMPLETE
29,0.625,2026-02-24 05:09:44.538912,2026-02-24 05:10:16.846386,0 days 00:00:32.307474,0.02019061370519338,2,64,130,0.0008501970080952813,64,8,4,4,COMPLETE
26,0.625,2026-02-24 05:08:11.416264,2026-02-24 05:08:39.195878,0 days 00:00:27.779614,0.035672483107336006,1,128,70,0.0002908299526757929,64,4,16,4,COMPLETE
23,0.625,2026-02-24 05:06:42.972763,2026-02-24 05:07:15.615401,0 days 00:00:32.642638,0.12447593247768965,2,128,110,0.0008928549067878964,64,4,16,4,COMPLETE
45,0.625,2026-02-24 05:19:59.464714,2026-02-24 05:20:31.562030,0 days 00:00:32.097316,0.07608210659536795,1,128,140,0.0006807511429420081,256,4,16,2,COMPLETE
41,0.625,2026-02-24 05:17:51.209316,2026-02-24 05:18:30.040339,0 days 00:00:38.831023,0.015884930833310135,2,128,120,0.0006753617469153873,64,4,16,2,COMPLETE
46,0.625,2026-02-24 05:20:31.562096,2026-02-24 05:21:08.106643,0 days 00:00:36.544547,0.09095724382213703,1,128,130,0.00010321929053477454,512,4,16,2,COMPLETE
49,0.625,2026-02-24 05:22:31.350776,2026-02-24 05:22:59.699936,0 days 00:00:28.349160,0.05702591613119645,1,128,120,0.0002490422261359635,32,4,16,2,COMPLETE
