date,pred_momentum,signal,in_market,trade_return,portfolio_value,position_return
2025-01-03,-0.00025230525837590295,-1,0,0.0,9995.0,0
2025-01-06,0.001149422178665797,1,-1,0.0,10102.08523180194,0.011219489865186737
2025-01-07,0.002660110709257424,1,0,0.0,10097.03418918604,0
2025-01-08,0.0006688606614867846,1,1,0.0,10216.23140552475,0.01180517111315415
2025-01-10,0.0019667409360408783,1,1,0.0,10229.631605960863,0.0013116578808960104
2025-01-13,0.00034090783447027206,1,1,0.0,10340.330984764127,0.01082144333905027
2025-01-14,-0.00230225066964825,-1,1,0.0,10513.09016304097,0.017215924055815544
2025-01-15,0.0007932718532780806,1,0,0.0,10507.83361795945,0
2025-01-16,-0.0009271979021529356,-1,1,0.0,10644.506771203041,0.013513543728406465
2025-01-17,-0.005168936215341091,-1,0,0.0,10639.18451781744,0
2025-01-21,-0.0011598643225928147,-1,-1,0.0,10720.37440906867,0.007631213756586417
2025-01-22,-0.0005189233149091402,-1,-1,0.0,10911.26230241164,0.0178060845693498
2025-01-23,0.0008238273051877817,1,-1,0.0,11143.342199573137,0.021780647271023863
2025-01-24,0.0007628211751580238,1,0,0.0,11137.770528473351,0
2025-01-27,-0.00857800617814064,-1,1,0.0,11309.268635929602,0.015905837712569867
2025-01-28,0.003552659104267756,1,0,0.0,11303.614001611639,0
2025-01-29,-0.0027753363053003945,-1,1,0.0,11346.722662919326,0.004315863999947804
2025-01-30,-0.007367198665936788,-1,0,0.0,11341.049301587867,0
2025-01-31,-0.002768970870723327,-1,-1,0.0,11380.217977577198,0.0034537082899239353
2025-02-03,-0.0019771440032248697,-1,-1,0.0,11442.747055939804,0.005494541359911413
2025-02-04,0.0002965216214458148,1,-1,0.0,11621.95764441136,0.016169585269352058
2025-02-05,-0.0018250010907649994,-1,0,0.0,11616.146665589156,0
2025-02-06,-0.0008666873909533024,-1,-1,0.0,11663.618823502427,0.004086738854107375
2025-02-07,-8.370308205485344e-05,0,-1,0.0,11623.285431140479,-0.003458051310856999
2025-02-10,-0.0009554149582982063,-2,-1,0.0,11447.648282811178,-0.014618109642987622
2025-02-11,-0.013114546736081442,-1,0,0.0,11441.924458669773,0
2025-02-12,-0.006614731003840764,-2,-1,0.0,11121.524691467637,-0.027516020073510075
2025-02-13,-0.008707366573313871,-1,0,0.0,11115.963929121905,0
2025-02-14,-0.0044270676250259084,-1,-1,0.0,11194.493319708385,0.0070645596807622
2025-02-18,-0.0028863552336891494,-1,-1,0.0,11244.525983610723,0.0044693995943749275
2025-02-19,-0.002634120794634024,-2,-1,0.0,11123.85742186031,-0.010236434230461831
