number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
1,0.5,2026-02-24 10:10:43.667464,2026-02-24 10:11:15.185368,0 days 00:00:31.517904,0.15948576715082527,4,64,140,0.00015852651024001293,512,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
2,0.5,2026-02-24 10:11:15.185412,2026-02-24 10:11:51.895727,0 days 00:00:36.710315,0.1615508106662955,5,128,140,0.00025537529979926957,32,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
14,0.5,2026-02-24 10:16:39.935310,2026-02-24 10:17:11.275545,0 days 00:00:31.340235,0.19922925550898757,4,32,120,0.00015207398010757072,256,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
3,0.5,2026-02-24 10:11:51.895770,2026-02-24 10:12:07.760752,0 days 00:00:15.864982,0.24689619266863636,1,128,90,0.00033156681111028526,32,2,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
4,0.5,2026-02-24 10:12:07.760793,2026-02-24 10:12:28.733312,0 days 00:00:20.972519,0.20160831865414933,2,64,90,0.00022181497091025785,512,2,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
5,0.5,2026-02-24 10:12:28.733352,2026-02-24 10:12:44.371317,0 days 00:00:15.637965,0.1655424863734057,1,64,60,0.0005707633092702026,128,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
6,0.5,2026-02-24 10:12:44.371358,2026-02-24 10:13:20.791306,0 days 00:00:36.419948,0.08165780259133633,5,32,80,0.00011028735888773826,64,4,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
7,0.5,2026-02-24 10:13:20.791345,2026-02-24 10:13:41.770757,0 days 00:00:20.979412,0.23018179753524431,2,64,20,0.000495508288567127,32,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
9,0.5,2026-02-24 10:14:13.444415,2026-02-24 10:14:34.468521,0 days 00:00:21.024106,0.26255044556291623,2,128,50,0.00045168521005243406,128,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
10,0.5,2026-02-24 10:14:34.468560,2026-02-24 10:15:05.778435,0 days 00:00:31.309875,0.10445911368587245,4,32,140,0.00012021562196329692,512,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
16,0.5,2026-02-24 10:17:37.545986,2026-02-24 10:18:14.153129,0 days 00:00:36.607143,0.13291398962508802,5,128,140,0.0002276333199192818,32,8,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
11,0.5,2026-02-24 10:15:05.778475,2026-02-24 10:15:37.193948,0 days 00:00:31.415473,0.13077628738878624,4,128,140,0.00017783291842259373,256,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
12,0.5,2026-02-24 10:15:37.193986,2026-02-24 10:16:13.730081,0 days 00:00:36.536095,0.17202413996652674,5,64,120,0.000175208043685441,512,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
13,0.5,2026-02-24 10:16:13.730119,2026-02-24 10:16:39.935271,0 days 00:00:26.205152,0.06705594071293604,3,128,120,0.00024527682149201645,32,8,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
17,0.5,2026-02-24 10:18:14.153169,2026-02-24 10:18:45.521874,0 days 00:00:31.368705,0.20554007337075594,4,64,30,0.00013529889378417436,512,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
15,0.5,2026-02-24 10:17:11.275584,2026-02-24 10:17:37.545946,0 days 00:00:26.270362,0.2878747916159093,3,64,110,0.00034855486829128387,512,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
19,0.5,2026-02-24 10:19:22.102165,2026-02-24 10:19:48.398438,0 days 00:00:26.296273,0.05981643923689137,3,32,130,0.00018272569614809765,128,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
18,0.5,2026-02-24 10:18:45.521914,2026-02-24 10:19:22.102124,0 days 00:00:36.580210,0.1489200960918636,5,128,110,0.00010205476545786029,32,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
42,0.5,2026-02-24 10:28:28.728954,2026-02-24 10:28:44.490932,0 days 00:00:15.761978,0.21287091490678084,1,64,60,0.0006580992760291227,128,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
