epoch,ptl/val_loss,step,train_loss_epoch,train_loss_step,valid_loss
0,,0,0.16245131194591522,,
1,,1,0.13777515292167664,,
2,,2,0.13886676728725433,,
3,,3,0.12457442283630371,,
4,,4,0.13377396762371063,,
5,,5,0.11862323433160782,,
6,,6,0.11821931600570679,,
7,,7,0.12336868792772293,,
8,,8,0.1347809135913849,,
9,,9,0.11895602196455002,,
10,,10,0.13600490987300873,,
11,,11,0.12197823822498322,,
12,,12,0.11968288570642471,,
13,,13,0.11250492185354233,,
14,,14,0.11202827841043472,,
15,,15,0.12375051528215408,,
16,,16,0.11151318997144699,,
17,,17,0.12370791286230087,,
18,,18,0.09917593747377396,,
19,,19,0.11732260882854462,,
20,,20,0.10598587244749069,,
21,,21,0.09382897615432739,,
22,,22,0.10410825163125992,,
23,,23,0.09849739074707031,,
24,,24,0.09761881828308105,,
25,,25,0.0984254777431488,,
26,,26,0.0961608737707138,,
27,,27,0.08719499409198761,,
28,,28,0.08627305179834366,,
29,,29,0.09299756586551666,,
30,,30,0.08105427771806717,,
31,,31,0.08605942875146866,,
32,,32,0.08254151046276093,,
33,,33,0.08303865045309067,,
34,,34,0.06984733045101166,,
35,,35,0.07310804724693298,,
36,,36,0.08014325052499771,,
37,,37,0.07488967478275299,,
38,,38,0.06658771634101868,,
39,,39,0.08197785913944244,,
40,,40,0.0731687843799591,,
41,,41,0.07107874006032944,,
42,,42,0.06514373421669006,,
43,,43,0.06819236278533936,,
44,,44,0.06880609691143036,,
45,,45,0.06896889954805374,,
46,,46,0.07164152711629868,,
47,,47,0.06426059454679489,,
48,,48,0.056180261075496674,,
49,,49,,0.06577728688716888,
49,0.07282654941082001,49,,,0.07282654941082001
49,,49,0.06577728688716888,,
50,,50,0.05990153178572655,,
51,,51,0.0635402649641037,,
52,,52,0.06241640821099281,,
53,,53,0.055670857429504395,,
54,,54,0.055899787694215775,,
55,,55,0.05527733266353607,,
56,,56,0.05366844683885574,,
57,,57,0.053892940282821655,,
58,,58,0.055344730615615845,,
59,,59,0.061978571116924286,,
60,,60,0.054645899683237076,,
61,,61,0.05889250710606575,,
62,,62,0.05414252355694771,,
63,,63,0.05531952902674675,,
64,,64,0.053514689207077026,,
65,,65,0.0593278631567955,,
66,,66,0.05764530971646309,,
67,,67,0.05144422501325607,,
68,,68,0.05662405863404274,,
69,,69,0.058759286999702454,,
70,,70,0.05654231831431389,,
71,,71,0.05735228583216667,,
72,,72,0.05744634568691254,,
73,,73,0.05126030370593071,,
74,,74,0.057871535420417786,,
75,,75,0.05672457441687584,,
76,,76,0.051928773522377014,,
77,,77,0.052098531275987625,,
78,,78,0.05592842027544975,,
79,,79,0.05475221946835518,,
80,,80,0.04847273975610733,,
81,,81,0.04972665011882782,,
82,,82,0.05687258020043373,,
83,,83,0.04995507374405861,,
84,,84,0.05191894620656967,,
85,,85,0.052038464695215225,,
86,,86,0.05159071460366249,,
87,,87,0.053850363940000534,,
88,,88,0.05050848051905632,,
89,,89,0.05016364902257919,,
90,,90,0.053312111645936966,,
91,,91,0.056208983063697815,,
92,,92,0.05125449225306511,,
93,,93,0.049491435289382935,,
94,,94,0.05535825341939926,,
95,,95,0.04987505450844765,,
96,,96,0.05004008486866951,,
97,,97,0.05007503181695938,,
98,,98,0.0521852970123291,,
99,,99,,0.051597710698843,
99,0.04936749115586281,99,,,0.04936749115586281
99,,99,0.051597710698843,,
100,,100,0.045803267508745193,,
101,,101,0.05097026750445366,,
102,,102,0.0511775016784668,,
103,,103,0.0528433620929718,,
104,,104,0.0472228117287159,,
105,,105,0.0579434372484684,,
106,,106,0.05711546912789345,,
107,,107,0.048515595495700836,,
108,,108,0.05246617645025253,,
109,,109,0.04920182749629021,,
110,,110,0.05634801834821701,,
111,,111,0.04760817065834999,,
112,,112,0.0497736893594265,,
113,,113,0.04975644871592522,,
114,,114,0.050948288291692734,,
115,,115,0.04599926620721817,,
116,,116,0.05144079029560089,,
117,,117,0.05160132423043251,,
118,,118,0.05872642993927002,,
119,,119,0.04759736731648445,,
120,,120,0.05592010170221329,,
121,,121,0.05507180839776993,,
122,,122,0.050508275628089905,,
123,,123,0.05234678462147713,,
124,,124,0.05278801918029785,,
125,,125,0.04959731921553612,,
126,,126,0.04737570509314537,,
127,,127,0.049101803451776505,,
128,,128,0.04993104934692383,,
129,,129,0.050165824592113495,,
130,,130,0.0511271134018898,,
131,,131,0.0552249476313591,,
132,,132,0.051873911172151566,,
133,,133,0.05289839953184128,,
134,,134,0.053321972489356995,,
135,,135,0.0516481027007103,,
136,,136,0.0486946702003479,,
137,,137,0.047852177172899246,,
138,,138,0.05375680699944496,,
139,,139,0.047465842217206955,,
140,,140,0.05236971750855446,,
141,,141,0.05140521377325058,,
142,,142,0.05200519040226936,,
143,,143,0.05078520625829697,,
144,,144,0.04832632839679718,,
145,,145,0.05678539723157883,,
146,,146,0.04557071253657341,,
147,,147,0.04792425408959389,,
148,,148,0.04715571179986,,
149,,149,,0.05500821769237518,
149,0.049258969724178314,149,,,0.049258969724178314
149,,149,0.05500821769237518,,
150,,150,0.046711649745702744,,
151,,151,0.0502539724111557,,
152,,152,0.04407859221100807,,
153,,153,0.04044698178768158,,
154,,154,0.046639613807201385,,
155,,155,0.04836265370249748,,
156,,156,0.04964689910411835,,
157,,157,0.0533800907433033,,
158,,158,0.053205456584692,,
159,,159,0.056578200310468674,,
160,,160,0.04584145173430443,,
161,,161,0.053674910217523575,,
162,,162,0.05162466689944267,,
163,,163,0.05270785093307495,,
164,,164,0.05266716703772545,,
165,,165,0.05231785401701927,,
166,,166,0.0459919311106205,,
167,,167,0.055183786898851395,,
168,,168,0.059119269251823425,,
169,,169,0.04770069196820259,,
170,,170,0.048551030457019806,,
171,,171,0.052436355501413345,,
172,,172,0.048623792827129364,,
173,,173,0.05045609176158905,,
174,,174,0.05087363347411156,,
175,,175,0.05012241378426552,,
176,,176,0.043786048889160156,,
177,,177,0.051663465797901154,,
178,,178,0.049286771565675735,,
179,,179,0.04735193029046059,,
180,,180,0.048897791653871536,,
181,,181,0.04734092205762863,,
182,,182,0.050963226705789566,,
183,,183,0.04875311627984047,,
184,,184,0.050931163132190704,,
185,,185,0.04946943372488022,,
