date,pred_momentum,signal,in_market,trade_return,portfolio_value,position_return
2025-01-03,-0.00015500560402870178,0,0,0.0,10000.0,0
2025-01-06,-0.00664597066740195,-1,0,0.0,9995.0,0
2025-01-07,-0.002571549421797196,-1,-1,0.0,9999.992621647776,0.0004995119207381382
2025-01-08,-0.002960713735471169,-1,-1,0.0,10064.895750823674,0.006993071618176632
2025-01-10,-0.00109146349132061,-1,-1,0.0,10429.348560904538,0.043456584382645
2025-01-13,0.0062346928752958775,1,-1,0.0,10399.183259939316,0.04095902477895431
2025-01-14,0.0016274720740815003,1,0,0.0,10393.983668309347,0
2025-01-15,9.204105784495671e-05,0,1,0.0,10565.430661467528,0.01649482995445861
2025-01-16,-0.006132710647458832,-1,1,0.0,10533.37313077482,0.013917549642927615
2025-01-17,0.008479125797748566,1,0,0.0,10528.106444209434,0
2025-01-21,-0.005612102647622426,-2,1,0.0,10398.650772972414,-0.011802098083430699
2025-01-22,-0.006372844024250905,-1,0,0.0,10393.451447585929,0
2025-01-23,-0.01748147668937842,-1,-1,0.0,10450.953654387793,0.005532542013771426
2025-01-24,-0.011475204800566038,-1,-1,0.0,10805.54800676066,0.039649635277841065
2025-01-27,0.0007358168562253317,1,-1,0.0,11058.773499626388,0.06454585449788235
2025-01-28,0.003649872417251269,1,0,0.0,11053.244112876575,0
2025-01-29,0.004418915758530299,1,1,0.0,10986.49028732173,-0.006039297139658711
2025-01-30,0.0013831406831741333,1,1,0.0,11131.122691843842,0.007045766670125556
2025-01-31,0.00011520025630791982,-2,1,0.0,10803.077259779962,-0.022143961523586567
2025-02-03,0.0024038718547672033,1,0,0.0,10797.675721150074,0
2025-02-04,0.002319491468369961,1,1,0.0,10905.08745479537,0.009947671741512124
2025-02-05,0.0072350601355234785,1,1,0.0,11108.60311853491,0.02879577099873466
2025-02-06,0.0003997047121326129,1,1,0.0,10955.965562028752,0.01465962165993053
2025-02-07,0.002111128531396389,1,1,0.0,10797.675721150074,0.0
2025-02-10,-0.009681938836971918,-1,1,0.0,11170.854170764556,0.03507853732526415
2025-02-11,-0.00455080841978391,-1,0,0.0,11165.268743679175,0
