number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
39,1.0,2026-02-23 08:03:52.013817,2026-02-23 08:04:35.144007,0 days 00:00:43.130190,0.16404771339854965,2,128,80,0.00019680990721607038,512,2,4,2,COMPLETE
45,1.0,2026-02-23 08:07:39.808003,2026-02-23 08:08:18.621677,0 days 00:00:38.813674,0.1687887063378949,2,64,100,0.0003538613126741065,512,2,4,2,COMPLETE
26,0.95,2026-02-23 07:55:49.404303,2026-02-23 07:56:27.011267,0 days 00:00:37.606964,0.059521725809063536,2,64,90,0.0002742642424004761,32,8,4,4,COMPLETE
19,0.875,2026-02-23 07:50:01.047695,2026-02-23 07:50:55.009872,0 days 00:00:53.962177,0.1305658105385849,2,128,70,0.0001472430572213602,32,2,16,8,COMPLETE
48,0.875,2026-02-23 08:09:22.785324,2026-02-23 08:10:14.998249,0 days 00:00:52.212925,0.23636267069544842,2,64,90,0.0003942244739196185,32,2,4,8,COMPLETE
35,0.875,2026-02-23 08:01:26.375217,2026-02-23 08:02:04.629370,0 days 00:00:38.254153,0.11263916142921926,2,64,80,0.00021408738718177342,512,8,4,2,COMPLETE
17,0.875,2026-02-23 07:48:11.266997,2026-02-23 07:49:07.578045,0 days 00:00:56.311048,0.14800464428952123,2,64,80,0.0002769615157970247,32,8,4,4,COMPLETE
42,0.8722222222222222,2026-02-23 08:05:31.381674,2026-02-23 08:06:10.381216,0 days 00:00:38.999542,0.14298923536192515,2,128,80,0.00024490478698525246,512,2,4,2,COMPLETE
30,0.7916666666666666,2026-02-23 07:58:07.077347,2026-02-23 07:58:48.006746,0 days 00:00:40.929399,0.027797068003873472,1,64,110,0.0001296972274985536,256,8,4,4,COMPLETE
49,0.7892857142857144,2026-02-23 08:10:14.998338,2026-02-23 08:10:59.749176,0 days 00:00:44.750838,0.19123939677676977,3,128,70,0.00046659246504009155,512,2,4,2,COMPLETE
