number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
23,0.5,2026-02-24 07:38:10.676318,2026-02-24 07:38:31.408126,0 days 00:00:20.731808,0.28784323034791304,2,128,70,0.0003411740420472972,64,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
25,0.5,2026-02-24 07:39:02.283723,2026-02-24 07:39:17.679935,0 days 00:00:15.396212,0.18730582032013351,1,128,120,0.00023149715158461711,64,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 07:39:17.679975,2026-02-24 07:39:43.442508,0 days 00:00:25.762533,0.26428107284555774,3,64,70,0.0001811117796452115,512,8,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 07:40:40.598330,2026-02-24 07:41:16.700707,0 days 00:00:36.102377,0.23747229530028113,5,128,80,0.0001416410280695542,256,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 07:39:43.442549,2026-02-24 07:40:04.213317,0 days 00:00:20.770768,0.20302560819875892,2,64,50,0.0006195959768478591,512,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 07:40:04.213357,2026-02-24 07:40:19.706016,0 days 00:00:15.492659,0.2778214656950919,1,32,100,0.0002663888749277226,64,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 07:40:19.706055,2026-02-24 07:40:40.598290,0 days 00:00:20.892235,0.2026889249265243,2,128,100,0.00023160288812581242,32,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 07:41:37.510762,2026-02-24 07:41:58.287974,0 days 00:00:20.777212,0.2125883202138355,2,128,100,0.00031673786497104524,32,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 07:41:16.700749,2026-02-24 07:41:37.510723,0 days 00:00:20.809974,0.10605463083866838,2,128,110,0.00022947555671078463,32,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
35,0.5,2026-02-24 07:42:34.297253,2026-02-24 07:42:54.936244,0 days 00:00:20.638991,0.1171394652382457,2,32,100,0.0005613795298531519,32,8,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
34,0.5,2026-02-24 07:42:13.755472,2026-02-24 07:42:34.297214,0 days 00:00:20.541742,0.18730793968586967,2,128,130,0.00042330526060035424,64,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
48,0.5,2026-02-24 07:47:16.024975,2026-02-24 07:47:31.292772,0 days 00:00:15.267797,0.14575843386567794,1,32,130,0.00015429846929844917,512,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 07:47:00.561805,2026-02-24 07:47:16.024933,0 days 00:00:15.463128,0.2723414962479796,1,64,70,0.00017902648923101902,32,8,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 07:45:32.783263,2026-02-24 07:45:53.555749,0 days 00:00:20.772486,0.2605399966438216,2,64,30,0.00021100840987855438,512,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.5,2026-02-24 07:43:13.717787,2026-02-24 07:43:39.643423,0 days 00:00:25.925636,0.23952930711873294,3,128,90,0.00016092491577412692,128,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
