number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
48,0.625,2026-02-24 17:09:16.721435,2026-02-24 17:09:50.590022,0 days 00:00:33.868587,0.10433529017476952,2,128,120,0.00036306237708363346,128,4,8,8,COMPLETE
41,0.625,2026-02-24 17:03:37.711158,2026-02-24 17:04:26.713304,0 days 00:00:49.002146,0.10661229101550437,5,64,100,0.00024233993857916946,128,4,16,2,COMPLETE
36,0.625,2026-02-24 16:58:24.336236,2026-02-24 16:59:34.993887,0 days 00:01:10.657651,0.11167755984425626,5,128,90,0.0002422109375240618,512,4,16,2,COMPLETE
2,0.5,2026-02-24 16:34:28.456878,2026-02-24 16:35:05.499441,0 days 00:00:37.042563,0.11157658873146818,3,32,40,0.0002981732247111339,512,2,4,4,COMPLETE
4,0.5,2026-02-24 16:35:54.941915,2026-02-24 16:37:54.592078,0 days 00:01:59.650163,0.018689115216745343,5,128,140,0.0001419334107596674,512,4,16,2,COMPLETE
5,0.5,2026-02-24 16:37:54.592160,2026-02-24 16:38:23.584360,0 days 00:00:28.992200,0.1022613017290259,1,32,130,0.0007482270999384966,128,2,8,4,COMPLETE
6,0.5,2026-02-24 16:38:23.584406,2026-02-24 16:39:02.816550,0 days 00:00:39.232144,0.0770673472785376,3,64,90,0.00021728088857395677,32,2,8,2,COMPLETE
3,0.5,2026-02-24 16:35:05.499504,2026-02-24 16:35:54.941850,0 days 00:00:49.442346,0.11861019491805122,5,32,70,0.00019855942385837644,128,8,4,4,COMPLETE
8,0.5,2026-02-24 16:39:53.509096,2026-02-24 16:40:22.172179,0 days 00:00:28.663083,0.10479717821026144,1,32,110,0.00023020907935665335,256,2,16,2,COMPLETE
9,0.5,2026-02-24 16:40:22.172241,2026-02-24 16:40:55.403282,0 days 00:00:33.231041,0.11037179868016787,2,64,100,0.0003383226990520422,128,2,16,8,COMPLETE
10,0.5,2026-02-24 16:40:55.403345,2026-02-24 16:41:41.107586,0 days 00:00:45.704241,0.254036593828828,4,128,60,0.0007262087270992997,256,4,4,8,COMPLETE
