date,pred_momentum,signal,in_market,trade_return,portfolio_value,position_return
2025-01-03,0.00035525488783605397,1,0,0.0,9995.0,0
2025-01-06,0.0006578371394425631,-2,1,0.0,9877.91976819806,-0.011219489865186737
2025-01-07,0.0015964019839884713,1,0,0.0,9872.980808313961,0
2025-01-08,0.0009192298166453838,1,1,0.0,9989.533036152994,0.01180517111315415
2025-01-10,0.0004294971004128456,1,1,0.0,9885.930781399122,0.0013116578808960104
2025-01-13,6.575463339686394e-05,0,1,0.0,9979.820710718663,0.01082144333905027
2025-01-14,-0.0021693528397008777,-1,1,0.0,10037.931819466363,0.017215924055815544
2025-01-15,4.3352250941097736e-05,0,0,0.0,10037.931819466363,0
2025-01-16,-0.001484640990383923,-1,0,0.0,10032.91285355663,0
2025-01-17,-0.004140585428103805,-1,-1,0.0,9968.506785678936,-0.006419478452348396
2025-01-21,-0.0010441812919452786,-1,-1,0.0,10015.201599493923,-0.001765315250040207
2025-01-22,-5.1372568123042583e-05,0,-1,0.0,10118.25179948035,0.008505899250731273
2025-01-23,0.0007782137836329639,1,-1,0.0,10153.426569328158,0.012518096241424354
2025-01-24,0.0005100850248709321,1,0,0.0,10148.349856043495,0
2025-01-27,-0.00779772037640214,-1,1,0.0,10304.612977973153,0.015905837712569867
2025-01-28,0.0025218315422534943,1,0,0.0,10299.460671484167,0
2025-01-29,-0.002590716350823641,-1,1,0.0,10338.739787143597,0.004315863999947804
2025-01-30,-0.004519397625699639,-1,0,0.0,10333.570417250026,0
2025-01-31,-0.00276853796094656,-1,-1,0.0,10369.259555064596,0.0034537082899239353
2025-02-03,-0.002030473726335913,-1,-1,0.0,10390.348647303164,0.005494541359911413
2025-02-04,8.977577090263367e-05,0,-1,0.0,10500.659965248604,0.016169585269352058
2025-02-05,-0.0011687889927998185,-1,-1,0.0,10427.6597373686,0.009105209169669767
2025-02-06,0.00016006611986085773,0,-1,0.0,10388.726076222747,0.005337521954720322
2025-02-07,0.0004112314200028777,1,-1,0.0,10305.703943074212,-0.0021977925898218967
2025-02-10,-0.00145977851934731,-1,0,0.0,10300.551091102676,0
2025-02-11,-0.01039795856922865,-1,-1,0.0,10285.291248262429,-0.0014814588758680556
2025-02-12,-0.0040250844322144985,-2,-1,0.0,10110.84636280004,-0.01792591236255787
2025-02-13,-0.005004504811950028,-1,0,0.0,10105.79093961864,0
2025-02-14,-0.004230694146826863,-1,-1,0.0,10177.183902832881,0.0070645596807622
2025-02-18,-0.0009730622987262905,-1,-1,0.0,10150.957757545011,0.0044693995943749275
2025-02-19,-0.0009934455156326294,-2,-1,0.0,9997.342503480779,-0.010236434230461831
2025-02-20,0.0005433564656414092,1,0,0.0,9992.343832229039,0
2025-02-21,-0.0002878385130316019,-1,1,0.0,10133.635429698294,0.01464730921170192
2025-02-24,0.0038369614630937576,1,0,0.0,10128.568611983444,0
2025-02-25,0.0024542465107515454,1,1,0.0,10218.618997978965,0.008890731696182567
2025-02-26,0.0019524730741977692,1,1,0.0,10119.992696325331,-0.0008467055895704477
2025-02-27,-0.00040074295247904956,-1,1,0.0,10124.933295621893,0.00014115348778317101
2025-02-28,0.0007068458944559097,1,0,0.0,10119.870828974083,0
2025-03-03,0.0009890133515000343,1,1,0.0,10419.548370182558,0.029612783233405715
2025-03-04,0.006006209179759026,1,1,0.0,10112.667707793218,-0.000711779952787689
2025-03-05,0.003549479297362268,1,1,0.0,10096.819302301732,-0.00227784791544493
2025-03-06,0.0026638979325070977,1,1,0.0,10151.567639957055,0.0031321359253144816
2025-03-07,0.001235844800248742,1,1,0.0,10291.32116154032,0.016941948712957816
2025-03-10,0.004919351718854159,1,1,0.0,10294.202190170725,0.017226638970283703
2025-03-11,0.0015323245897889137,1,1,0.0,10235.131759964943,0.011389565434062488
2025-03-12,0.007539787795394659,1,1,0.0,10076.648804259787,-0.004271005573563974
2025-03-13,0.0042509285267442465,1,1,0.0,10030.544651705382,-0.00882681002339978
2025-03-14,0.00640708627179265,-2,1,0.0,9959.287866108481,-0.01537577213135463
2025-03-17,0.0032286166679114103,1,0,0.0,9954.308222175428,0
2025-03-18,0.004996581701561809,-2,1,0.0,9845.736074258873,-0.01041225717555921
2025-03-19,0.002827338088536635,1,0,0.0,9840.813206221745,0
2025-03-20,0.0057855305494740605,1,1,0.0,9897.606460254834,0.005771195209475376
2025-03-21,0.0029617673717439175,1,1,0.0,9749.944433065291,-0.009233868304603396
2025-03-24,0.002990595588926226,1,1,0.0,9789.699385916087,-0.0051940646808885365
2025-03-25,0.0008480249671265483,1,1,0.0,9769.821909490689,-0.007213966492745966
