number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
18,0.875,2026-02-23 07:02:30.356462,2026-02-23 07:03:42.196089,0 days 00:01:11.839627,0.22541382795455178,4,64,70,0.0004570554597088177,128,2,4,4,COMPLETE
11,0.75,2026-02-23 06:55:38.617015,2026-02-23 06:56:30.121765,0 days 00:00:51.504750,0.2017719492641542,4,64,70,0.0003277024961815941,128,2,4,4,COMPLETE
22,0.75,2026-02-23 07:07:02.109292,2026-02-23 07:07:53.470172,0 days 00:00:51.360880,0.23364308703518077,4,64,70,0.0003940115049544733,256,2,4,4,COMPLETE
33,0.75,2026-02-23 07:17:23.982305,2026-02-23 07:18:24.874648,0 days 00:01:00.892343,0.2775369164618723,5,64,100,0.000514686810849125,256,2,4,4,COMPLETE
17,0.75,2026-02-23 07:01:18.303204,2026-02-23 07:02:30.356351,0 days 00:01:12.053147,0.22889369490673644,4,64,40,0.0004445113561600449,256,2,8,2,COMPLETE
46,0.7083333333333333,2026-02-23 07:28:36.688905,2026-02-23 07:29:44.905892,0 days 00:01:08.216987,0.20110828973491918,5,64,90,0.00041875408017500126,512,4,4,4,COMPLETE
23,0.6666666666666666,2026-02-23 07:07:53.470250,2026-02-23 07:09:05.241298,0 days 00:01:11.771048,0.2284314859615567,5,64,50,0.0005291464444984857,128,2,16,2,COMPLETE
4,0.625,2026-02-23 06:50:37.286694,2026-02-23 06:51:23.338922,0 days 00:00:46.052228,0.05483488962558042,1,64,40,0.0002731847285541884,256,2,8,2,COMPLETE
28,0.625,2026-02-23 07:13:05.224892,2026-02-23 07:13:49.742350,0 days 00:00:44.517458,0.13892111200978388,3,128,80,0.00040803898302718266,128,4,16,8,COMPLETE
34,0.625,2026-02-23 07:18:24.874746,2026-02-23 07:19:15.415090,0 days 00:00:50.540344,0.2416243833421996,4,64,70,0.0003033524589810838,256,2,4,4,COMPLETE
31,0.625,2026-02-23 07:15:44.690009,2026-02-23 07:16:31.844245,0 days 00:00:47.154236,0.22395807176264107,4,64,70,0.0003659585152093715,256,2,4,4,COMPLETE
41,0.625,2026-02-23 07:24:22.171367,2026-02-23 07:25:23.315442,0 days 00:01:01.144075,0.2770588383726161,5,64,100,0.00040056845770705365,256,2,4,4,COMPLETE
40,0.625,2026-02-23 07:23:31.365347,2026-02-23 07:24:22.171286,0 days 00:00:50.805939,0.19079205278307523,4,64,90,0.0002348779029108696,64,2,4,4,COMPLETE
36,0.625,2026-02-23 07:20:06.245066,2026-02-23 07:20:50.354669,0 days 00:00:44.109603,0.17088847906791216,2,64,50,0.0004850395095397585,512,2,8,8,COMPLETE
44,0.625,2026-02-23 07:26:56.158822,2026-02-23 07:27:48.194987,0 days 00:00:52.036165,0.25925499155705384,4,64,70,0.0005890104145147903,256,2,4,4,COMPLETE
38,0.6041666666666666,2026-02-23 07:21:47.137809,2026-02-23 07:22:46.979442,0 days 00:00:59.841633,0.21174361235509115,5,128,30,0.0008006254496824401,32,4,8,2,COMPLETE
1,0.5625,2026-02-23 06:48:20.057252,2026-02-23 06:49:14.464349,0 days 00:00:54.407097,0.2044065240987619,4,128,90,0.00045850868218587734,64,2,4,4,COMPLETE
5,0.5416666666666666,2026-02-23 06:51:23.338979,2026-02-23 06:52:23.437838,0 days 00:01:00.098859,0.08477562385525697,2,64,50,0.000710336648317391,512,4,4,2,COMPLETE
43,0.5375,2026-02-23 07:25:56.711591,2026-02-23 07:26:56.158749,0 days 00:00:59.447158,0.24640718803192535,5,64,120,0.0004988734352020798,256,2,4,4,COMPLETE
13,0.5138888888888888,2026-02-23 06:57:00.944151,2026-02-23 06:58:07.363809,0 days 00:01:06.419658,0.0026856115141054085,4,64,70,0.00034850393808948284,128,2,8,4,COMPLETE
39,0.5,2026-02-23 07:22:46.979531,2026-02-23 07:23:31.365270,0 days 00:00:44.385739,0.27700327833647787,3,32,100,0.0006219560502856554,256,2,4,8,COMPLETE
29,0.5,2026-02-23 07:13:49.742428,2026-02-23 07:14:49.600153,0 days 00:00:59.857725,0.21601548841324383,5,32,30,0.0005490020337847451,32,8,8,2,COMPLETE
49,0.5,2026-02-23 07:31:21.491857,2026-02-23 07:32:18.879430,0 days 00:00:57.387573,0.23632054672912442,4,64,60,0.0005565653330442595,64,2,4,2,COMPLETE
48,0.5,2026-02-23 07:30:23.125176,2026-02-23 07:31:21.491770,0 days 00:00:58.366594,0.2629593836638072,4,64,50,0.0003303798715327988,128,8,8,4,COMPLETE
27,0.5,2026-02-23 07:12:20.434112,2026-02-23 07:13:05.224806,0 days 00:00:44.790694,0.23970359320174828,3,64,40,0.00021692578756032381,128,2,4,4,COMPLETE
21,0.5,2026-02-23 07:06:11.676015,2026-02-23 07:07:02.109215,0 days 00:00:50.433200,0.2317866236838771,4,64,60,0.0004519070777124536,128,2,4,4,COMPLETE
32,0.5,2026-02-23 07:16:31.844307,2026-02-23 07:17:23.982225,0 days 00:00:52.137918,0.1929699411521968,4,64,60,0.0004314584857428977,256,2,4,4,COMPLETE
9,0.5,2026-02-23 06:54:07.201983,2026-02-23 06:55:07.084314,0 days 00:00:59.882331,0.26418138327961355,5,32,30,0.0006315887516358252,64,2,8,8,COMPLETE
16,0.5,2026-02-23 07:00:22.061468,2026-02-23 07:01:18.303126,0 days 00:00:56.241658,0.12076058690511686,1,64,20,0.000195949369559363,128,8,8,4,COMPLETE
8,0.5,2026-02-23 06:53:22.864110,2026-02-23 06:54:07.201896,0 days 00:00:44.337786,0.11699432391220312,3,64,20,0.00012456774983802497,512,2,4,2,COMPLETE
26,0.5,2026-02-23 07:11:28.144273,2026-02-23 07:12:20.434042,0 days 00:00:52.289769,0.18880571325111095,4,64,60,0.0003296772202897847,256,2,4,4,COMPLETE
30,0.5,2026-02-23 07:14:49.600230,2026-02-23 07:15:44.689940,0 days 00:00:55.089710,0.25238663458150895,4,32,90,0.00014844738284001724,256,4,16,2,COMPLETE
