number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
21,0.5,2026-02-24 13:19:06.153635,2026-02-24 13:19:22.206322,0 days 00:00:16.052687,0.1953875680369994,1,64,110,0.0006061821206609581,64,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
22,0.5,2026-02-24 13:19:22.206364,2026-02-24 13:19:38.094962,0 days 00:00:15.888598,0.21895392839944497,1,64,140,0.0008179707968230095,64,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
24,0.5,2026-02-24 13:19:53.951295,2026-02-24 13:20:15.038495,0 days 00:00:21.087200,0.1602389208846526,2,64,90,0.000507076727682822,64,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
23,0.5,2026-02-24 13:19:38.095003,2026-02-24 13:19:53.951256,0 days 00:00:15.856253,0.20939918606172273,1,64,120,0.0005650327782044917,64,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
25,0.5,2026-02-24 13:20:15.038535,2026-02-24 13:20:30.936356,0 days 00:00:15.897821,0.25924113109086866,1,64,130,0.00040117360490731304,128,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 13:20:30.936395,2026-02-24 13:20:56.974144,0 days 00:00:26.037749,0.1764405898102347,3,128,80,0.0003100901978599189,64,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 13:22:11.323015,2026-02-24 13:22:27.169645,0 days 00:00:15.846630,0.299188582865042,1,32,30,0.00019871834210796228,32,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 13:20:56.974184,2026-02-24 13:21:18.186805,0 days 00:00:21.212621,0.14303516089408494,2,128,30,0.000810176688742095,64,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 13:21:18.186845,2026-02-24 13:21:44.677330,0 days 00:00:26.490485,0.20503213048506547,3,32,100,0.0005831343920082299,128,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 13:21:44.677370,2026-02-24 13:22:11.322973,0 days 00:00:26.645603,0.2700679713387162,3,64,50,0.0007091969579864229,256,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 13:22:48.433934,2026-02-24 13:23:09.680272,0 days 00:00:21.246338,0.248675685137058,2,32,60,0.00081031215819408,512,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 13:22:27.169703,2026-02-24 13:22:48.433894,0 days 00:00:21.264191,0.1841733864636415,2,32,60,0.0006640476045000228,512,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
33,0.5,2026-02-24 13:23:09.680313,2026-02-24 13:23:30.876873,0 days 00:00:21.196560,0.10187648424167942,2,32,40,0.0004357294510619973,512,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
34,0.5,2026-02-24 13:23:30.876913,2026-02-24 13:23:46.681938,0 days 00:00:15.805025,0.1804192504084148,1,32,80,0.0005081384594990927,512,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
49,0.5,2026-02-24 13:29:22.345807,2026-02-24 13:29:53.996491,0 days 00:00:31.650684,0.16256979508962632,4,128,40,0.00021819269989807694,128,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
47,0.5,2026-02-24 13:28:24.326060,2026-02-24 13:29:01.055234,0 days 00:00:36.729174,0.11854103166523283,5,128,60,0.0001478877115891933,32,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.5,2026-02-24 13:24:30.489273,2026-02-24 13:24:57.049852,0 days 00:00:26.560579,0.19316775856161159,3,32,40,0.00035767821301990656,64,2,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
38,0.5,2026-02-24 13:24:57.049893,2026-02-24 13:25:13.072120,0 days 00:00:16.022227,0.16834465407858307,1,128,100,0.00012432390137854312,128,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
41,0.5,2026-02-24 13:26:00.962463,2026-02-24 13:26:22.353513,0 days 00:00:21.391050,0.06605739405438185,2,32,50,0.0002462503563291448,128,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 13:27:15.292227,2026-02-24 13:27:31.285587,0 days 00:00:15.993360,0.01564611539905332,1,128,50,0.00027562208688652505,128,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
43,0.5,2026-02-24 13:26:43.605270,2026-02-24 13:27:15.292187,0 days 00:00:31.686917,0.04736283083650916,4,32,20,0.00010093266639229776,128,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
42,0.5,2026-02-24 13:26:22.353555,2026-02-24 13:26:43.605229,0 days 00:00:21.251674,0.0953213745651403,2,32,40,0.00020188267457993606,128,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 13:27:57.811495,2026-02-24 13:28:24.326019,0 days 00:00:26.514524,0.05981013409766461,3,32,70,0.00012129225753765833,512,8,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
3,0.4512133784362701,2026-02-24 13:10:44.972748,2026-02-24 13:11:11.431066,0 days 00:00:26.458318,0.28831086679471496,3,32,40,0.0007371152502619381,256,2,8,8,"[0.5, 0.5, 0.42857142857142855, 0.5]",COMPLETE
7,0.40849364905389035,2026-02-24 13:12:09.800016,2026-02-24 13:12:31.042745,0 days 00:00:21.242729,0.23518799935634788,2,128,120,0.0004943185244597278,64,8,16,4,"[0.5, 0.5, 1.0, 0.5]",COMPLETE
40,0.40849364905389035,2026-02-24 13:25:39.529413,2026-02-24 13:26:00.962424,0 days 00:00:21.433011,0.2207029489122005,2,128,110,0.0009372376831305867,64,4,16,4,"[0.5, 0.5, 1.0, 0.5]",COMPLETE
36,0.40849364905389035,2026-02-24 13:24:08.140905,2026-02-24 13:24:30.489233,0 days 00:00:22.348328,0.2205882167022829,2,128,70,0.0008104321258547064,512,8,4,2,"[0.5, 0.5, 1.0, 0.5]",COMPLETE
39,0.40849364905389035,2026-02-24 13:25:13.072160,2026-02-24 13:25:39.529371,0 days 00:00:26.457211,0.02898241461749078,3,64,90,0.0004545267494660091,256,4,8,2,"[0.5, 0.5, 0.5, 1.0]",COMPLETE
45,0.40849364905389035,2026-02-24 13:27:31.285629,2026-02-24 13:27:57.811453,0 days 00:00:26.525824,0.1039371178911607,3,128,30,0.00017355075684438484,128,2,4,2,"[0.5, 0.5, 1.0, 0.5]",COMPLETE
20,0.15849364905389035,2026-02-24 13:18:44.882850,2026-02-24 13:19:06.153595,0 days 00:00:21.270745,0.08376495800709285,2,128,50,0.0006964652916073262,32,8,16,4,"[0.5, 0.5, 0.5, 0.0]",COMPLETE
