number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
0,0.5,2026-02-24 05:06:25.459026,2026-02-24 05:07:01.473053,0 days 00:00:36.014027,0.16699037631850672,5,32,130,0.0001740653442792104,128,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
1,0.5,2026-02-24 05:07:01.473094,2026-02-24 05:07:37.404650,0 days 00:00:35.931556,0.16273124587070084,5,64,20,0.00044854102327315776,32,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
2,0.5,2026-02-24 05:07:37.404707,2026-02-24 05:07:58.064568,0 days 00:00:20.659861,0.03360919921644869,2,32,110,0.00028856542340636814,64,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
3,0.5,2026-02-24 05:07:58.064609,2026-02-24 05:08:28.847836,0 days 00:00:30.783227,0.26402546541615896,4,32,20,0.0001051112451286243,256,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
4,0.5,2026-02-24 05:08:28.847878,2026-02-24 05:09:04.690117,0 days 00:00:35.842239,0.24995737362436657,5,128,130,0.0003702805422870147,128,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
5,0.5,2026-02-24 05:09:04.690159,2026-02-24 05:09:20.080706,0 days 00:00:15.390547,0.07718729704493642,1,128,60,0.0007102814170608825,32,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
7,0.5,2026-02-24 05:09:45.755438,2026-02-24 05:10:22.098634,0 days 00:00:36.343196,0.13089376848199685,5,32,120,0.0001704494265614572,256,8,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
8,0.5,2026-02-24 05:10:22.098675,2026-02-24 05:10:37.454093,0 days 00:00:15.355418,0.17203906051100376,1,32,120,0.0003508957896731863,256,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
9,0.5,2026-02-24 05:10:37.454135,2026-02-24 05:10:52.791067,0 days 00:00:15.336932,0.15370722340236012,1,32,50,0.0007683949439160456,64,8,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
10,0.5,2026-02-24 05:10:52.791108,2026-02-24 05:11:18.766052,0 days 00:00:25.974944,0.2150066469392497,3,64,140,0.0001129304469221591,128,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
14,0.5,2026-02-24 05:12:57.430831,2026-02-24 05:13:33.598547,0 days 00:00:36.167716,0.21335242653391193,5,64,50,0.00015176779582592708,512,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
11,0.5,2026-02-24 05:11:18.766099,2026-02-24 05:11:50.182638,0 days 00:00:31.416539,0.11273166226364498,4,64,80,0.0005953752487113979,512,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
12,0.5,2026-02-24 05:11:50.182695,2026-02-24 05:12:26.118913,0 days 00:00:35.936218,0.19894830586300966,5,64,20,0.00048365696524493325,128,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
13,0.5,2026-02-24 05:12:26.118953,2026-02-24 05:12:57.430791,0 days 00:00:31.311838,0.09334695371260891,4,64,90,0.00021347584319487294,32,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
16,0.5,2026-02-24 05:14:04.409873,2026-02-24 05:14:40.467307,0 days 00:00:36.057434,0.03824797581253281,5,64,30,0.0004717947104547313,32,8,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
15,0.5,2026-02-24 05:13:33.598589,2026-02-24 05:14:04.409834,0 days 00:00:30.811245,0.164926950203255,4,128,70,0.0009710176244125389,128,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
17,0.5,2026-02-24 05:14:40.467347,2026-02-24 05:15:01.199630,0 days 00:00:20.732283,0.18934496801012304,2,32,90,0.00025314171686814034,128,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
18,0.5,2026-02-24 05:15:01.199670,2026-02-24 05:15:31.989444,0 days 00:00:30.789774,0.004223411533362392,4,64,40,0.00014050726323225641,32,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 05:29:02.146846,2026-02-24 05:29:38.361804,0 days 00:00:36.214958,0.1361639425818852,5,64,20,0.00046671210372295377,32,8,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
19,0.5,2026-02-24 05:15:31.989484,2026-02-24 05:16:07.797021,0 days 00:00:35.807537,0.2359499535622383,3,128,140,0.00043721716688231526,64,4,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
20,0.5,2026-02-24 05:16:07.797060,2026-02-24 05:16:43.824358,0 days 00:00:36.027298,0.13157979453991556,5,64,70,0.0002581635693815119,512,8,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
21,0.5,2026-02-24 05:16:43.824398,2026-02-24 05:17:04.195123,0 days 00:00:20.370725,0.04992470311557277,2,32,120,0.00027785188062130176,64,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
22,0.5,2026-02-24 05:17:04.195163,2026-02-24 05:17:25.330307,0 days 00:00:21.135144,0.1258750398331682,2,32,110,0.00031765674850029206,64,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
23,0.5,2026-02-24 05:17:25.330347,2026-02-24 05:17:45.967614,0 days 00:00:20.637267,0.08646079676821403,2,32,100,0.00019139409742436432,64,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
24,0.5,2026-02-24 05:17:45.967653,2026-02-24 05:18:11.777339,0 days 00:00:25.809686,0.1817396713013761,3,32,130,0.0003921834486494865,64,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
25,0.5,2026-02-24 05:18:11.777377,2026-02-24 05:18:32.317399,0 days 00:00:20.540022,0.014128724426497735,2,32,110,0.000554163195662895,32,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 05:18:32.317439,2026-02-24 05:19:03.262618,0 days 00:00:30.945179,0.14524160100344316,4,32,130,0.0001319096273818989,128,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
