THRESHOLD,STOPLOSS_THRESHOLD,TRAILING_STOP_THRESHOLD,yield_pct
0.0024777863388892557,-0.0260978735437645,0.6918342480073665,0.2902171133386311
0.01638643582165241,-0.12305166017264127,0.48057288411073384,47.81464858453705
0.005099755788221955,-0.22145819619297982,0.6508076730184256,11.293132481896361
0.00983652280457318,-0.0645343723334372,0.36735522118397057,33.99489266532723
0.011649667106568812,-0.16653552031144497,0.8476755410432815,27.47250851199985
0.015229355323128402,-0.037530513713136315,0.7173571713734417,26.787133718083012
0.006328155335970223,-0.13593705487437546,0.5676713783293962,24.113566500263595
0.001591549982316792,-0.09244276813231408,0.9341978527139871,14.088312273799852
0.01996596011053771,-0.19444392467848956,0.43444123407825824,-15.10327160703926
0.01805899292603135,-0.05866894703358411,0.8703848531004041,24.927199970641546
0.003201642697677016,-0.18666863188147545,0.4156950295902788,10.415792539145109
0.007946510119363665,-0.11358025724068282,0.7804972822312265,-11.313524368095006
0.013314124938100576,-0.24517282670363783,0.5844720633700489,24.686543688555496
0.012072478002868592,-0.0866882783267647,0.3098886138293892,13.028358354106985
0.009116838642396034,-0.21468796831555664,0.8251220067963003,18.948688672340207
0.004372097210027277,-0.02817366204224525,0.5399031856562941,26.632866911641596
0.016817217736504974,-0.15976624007336795,0.6739572298713028,-15.10327160703926
0.01741822691541165,-0.021817799108102914,0.3965625487267971,-5.712865054528105
0.0037658695252612232,-0.14987280004657805,0.89719406706281,45.59897567117375
0.008530424972064793,-0.07853553953580558,0.6138792316429316,45.54211872576859
0.012653673167340458,-0.21018515243194996,0.7638053040485828,13.955880245579522
0.013896049425005913,-0.10913356713950634,0.8008914700709282,80.21122019652103
0.007360526794567704,-0.2371885732188821,0.32144371564500035,7.697529607154863
0.002596135275438428,-0.04883163107559085,0.6881499540060758,9.720807282356825
0.018660441510379315,-0.18048125253990294,0.5181528196204453,-15.10327160703926
0.01937896207626909,-0.10242043753154575,0.6294138202443718,42.36359433402932
0.0021744891786947846,-0.20077171229757368,0.4943297492805868,10.953213696785525
0.00692858921084553,-0.04211755725555122,0.8589522355236112,3.387260302132944
0.014624862610362471,-0.1440617166366428,0.34332374609075483,39.538422356125395
0.011044744048267604,-0.07260285519063472,0.5513357584364712,36.065971707880976
0.010436227357015014,-0.17095413509756327,0.7463286356534808,37.617447232978726
0.0056822555791586635,-0.12932326717302203,0.4609721956774592,36.807755389976094
0.01579871752485633,-0.23126743512228132,0.9152642785105853,19.93535737357488
0.015452665514312684,-0.0680655667837709,0.7741277416236698,74.33678937643491
0.005363238045014441,-0.17090902904979885,0.6035717876162379,47.30268206981927
0.010127647117711604,-0.12634250895120203,0.8868667853996157,50.550388049227465
0.010688254742883145,-0.22559135583229362,0.40686515108682214,22.74526222959068
