number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
0,0.5,2026-02-24 10:09:47.485127,2026-02-24 10:10:35.158254,0 days 00:00:47.673127,0.2132738890853359,5,128,50,0.00011756123884569695,128,4,4,4,COMPLETE
1,0.5,2026-02-24 10:10:35.158322,2026-02-24 10:11:03.746861,0 days 00:00:28.588539,0.2120159302621404,1,32,100,0.00010634337195959323,128,2,8,4,COMPLETE
2,0.5,2026-02-24 10:11:03.746918,2026-02-24 10:11:30.387938,0 days 00:00:26.641020,0.05140028103688943,1,128,30,0.0007767522829819437,64,4,4,4,COMPLETE
3,0.5,2026-02-24 10:11:30.387985,2026-02-24 10:12:17.613849,0 days 00:00:47.225864,0.20264943937359517,5,64,60,0.00037675495781409977,32,2,8,2,COMPLETE
4,0.5,2026-02-24 10:12:17.613915,2026-02-24 10:12:47.180153,0 days 00:00:29.566238,0.2098510937516239,1,128,90,0.0004998022914922426,128,8,16,4,COMPLETE
5,0.5,2026-02-24 10:12:47.180201,2026-02-24 10:13:24.533664,0 days 00:00:37.353463,0.07550707994719322,3,32,120,0.0002658014056641658,512,8,8,8,COMPLETE
6,0.5,2026-02-24 10:13:24.533753,2026-02-24 10:14:04.725877,0 days 00:00:40.192124,0.19953729348323604,3,64,50,0.0003605117322771241,128,4,4,8,COMPLETE
7,0.5,2026-02-24 10:14:04.725946,2026-02-24 10:14:37.440303,0 days 00:00:32.714357,0.09241645280100654,2,128,60,0.0003382962743814762,256,8,4,2,COMPLETE
8,0.5,2026-02-24 10:14:37.440386,2026-02-24 10:15:15.821927,0 days 00:00:38.381541,0.01746575436240212,3,64,70,0.00042620793003590355,256,4,4,2,COMPLETE
9,0.5,2026-02-24 10:15:15.822001,2026-02-24 10:16:48.509278,0 days 00:01:32.687277,0.10140945964986492,4,64,120,0.00010257372713712503,512,8,4,2,COMPLETE
10,0.5,2026-02-24 10:16:48.509342,2026-02-24 10:17:36.933718,0 days 00:00:48.424376,0.2928811847471844,5,128,20,0.0001821081464549998,64,4,16,4,COMPLETE
11,0.5,2026-02-24 10:17:36.933800,2026-02-24 10:18:21.367021,0 days 00:00:44.433221,0.26625118608012543,4,32,90,0.0001038421305670684,128,2,8,4,COMPLETE
12,0.5,2026-02-24 10:18:21.367089,2026-02-24 10:18:53.570874,0 days 00:00:32.203785,0.15227539077180383,2,32,140,0.00016767657330769205,128,2,8,4,COMPLETE
13,0.5,2026-02-24 10:18:53.570945,2026-02-24 10:19:36.882106,0 days 00:00:43.311161,0.1549303690131227,4,32,100,0.00016417478608643304,128,2,8,4,COMPLETE
14,0.5,2026-02-24 10:19:36.882169,2026-02-24 10:20:05.552940,0 days 00:00:28.670771,0.24105239890433056,2,128,40,0.00013211897556850112,32,4,16,4,COMPLETE
15,0.5,2026-02-24 10:20:05.552988,2026-02-24 10:20:32.253817,0 days 00:00:26.700829,0.17468957763519666,1,32,110,0.0002373074278046584,128,2,4,4,COMPLETE
16,0.5,2026-02-24 10:20:32.253879,2026-02-24 10:21:22.186963,0 days 00:00:49.933084,0.23989902968190868,5,128,80,0.00012606144587446602,128,2,8,8,COMPLETE
17,0.5,2026-02-24 10:21:22.187034,2026-02-24 10:21:55.609084,0 days 00:00:33.422050,0.12468647578336947,2,32,70,0.0002385611355580727,128,4,4,4,COMPLETE
18,0.5,2026-02-24 10:21:55.609141,2026-02-24 10:22:41.782331,0 days 00:00:46.173190,0.2360250874418709,4,128,130,0.00013729987091660274,256,4,8,4,COMPLETE
19,0.5,2026-02-24 10:22:41.782389,2026-02-24 10:23:10.658720,0 days 00:00:28.876331,0.28166543470975997,1,32,40,0.0006940281658007305,64,2,16,8,COMPLETE
20,0.5,2026-02-24 10:23:10.658788,2026-02-24 10:23:51.137453,0 days 00:00:40.478665,0.1904298115999544,3,128,100,0.00019688879296641927,512,4,8,4,COMPLETE
21,0.5,2026-02-24 10:23:51.137513,2026-02-24 10:24:20.774900,0 days 00:00:29.637387,0.0058392554535114105,1,128,20,0.0008984332505474961,64,4,4,4,COMPLETE
22,0.5,2026-02-24 10:24:20.774949,2026-02-24 10:24:50.293783,0 days 00:00:29.518834,0.2284667798663602,1,128,30,0.0005893594353318683,64,4,4,4,COMPLETE
23,0.5,2026-02-24 10:24:50.293857,2026-02-24 10:25:26.276851,0 days 00:00:35.982994,0.03158056398913127,2,128,40,0.0008851795874327573,64,4,4,4,COMPLETE
24,0.5,2026-02-24 10:25:26.276914,2026-02-24 10:25:56.778735,0 days 00:00:30.501821,0.0693119116499521,1,128,30,0.00012250124182978359,32,4,4,4,COMPLETE
25,0.5,2026-02-24 10:25:56.778779,2026-02-24 10:26:29.863488,0 days 00:00:33.084709,0.12087942617977282,2,32,50,0.0006413905711277228,64,2,4,4,COMPLETE
26,0.5,2026-02-24 10:26:29.863547,2026-02-24 10:26:59.110841,0 days 00:00:29.247294,0.046558060845730866,1,128,80,0.00014745526130104008,128,4,4,4,COMPLETE
27,0.5,2026-02-24 10:26:59.110890,2026-02-24 10:27:48.417203,0 days 00:00:49.306313,0.17055995765436666,5,128,30,0.00028694932260317545,128,4,4,4,COMPLETE
28,0.5,2026-02-24 10:27:48.417296,2026-02-24 10:28:28.088528,0 days 00:00:39.671232,0.2624849670651699,3,64,50,0.00021275193231717527,64,8,16,8,COMPLETE
29,0.5,2026-02-24 10:28:28.088591,2026-02-24 10:29:14.166752,0 days 00:00:46.078161,0.21431987939931213,4,32,60,0.0004214858774881242,32,2,8,2,COMPLETE
30,0.5,2026-02-24 10:29:14.166818,2026-02-24 10:30:05.003616,0 days 00:00:50.836798,0.13095307414634488,5,64,70,0.00011186710146734514,256,2,8,2,COMPLETE
31,0.5,2026-02-24 10:30:05.003681,2026-02-24 10:30:54.286187,0 days 00:00:49.282506,0.2140287252916987,5,64,60,0.0004944513198668038,32,2,8,2,COMPLETE
32,0.5,2026-02-24 10:30:54.286252,2026-02-24 10:31:43.410364,0 days 00:00:49.124112,0.18496968512398354,5,64,90,0.0007067801301598511,32,2,8,2,COMPLETE
33,0.5,2026-02-24 10:31:43.410431,2026-02-24 10:32:29.009667,0 days 00:00:45.599236,0.2132660297378134,4,64,50,0.0005279325994091755,32,8,8,2,COMPLETE
34,0.5,2026-02-24 10:32:29.009762,2026-02-24 10:32:57.283031,0 days 00:00:28.273269,0.2580412387003608,1,64,100,0.00038599011387778926,512,2,8,8,COMPLETE
35,0.5,2026-02-24 10:32:57.283090,2026-02-24 10:33:45.386854,0 days 00:00:48.103764,0.1994895746088216,5,128,60,0.0003244982198507357,128,8,4,2,COMPLETE
36,0.5,2026-02-24 10:33:45.386925,2026-02-24 10:34:16.560025,0 days 00:00:31.173100,0.16120302745201495,2,64,70,0.0009931375722684553,32,2,16,2,COMPLETE
37,0.5,2026-02-24 10:34:16.560097,2026-02-24 10:35:01.765846,0 days 00:00:45.205749,0.06866327582619615,4,32,40,0.0004801849073491662,128,4,4,4,COMPLETE
38,0.5,2026-02-24 10:35:01.765944,2026-02-24 10:35:40.519643,0 days 00:00:38.753699,0.14310608670898467,3,128,20,0.00015584892553961719,512,8,8,4,COMPLETE
39,0.5,2026-02-24 10:35:40.519707,2026-02-24 10:36:37.311163,0 days 00:00:56.791456,0.19755332221550076,5,64,110,0.0002614986062736525,256,4,4,2,COMPLETE
40,0.5,2026-02-24 10:36:37.311225,2026-02-24 10:37:21.826584,0 days 00:00:44.515359,0.09867986811072613,4,32,80,0.00011221413583827806,128,2,8,8,COMPLETE
41,0.5,2026-02-24 10:37:21.826689,2026-02-24 10:37:47.183498,0 days 00:00:25.356809,0.22185934549954192,1,128,90,0.00036721057315128216,128,8,16,4,COMPLETE
42,0.5,2026-02-24 10:37:47.183585,2026-02-24 10:38:14.027921,0 days 00:00:26.844336,0.24862797609312037,1,128,110,0.00042082371709118214,128,8,16,4,COMPLETE
43,0.5,2026-02-24 10:38:14.027983,2026-02-24 10:38:41.185121,0 days 00:00:27.157138,0.17616087996172913,1,128,120,0.00079662013345926,128,8,16,4,COMPLETE
44,0.5,2026-02-24 10:38:41.185193,2026-02-24 10:39:11.485161,0 days 00:00:30.299968,0.2794714307341065,2,128,90,0.0003050653097719401,128,8,16,4,COMPLETE
45,0.5,2026-02-24 10:39:11.485256,2026-02-24 10:39:44.093554,0 days 00:00:32.608298,0.2049103932752255,2,128,70,0.0005656118203977619,128,2,16,4,COMPLETE
46,0.5,2026-02-24 10:39:44.093652,2026-02-24 10:40:12.667530,0 days 00:00:28.573878,0.22952639489230403,1,32,100,0.00035609044087631233,64,4,8,4,COMPLETE
47,0.5,2026-02-24 10:40:12.667593,2026-02-24 10:40:51.083158,0 days 00:00:38.415565,0.18211681471406077,3,128,50,0.00045948120034340254,32,8,4,4,COMPLETE
48,0.5,2026-02-24 10:40:51.083219,2026-02-24 10:41:16.428421,0 days 00:00:25.345202,0.2521841888624109,1,32,80,0.0001008978109537952,128,2,8,4,COMPLETE
49,0.5,2026-02-24 10:41:16.428497,2026-02-24 10:41:49.195277,0 days 00:00:32.766780,0.08167234578405394,2,64,30,0.00017246625293665168,256,4,4,2,COMPLETE
