number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
0,0.5,2026-02-23 12:14:38.309959,2026-02-23 12:15:21.184136,0 days 00:00:42.874177,0.1829991066571268,3,64,140,0.0008101268204424963,512,2,8,4,COMPLETE
1,0.5,2026-02-23 12:15:21.184196,2026-02-23 12:15:52.520271,0 days 00:00:31.336075,0.29109431784216244,1,32,40,0.0005708607928826163,64,8,16,8,COMPLETE
2,0.5,2026-02-23 12:15:52.520335,2026-02-23 12:16:46.942800,0 days 00:00:54.422465,0.12294663642693676,5,64,120,0.0006541569033529144,32,8,8,4,COMPLETE
3,0.5,2026-02-23 12:16:46.942871,2026-02-23 12:17:33.347436,0 days 00:00:46.404565,0.20728879985647433,4,32,90,0.00034856504330401137,64,8,8,8,COMPLETE
4,0.5,2026-02-23 12:17:33.347503,2026-02-23 12:18:14.683331,0 days 00:00:41.335828,0.16765679286197074,3,128,60,0.00012799543039282828,32,2,8,2,COMPLETE
5,0.5,2026-02-23 12:18:14.683396,2026-02-23 12:18:45.895037,0 days 00:00:31.211641,0.013081982501653166,1,64,60,0.00010372329801145655,128,2,4,8,COMPLETE
6,0.5,2026-02-23 12:18:45.895104,2026-02-23 12:19:16.670503,0 days 00:00:30.775399,0.0812763701478737,1,64,70,0.0007391005705844943,256,2,4,4,COMPLETE
7,0.5,2026-02-23 12:19:16.670593,2026-02-23 12:19:54.396751,0 days 00:00:37.726158,0.21904559537954252,2,128,140,0.0005217452286780173,64,8,8,4,COMPLETE
8,0.5,2026-02-23 12:19:54.396813,2026-02-23 12:20:39.873880,0 days 00:00:45.477067,0.15280649540606464,4,128,30,0.0008366263031212746,64,2,16,8,COMPLETE
9,0.5,2026-02-23 12:20:39.873942,2026-02-23 12:21:33.347659,0 days 00:00:53.473717,0.14815485799943842,5,128,30,0.00037654537314038707,64,4,4,2,COMPLETE
10,0.5,2026-02-23 12:21:33.347720,2026-02-23 12:22:14.917608,0 days 00:00:41.569888,0.29920966360409684,3,64,100,0.00019955712203371427,512,4,8,4,COMPLETE
11,0.5,2026-02-23 12:22:14.917675,2026-02-23 12:22:51.145350,0 days 00:00:36.227675,0.2877763872298673,2,32,20,0.0009262744021919884,512,8,16,8,COMPLETE
12,0.5,2026-02-23 12:22:51.145419,2026-02-23 12:23:26.677743,0 days 00:00:35.532324,0.24373757055006967,2,32,140,0.00046412002586189026,512,8,16,8,COMPLETE
13,0.5,2026-02-23 12:23:26.677802,2026-02-23 12:24:06.846411,0 days 00:00:40.168609,0.25349891479564146,3,32,50,0.0002431315961247289,256,2,16,4,COMPLETE
15,0.5,2026-02-23 12:24:37.667635,2026-02-23 12:25:23.077487,0 days 00:00:45.409852,0.20729740216713577,4,32,80,0.0009579936831193231,512,2,8,4,COMPLETE
16,0.5,2026-02-23 12:25:23.077559,2026-02-23 12:25:58.805898,0 days 00:00:35.728339,0.26471382245591135,2,64,120,0.0004526573654109373,512,8,16,8,COMPLETE
17,0.5,2026-02-23 12:25:58.805981,2026-02-23 12:26:29.553823,0 days 00:00:30.747842,0.1891006869655355,1,32,40,0.00026011586057573985,64,2,16,4,COMPLETE
18,0.5,2026-02-23 12:26:29.553895,2026-02-23 12:27:14.906236,0 days 00:00:45.352341,0.08636261132626964,4,64,80,0.0006771217251893893,256,8,8,8,COMPLETE
42,0.5,2026-02-23 12:44:52.758258,2026-02-23 12:45:29.081071,0 days 00:00:36.322813,0.22062507749054372,2,128,40,0.0001372126435502759,32,2,8,2,COMPLETE
19,0.5,2026-02-23 12:27:14.906312,2026-02-23 12:27:53.857812,0 days 00:00:38.951500,0.014236854783135772,2,32,130,0.0004390619456148517,128,4,4,2,COMPLETE
20,0.5,2026-02-23 12:27:53.857878,2026-02-23 12:28:34.212615,0 days 00:00:40.354737,0.11882151543907817,3,32,100,0.00057532264844701,32,8,16,8,COMPLETE
21,0.5,2026-02-23 12:28:34.212713,2026-02-23 12:29:24.232362,0 days 00:00:50.019649,0.12672769285938792,5,64,120,0.0007392468578220005,32,8,8,4,COMPLETE
23,0.5,2026-02-23 12:30:15.496270,2026-02-23 12:31:00.918818,0 days 00:00:45.422548,0.10550566687332777,4,64,120,0.0007608858925064172,32,8,8,4,COMPLETE
24,0.5,2026-02-23 12:31:00.918897,2026-02-23 12:31:53.139633,0 days 00:00:52.220736,0.17580490171669297,5,64,140,0.0009652511889359127,32,8,8,4,COMPLETE
25,0.5,2026-02-23 12:31:53.139717,2026-02-23 12:32:33.608538,0 days 00:00:40.468821,0.23040934398869262,3,64,100,0.0005094834154156788,512,2,8,4,COMPLETE
26,0.5,2026-02-23 12:32:33.608623,2026-02-23 12:33:13.329428,0 days 00:00:39.720805,0.2730580558611293,3,64,130,0.00038755890848616437,64,8,8,4,COMPLETE
30,0.5,2026-02-23 12:35:27.618765,2026-02-23 12:35:57.587224,0 days 00:00:29.968459,0.10219802956622873,1,32,80,0.0006117649690069464,64,8,8,8,COMPLETE
27,0.5,2026-02-23 12:33:13.329500,2026-02-23 12:33:47.681481,0 days 00:00:34.351981,0.13011246039329624,2,64,110,0.0008447126895519154,32,8,8,4,COMPLETE
28,0.5,2026-02-23 12:33:47.681545,2026-02-23 12:34:34.377358,0 days 00:00:46.695813,0.035359737550166276,4,128,50,0.00031546968028004386,64,4,4,2,COMPLETE
29,0.5,2026-02-23 12:34:34.377424,2026-02-23 12:35:27.618702,0 days 00:00:53.241278,0.1969370214598605,5,32,90,0.0003007785792868056,512,2,16,8,COMPLETE
32,0.5,2026-02-23 12:36:43.578395,2026-02-23 12:37:38.637538,0 days 00:00:55.059143,0.1556917867995635,5,32,90,0.0003670893709278184,64,8,8,8,COMPLETE
31,0.5,2026-02-23 12:35:57.587285,2026-02-23 12:36:43.578321,0 days 00:00:45.991036,0.1679015087593247,4,32,60,0.0001798839631889658,64,8,8,8,COMPLETE
33,0.5,2026-02-23 12:37:38.637604,2026-02-23 12:38:31.475541,0 days 00:00:52.837937,0.1829932375658475,4,32,70,0.00016649279660856583,128,2,8,8,COMPLETE
34,0.5,2026-02-23 12:38:31.475620,2026-02-23 12:39:13.750482,0 days 00:00:42.274862,0.21789888554005438,3,128,110,0.0007011155244402302,256,8,8,8,COMPLETE
