date,pred_momentum,signal,in_market,trade_return,portfolio_value,position_return
2022-01-04,-0.0013954844325780869,-1,0,0.0,9995.0,0
2022-01-05,-0.0018696077167987823,-2,-1,0.0,9873.62690748861,-0.011649205544382184
2022-01-06,-0.0012744017876684666,-1,0,0.0,9868.690094034866,0
2022-01-07,0.0009376846719533205,1,-1,0.0,9855.57363387121,-0.0008295131514665195
2022-01-10,0.0012379002873785794,1,0,0.0,9850.645847054275,0
2022-01-11,0.0050875714514404535,1,1,0.0,9853.906105621443,0.0003309690164267441
2022-01-12,0.0023045879788696766,1,1,0.0,9868.576958258327,0.0018202980274044619
2022-01-13,0.0018151320982724428,1,1,0.0,9927.260368805868,0.0077776140713153325
2022-01-14,-0.0008216607384383678,-1,1,0.0,10002.130960030245,0.01588613403317215
2022-01-18,0.0022176941856741905,1,0,0.0,9997.12989455023,0
2022-01-19,-0.00240761402528733,-1,1,0.0,10048.137366287576,0.005605014069290272
2022-01-20,0.004345486173406243,1,0,0.0,10043.113297604432,0
2022-01-21,0.0015398934483528137,-2,1,0.0,9934.555258816472,-0.010314359024706597
2022-01-24,0.0022151395678520203,1,0,0.0,9929.587981187064,0
2022-01-25,0.005337814800441265,1,1,0.0,10006.535443005996,0.007749310642568268
2022-01-26,0.0033487254986539483,1,1,0.0,9969.734205565317,0.004043090655354187
2022-01-27,-0.0006409226625692099,-1,1,0.0,9973.109537953835,0.004885460117006326
2022-01-28,9.16430726647377e-05,0,0,0.0,9973.109537953835,0
2022-01-31,-0.00022550299763679504,-1,0,0.0,9968.122983184858,0
2022-02-01,-0.001732145668938756,-1,-1,0.0,10025.401391372448,0.005746157855818221
2022-02-02,0.0032965317368507385,1,-1,0.0,9918.974546773561,-0.004432777186669841
2022-02-03,0.0004271864891052246,1,0,0.0,9914.015059500174,0
2022-02-04,-0.002384602790698409,-1,1,0.0,9823.648614204512,-0.008619329639402862
2022-02-07,0.0033504085149616003,1,0,0.0,9818.73678989741,0
2022-02-08,0.0015733904438093305,1,1,0.0,9845.73286342494,0.002749444669431165
2022-02-09,0.0012399773113429546,-2,1,0.0,9688.436310096731,-0.01277698353763526
2022-02-10,0.0014030707534402609,1,0,0.0,9683.592091941684,0
2022-02-11,0.003206341527402401,-2,1,0.0,9446.848953801018,-0.02395984347204763
2022-02-14,0.0027032692451030016,1,0,0.0,9442.125529324117,0
2022-02-15,0.0031818420393392444,1,1,0.0,9434.381121847307,-0.0008201974706604345
2022-02-16,0.0010245493613183498,1,1,0.0,9432.832476696112,-0.0009842119339701924
2022-02-17,-0.006249173544347286,-1,1,0.0,9616.98760149365,0.019028869173778863
2022-02-18,-0.0019430099055171013,-1,0,0.0,9612.179107692904,0
2022-02-22,-0.000253592268563807,-1,-1,0.0,9635.274438881868,0.0024027154436273537
2022-02-23,0.0028327363543212414,1,-1,0.0,9736.640914370937,0.013455072056410836
2022-02-24,0.005271170288324356,1,0,0.0,9731.772593913753,0
2022-02-25,-0.004357611760497093,-1,1,0.0,10031.770356222087,0.03134230210788007
2022-02-28,-0.0013426188379526138,-1,0,0.0,10026.754471043976,0
2022-03-01,0.0027223238721489906,1,-1,0.0,10049.157856800495,0.002735728526151733
2022-03-02,-0.00016881432384252548,0,0,0.0,10049.157856800495,0
2022-03-03,0.0013978749047964811,1,0,0.0,10044.133277872095,0
2022-03-04,0.0021290925797075033,1,1,0.0,10225.535722307002,0.018060537372054642
2022-03-07,0.005021874792873859,1,1,0.0,9982.032023146896,-0.006182838579214554
2022-03-08,0.00808744691312313,-2,1,0.0,9581.748631491104,-0.04555807482541832
2022-03-09,0.002638885285705328,1,0,0.0,9576.957757175358,0
2022-03-10,0.007116368971765041,-2,1,0.0,9473.959856170171,-0.010259891908647394
2022-03-11,0.007522004656493664,1,0,0.0,9469.222876242087,0
2022-03-14,0.0013781571760773659,1,1,0.0,9562.330587748447,0.00983266660033555
2022-03-15,6.736721843481064e-06,0,1,0.0,9738.744969453433,0.02846295802030048
2022-03-16,0.0022996431216597557,1,1,0.0,9712.609482418653,0.025702912409762045
2022-03-17,-0.0010948819108307362,-1,1,0.0,9810.610476115125,0.03657062079080377
