number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
47,0.625,2026-02-23 01:13:09.253075,2026-02-23 01:13:55.230741,0 days 00:00:45.977666,0.1530456525538192,5,64,20,0.0006739406241540532,64,2,4,8,COMPLETE
31,0.625,2026-02-23 01:02:10.911488,2026-02-23 01:02:54.784906,0 days 00:00:43.873418,0.2051112527089306,4,32,20,0.0006241937520103332,128,8,4,8,COMPLETE
1,0.575,2026-02-23 00:42:37.446302,2026-02-23 00:43:14.138579,0 days 00:00:36.692277,0.17598989961237563,3,32,20,0.0007571477688164631,128,8,8,8,COMPLETE
32,0.5625,2026-02-23 01:02:54.784987,2026-02-23 01:03:37.585678,0 days 00:00:42.800691,0.21272641791506533,4,32,20,0.0007970624255153124,128,8,4,8,COMPLETE
10,0.5625,2026-02-23 00:47:53.610411,2026-02-23 00:48:37.363428,0 days 00:00:43.753017,0.16320416744632069,4,32,20,0.0009761435874406869,128,8,4,8,COMPLETE
11,0.5625,2026-02-23 00:48:37.363502,2026-02-23 00:49:17.217885,0 days 00:00:39.854383,0.1898291321668644,4,32,20,0.0008571723841481975,128,8,4,8,COMPLETE
21,0.5416666666666666,2026-02-23 00:54:59.936419,2026-02-23 00:55:41.667374,0 days 00:00:41.730955,0.18493803301030173,4,32,20,0.000933380815654103,128,8,4,8,COMPLETE
12,0.5416666666666666,2026-02-23 00:49:17.217947,2026-02-23 00:50:00.295516,0 days 00:00:43.077569,0.20515085824297707,4,32,20,0.0006291429711557423,128,8,4,8,COMPLETE
41,0.5416666666666666,2026-02-23 01:09:04.034440,2026-02-23 01:09:47.590027,0 days 00:00:43.555587,0.22116628039639746,4,32,20,0.0009973952124507658,128,8,4,8,COMPLETE
0,0.5,2026-02-23 00:41:10.904455,2026-02-23 00:42:37.446227,0 days 00:01:26.541772,0.2820519033303056,5,64,110,0.00042215953962813246,512,8,16,2,COMPLETE
9,0.5,2026-02-23 00:47:27.406060,2026-02-23 00:47:53.610336,0 days 00:00:26.204276,0.25031629056062393,1,64,30,0.00013970753823242446,32,4,8,2,COMPLETE
8,0.5,2026-02-23 00:46:50.401512,2026-02-23 00:47:27.405988,0 days 00:00:37.004476,0.15415746549635695,3,128,50,0.00010985514820031828,128,2,8,4,COMPLETE
7,0.5,2026-02-23 00:46:18.236158,2026-02-23 00:46:50.401452,0 days 00:00:32.165294,0.28534774947183367,2,64,50,0.00041206735103059143,512,2,16,4,COMPLETE
2,0.5,2026-02-23 00:43:14.138666,2026-02-23 00:43:56.784821,0 days 00:00:42.646155,0.05674368378898896,4,128,130,0.00025603354063678335,32,4,8,4,COMPLETE
6,0.5,2026-02-23 00:45:45.647779,2026-02-23 00:46:18.236095,0 days 00:00:32.588316,0.273016051010204,3,128,50,0.00037534307831374355,512,8,8,2,COMPLETE
3,0.5,2026-02-23 00:43:56.784899,2026-02-23 00:44:28.245381,0 days 00:00:31.460482,0.05442706859805235,2,64,140,0.0009036248576456999,512,2,16,4,COMPLETE
4,0.5,2026-02-23 00:44:28.245443,2026-02-23 00:45:17.407323,0 days 00:00:49.161880,0.10784804786445736,5,128,80,0.00014560142111486718,64,2,4,4,COMPLETE
5,0.5,2026-02-23 00:45:17.407390,2026-02-23 00:45:45.647728,0 days 00:00:28.240338,0.29803042549056924,1,32,60,0.0006173731233745469,256,8,16,8,COMPLETE
17,0.5,2026-02-23 00:52:36.475206,2026-02-23 00:53:18.303013,0 days 00:00:41.827807,0.23574974141127059,4,32,100,0.00047837261640991315,128,8,8,8,COMPLETE
16,0.5,2026-02-23 00:51:51.378972,2026-02-23 00:52:36.475135,0 days 00:00:45.096163,0.15655546112178764,5,32,40,0.0007043758787469864,256,4,4,8,COMPLETE
15,0.5,2026-02-23 00:51:19.974086,2026-02-23 00:51:51.378915,0 days 00:00:31.404829,0.0013225606349334396,2,32,80,0.00026665010455885143,64,8,4,8,COMPLETE
14,0.5,2026-02-23 00:50:37.147298,2026-02-23 00:51:19.974017,0 days 00:00:42.826719,0.2086075575196622,4,32,30,0.0009501485127042288,128,8,8,8,COMPLETE
13,0.5,2026-02-23 00:50:00.295581,2026-02-23 00:50:37.147228,0 days 00:00:36.851647,0.12044681516455347,3,32,80,0.000619048528334405,128,8,4,8,COMPLETE
23,0.5,2026-02-23 00:56:23.627784,2026-02-23 00:57:10.185938,0 days 00:00:46.558154,0.18551807219502012,5,32,20,0.0008099774330203315,128,8,4,8,COMPLETE
22,0.5,2026-02-23 00:55:41.667436,2026-02-23 00:56:23.627710,0 days 00:00:41.960274,0.1375671706871033,4,32,30,0.0007685235877019844,128,8,4,8,COMPLETE
18,0.5,2026-02-23 00:53:18.303094,2026-02-23 00:53:54.599909,0 days 00:00:36.296815,0.11290581278795313,3,32,60,0.0007572957442850522,128,8,8,8,COMPLETE
25,0.5,2026-02-23 00:57:47.613558,2026-02-23 00:58:29.926411,0 days 00:00:42.312853,0.1702939598304512,4,32,60,0.0009420589426529805,256,8,4,8,COMPLETE
24,0.5,2026-02-23 00:57:10.186004,2026-02-23 00:57:47.613492,0 days 00:00:37.427488,0.08184833237571985,3,32,40,0.0005280753539450314,64,8,4,8,COMPLETE
26,0.5,2026-02-23 00:58:29.926483,2026-02-23 00:59:08.583729,0 days 00:00:38.657246,0.23287340957006014,4,32,30,0.00034221367134389607,128,8,4,8,COMPLETE
27,0.5,2026-02-23 00:59:08.583813,2026-02-23 01:00:00.669394,0 days 00:00:52.085581,0.13927843961401207,5,32,70,0.00067869011926507,128,8,4,8,COMPLETE
29,0.5,2026-02-23 01:00:45.563663,2026-02-23 01:01:33.190218,0 days 00:00:47.626555,0.16374004608951392,5,64,110,0.0008101751014433912,128,2,8,2,COMPLETE
28,0.5,2026-02-23 01:00:00.669501,2026-02-23 01:00:45.563556,0 days 00:00:44.894055,0.19427859844140055,4,128,40,0.0005574742986179624,128,4,16,8,COMPLETE
19,0.5,2026-02-23 00:53:54.599985,2026-02-23 00:54:31.148333,0 days 00:00:36.548348,0.17751674735651563,3,32,20,0.0005108276178535659,128,4,4,8,COMPLETE
20,0.5,2026-02-23 00:54:31.148397,2026-02-23 00:54:59.936372,0 days 00:00:28.787975,0.21999683326637737,2,32,40,0.00020965658672685383,32,8,8,2,COMPLETE
33,0.5,2026-02-23 01:03:37.585756,2026-02-23 01:04:13.446549,0 days 00:00:35.860793,0.23157566397706292,3,32,30,0.000986130457281792,32,8,4,8,COMPLETE
30,0.5,2026-02-23 01:01:33.190294,2026-02-23 01:02:10.911392,0 days 00:00:37.721098,0.26181068112581385,3,64,100,0.00044745075974234256,64,8,16,2,COMPLETE
36,0.5,2026-02-23 01:05:44.247032,2026-02-23 01:06:16.719315,0 days 00:00:32.472283,0.09808827403782036,2,32,140,0.000662492122565811,256,2,8,8,COMPLETE
34,0.5,2026-02-23 01:04:13.446645,2026-02-23 01:04:56.159190,0 days 00:00:42.712545,0.1334304707580129,4,32,20,0.0005745375533660545,512,8,4,4,COMPLETE
37,0.5,2026-02-23 01:06:16.719376,2026-02-23 01:06:53.142356,0 days 00:00:36.422980,0.1704195234892706,3,64,50,0.0002792132477314764,128,4,16,4,COMPLETE
38,0.5,2026-02-23 01:06:53.142422,2026-02-23 01:07:36.524462,0 days 00:00:43.382040,0.20190291349301345,4,128,40,0.00072422589435161,512,8,4,8,COMPLETE
39,0.5,2026-02-23 01:07:36.524548,2026-02-23 01:08:22.723906,0 days 00:00:46.199358,0.25311983004012023,5,32,130,0.0008850326103196437,32,2,8,4,COMPLETE
35,0.5,2026-02-23 01:04:56.159258,2026-02-23 01:05:44.246956,0 days 00:00:48.087698,0.18955122848167388,5,128,30,0.0008498323943201785,128,8,4,8,COMPLETE
40,0.5,2026-02-23 01:08:22.723977,2026-02-23 01:09:04.034376,0 days 00:00:41.310399,0.14885749669850606,4,32,20,0.0006101722554458718,128,8,16,2,COMPLETE
42,0.5,2026-02-23 01:09:47.590093,2026-02-23 01:10:30.880299,0 days 00:00:43.290206,0.22482248808351257,4,32,30,0.0008422236832066768,128,8,4,8,COMPLETE
44,0.5,2026-02-23 01:11:07.460556,2026-02-23 01:11:44.264104,0 days 00:00:36.803548,0.2001222862272376,3,32,30,0.0003868372017113801,128,8,4,8,COMPLETE
43,0.5,2026-02-23 01:10:30.880378,2026-02-23 01:11:07.460493,0 days 00:00:36.580115,0.21303268211446602,3,32,20,0.00021185812672878593,128,8,4,8,COMPLETE
45,0.5,2026-02-23 01:11:44.264194,2026-02-23 01:12:26.828954,0 days 00:00:42.564760,0.2419032027684853,4,32,50,0.0007292272004687142,128,8,4,8,COMPLETE
46,0.5,2026-02-23 01:12:26.829024,2026-02-23 01:13:09.252997,0 days 00:00:42.423973,0.2780918341044869,4,128,40,0.0008640939695200278,512,8,8,8,COMPLETE
48,0.5,2026-02-23 01:13:55.230835,2026-02-23 01:14:40.902548,0 days 00:00:45.671713,0.12254059655860415,5,64,30,0.000476243961426042,64,2,4,4,COMPLETE
