number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
16,0.625,2026-02-24 06:40:03.435497,2026-02-24 06:40:43.144872,0 days 00:00:39.709375,0.11789933555713411,3,128,80,0.0005774622128694904,128,8,4,4,COMPLETE
27,0.625,2026-02-24 06:46:57.771945,2026-02-24 06:47:30.360761,0 days 00:00:32.588816,0.12410591472612112,2,128,100,0.0004868935541466952,128,8,4,4,COMPLETE
36,0.625,2026-02-24 06:51:42.390719,2026-02-24 06:52:13.206334,0 days 00:00:30.815615,0.054766289223899464,2,64,100,0.000738157888982577,128,4,8,4,COMPLETE
42,0.625,2026-02-24 06:55:12.086155,2026-02-24 06:55:55.376069,0 days 00:00:43.289914,0.03688373706389417,4,128,120,0.0005763769457338733,64,4,8,8,COMPLETE
46,0.625,2026-02-24 06:58:09.045750,2026-02-24 06:58:53.726851,0 days 00:00:44.681101,0.04563981360439356,4,128,80,0.0005251662891881668,64,4,8,2,COMPLETE
34,0.5833333333333333,2026-02-24 06:50:49.485433,2026-02-24 06:51:17.012787,0 days 00:00:27.527354,0.12380066451155905,1,128,80,0.000726995633656906,256,8,4,2,COMPLETE
39,0.5416666666666666,2026-02-24 06:53:24.246811,2026-02-24 06:54:02.178597,0 days 00:00:37.931786,0.01940094401717713,3,128,120,0.0007603697790279581,64,4,8,8,COMPLETE
49,0.5416666666666666,2026-02-24 07:00:26.407121,2026-02-24 07:01:22.181350,0 days 00:00:55.774229,0.04749177760768804,5,128,90,0.00029580848135554765,64,4,8,2,COMPLETE
1,0.5,2026-02-24 06:29:45.753366,2026-02-24 06:30:14.371308,0 days 00:00:28.617942,0.10122682632088763,1,128,60,0.0007621365506757193,256,8,4,2,COMPLETE
5,0.5,2026-02-24 06:32:52.111465,2026-02-24 06:33:24.685597,0 days 00:00:32.574132,0.21838820105750403,2,64,20,0.0001399369822636718,256,2,8,2,COMPLETE
13,0.5,2026-02-24 06:37:36.151771,2026-02-24 06:39:01.817481,0 days 00:01:25.665710,0.12485999995595973,5,128,110,0.000671399417093229,64,8,8,2,COMPLETE
2,0.5,2026-02-24 06:30:14.371374,2026-02-24 06:30:54.025313,0 days 00:00:39.653939,0.15771846114047966,2,64,100,0.0009686690684419217,512,4,4,2,COMPLETE
4,0.5,2026-02-24 06:32:19.773297,2026-02-24 06:32:52.111401,0 days 00:00:32.338104,0.03573204350691138,2,64,30,0.00021030959808069735,128,2,8,8,COMPLETE
3,0.5,2026-02-24 06:30:54.025377,2026-02-24 06:32:19.773234,0 days 00:01:25.747857,0.07946256825236292,3,64,140,0.0004280545486701689,512,8,8,2,COMPLETE
7,0.5,2026-02-24 06:34:02.740138,2026-02-24 06:34:46.625033,0 days 00:00:43.884895,0.05526859998623905,4,128,30,0.0005155898973656363,128,4,4,8,COMPLETE
8,0.5,2026-02-24 06:34:46.625094,2026-02-24 06:35:30.998044,0 days 00:00:44.372950,0.17502952777290515,4,128,60,0.0004937202832177981,64,2,4,4,COMPLETE
9,0.5,2026-02-24 06:35:30.998119,2026-02-24 06:36:14.055419,0 days 00:00:43.057300,0.20398140174244517,4,64,90,0.00012587557888350676,256,2,4,8,COMPLETE
0,0.5,2026-02-24 06:29:16.604448,2026-02-24 06:29:45.753302,0 days 00:00:29.148854,0.2939451470544738,1,64,90,0.0005854477090711561,128,2,8,4,COMPLETE
45,0.5,2026-02-24 06:57:22.564664,2026-02-24 06:58:09.045649,0 days 00:00:46.480985,0.06340212861061582,5,128,70,0.0006398436753279415,128,4,8,8,COMPLETE
44,0.5,2026-02-24 06:56:39.001286,2026-02-24 06:57:22.564594,0 days 00:00:43.563308,0.087438324063825,4,128,110,0.00045248096607135286,64,4,8,8,COMPLETE
14,0.5,2026-02-24 06:39:01.817580,2026-02-24 06:39:29.741051,0 days 00:00:27.923471,0.2433030112740524,1,32,80,0.000690566535983656,128,8,16,4,COMPLETE
17,0.5,2026-02-24 06:40:43.144931,2026-02-24 06:41:33.608148,0 days 00:00:50.463217,0.18521319770764147,5,128,130,0.0005464831536100893,128,8,8,4,COMPLETE
11,0.5,2026-02-24 06:36:41.798344,2026-02-24 06:37:09.215604,0 days 00:00:27.417260,0.10096710870897696,1,32,70,0.0009532058835848412,128,8,16,4,COMPLETE
12,0.5,2026-02-24 06:37:09.215669,2026-02-24 06:37:36.151724,0 days 00:00:26.936055,0.29498397593477244,1,128,50,0.0006921828991214216,32,8,4,4,COMPLETE
10,0.5,2026-02-24 06:36:14.055483,2026-02-24 06:36:41.798284,0 days 00:00:27.742801,0.2794905103417094,1,32,120,0.00031560622509142603,32,2,16,4,COMPLETE
18,0.5,2026-02-24 06:41:33.608212,2026-02-24 06:42:13.348948,0 days 00:00:39.740736,0.25226327348898775,3,64,90,0.000342319214069299,128,2,4,4,COMPLETE
30,0.5,2026-02-24 06:48:41.092575,2026-02-24 06:49:13.355800,0 days 00:00:32.263225,0.2622322771735193,2,128,130,0.00010125203228401263,128,8,4,4,COMPLETE
26,0.5,2026-02-24 06:46:18.677196,2026-02-24 06:46:57.771886,0 days 00:00:39.094690,0.1653698819853977,3,128,60,0.0008233037530150703,128,8,4,4,COMPLETE
20,0.5,2026-02-24 06:42:59.395144,2026-02-24 06:43:33.684100,0 days 00:00:34.288956,0.23379618423205714,2,128,80,0.000578808857217791,128,8,4,4,COMPLETE
19,0.5,2026-02-24 06:42:13.349009,2026-02-24 06:42:59.395076,0 days 00:00:46.046067,0.13504371993059283,4,32,110,0.0002309992218758406,128,4,16,4,COMPLETE
23,0.5,2026-02-24 06:44:35.218869,2026-02-24 06:45:14.853155,0 days 00:00:39.634286,0.0744918823928655,3,128,50,0.0004115268833346085,32,8,4,8,COMPLETE
24,0.5,2026-02-24 06:45:14.853229,2026-02-24 06:45:49.747085,0 days 00:00:34.893856,0.14298459570316732,2,128,70,0.0002859852932237578,64,8,4,4,COMPLETE
25,0.5,2026-02-24 06:45:49.747176,2026-02-24 06:46:18.677135,0 days 00:00:28.929959,0.07230278138802843,1,64,100,0.0006136642030163195,256,2,8,2,COMPLETE
21,0.5,2026-02-24 06:43:33.684167,2026-02-24 06:44:02.695805,0 days 00:00:29.011638,0.10012494483943403,1,128,70,0.0008093625861473246,256,8,4,4,COMPLETE
47,0.5,2026-02-24 06:58:53.726922,2026-02-24 06:59:40.234963,0 days 00:00:46.508041,0.039664651457816044,4,32,100,0.0005388637726582572,64,4,8,8,COMPLETE
43,0.5,2026-02-24 06:55:55.376134,2026-02-24 06:56:39.001212,0 days 00:00:43.625078,0.034786197631761315,4,128,130,0.0005742350013207292,64,4,8,8,COMPLETE
32,0.5,2026-02-24 06:49:45.098669,2026-02-24 06:50:16.947685,0 days 00:00:31.849016,0.09091837198102103,2,128,100,0.0006310155222910109,512,8,4,4,COMPLETE
33,0.5,2026-02-24 06:50:16.947748,2026-02-24 06:50:49.485369,0 days 00:00:32.537621,0.1535260189968834,2,64,80,0.0004047733192137608,128,8,4,8,COMPLETE
29,0.5,2026-02-24 06:48:02.884839,2026-02-24 06:48:41.092512,0 days 00:00:38.207673,0.19281519955393167,3,64,100,0.00018266509962792542,128,2,8,4,COMPLETE
