number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
39,0.625,2026-02-23 04:27:46.484466,2026-02-23 04:28:31.295138,0 days 00:00:44.810672,0.29053816456219156,4,32,30,0.0002499324885208479,256,8,4,2,COMPLETE
42,0.625,2026-02-23 04:30:03.146413,2026-02-23 04:30:59.608318,0 days 00:00:56.461905,0.28622897051087826,4,32,30,0.00020737073253630572,256,8,4,2,COMPLETE
40,0.625,2026-02-23 04:28:31.295202,2026-02-23 04:29:15.793605,0 days 00:00:44.498403,0.28581309757861634,4,32,30,0.0002518499112732556,256,8,4,2,COMPLETE
41,0.625,2026-02-23 04:29:15.793669,2026-02-23 04:30:03.146345,0 days 00:00:47.352676,0.2848571967276237,4,32,30,0.00020703481015135896,256,8,4,2,COMPLETE
4,0.5,2026-02-23 04:04:43.852025,2026-02-23 04:05:22.699758,0 days 00:00:38.847733,0.06573911652260774,3,32,140,0.00015987114005087174,128,2,4,8,COMPLETE
6,0.5,2026-02-23 04:06:07.713967,2026-02-23 04:06:37.727177,0 days 00:00:30.013210,0.11711496803172412,1,32,60,0.00013078660872583575,64,4,4,2,COMPLETE
2,0.5,2026-02-23 04:03:23.601451,2026-02-23 04:04:14.252272,0 days 00:00:50.650821,0.28121658685625883,5,64,60,0.00041237142080578207,128,8,16,8,COMPLETE
3,0.5,2026-02-23 04:04:14.252338,2026-02-23 04:04:43.851951,0 days 00:00:29.599613,0.28353251223598014,1,128,120,0.0003750396607034261,128,2,4,2,COMPLETE
11,0.5,2026-02-23 04:08:51.195511,2026-02-23 04:09:38.658588,0 days 00:00:47.463077,0.20142371183144245,4,64,90,0.0001915767521035998,64,8,16,2,COMPLETE
10,0.5,2026-02-23 04:08:23.974397,2026-02-23 04:08:51.195447,0 days 00:00:27.221050,0.012272689108561136,1,128,20,0.0002564526784622385,32,4,16,8,COMPLETE
14,0.5,2026-02-23 04:11:07.776990,2026-02-23 04:11:52.364901,0 days 00:00:44.587911,0.155673175377401,4,128,30,0.00010378401848079451,64,4,8,4,COMPLETE
15,0.5,2026-02-23 04:11:52.364977,2026-02-23 04:12:25.577072,0 days 00:00:33.212095,0.23783968201921143,2,64,100,0.0004845818969232118,512,2,4,8,COMPLETE
16,0.5,2026-02-23 04:12:25.577129,2026-02-23 04:13:04.079136,0 days 00:00:38.502007,0.09076667755488735,3,64,50,0.00019564420389238995,32,8,16,2,COMPLETE
13,0.5,2026-02-23 04:10:17.398552,2026-02-23 04:11:07.776898,0 days 00:00:50.378346,0.11798804452841963,5,64,60,0.00027183803181966934,32,8,4,2,COMPLETE
9,0.5,2026-02-23 04:07:50.109597,2026-02-23 04:08:23.974332,0 days 00:00:33.864735,0.14893008748074263,2,64,40,0.0008274110249504141,256,2,16,8,COMPLETE
12,0.5,2026-02-23 04:09:38.658662,2026-02-23 04:10:17.398482,0 days 00:00:38.739820,0.2171943173911432,3,64,100,0.0001239232687219644,32,2,16,8,COMPLETE
0,0.5,2026-02-23 04:02:09.583830,2026-02-23 04:02:39.646869,0 days 00:00:30.063039,0.13298351069138928,1,64,30,0.00026223728012381836,32,2,16,8,COMPLETE
1,0.5,2026-02-23 04:02:39.646932,2026-02-23 04:03:23.601389,0 days 00:00:43.954457,0.2650172894620335,3,64,90,0.00017522878883135322,64,8,4,2,COMPLETE
46,0.5,2026-02-23 04:33:15.105847,2026-02-23 04:34:06.195143,0 days 00:00:51.089296,0.23104728103364033,4,32,40,0.00026052461199594024,256,8,4,2,COMPLETE
43,0.5,2026-02-23 04:30:59.608391,2026-02-23 04:31:44.135991,0 days 00:00:44.527600,0.2887816479015318,4,32,30,0.00020750263217331246,256,8,4,2,COMPLETE
32,0.5,2026-02-23 04:23:41.842244,2026-02-23 04:24:14.950644,0 days 00:00:33.108400,0.2852607905634296,1,128,140,0.00022312373981392948,128,2,4,2,COMPLETE
17,0.5,2026-02-23 04:13:04.079199,2026-02-23 04:13:42.381919,0 days 00:00:38.302720,0.16229874238629394,3,64,80,0.0002957612530323293,64,8,16,2,COMPLETE
18,0.5,2026-02-23 04:13:42.381991,2026-02-23 04:14:12.059301,0 days 00:00:29.677310,0.007499832271896517,1,32,20,0.00015424199543851298,64,2,4,8,COMPLETE
19,0.5,2026-02-23 04:14:12.059362,2026-02-23 04:14:56.712916,0 days 00:00:44.653554,0.23861495906688115,4,128,70,0.0005340598971852489,32,4,8,4,COMPLETE
20,0.5,2026-02-23 04:14:56.713008,2026-02-23 04:15:30.364267,0 days 00:00:33.651259,0.12472270543981466,2,64,100,0.00023487361192053022,256,8,16,8,COMPLETE
21,0.5,2026-02-23 04:15:30.364334,2026-02-23 04:16:24.166484,0 days 00:00:53.802150,0.29966986712800153,5,64,40,0.00036033767992426193,128,8,16,8,COMPLETE
26,0.5,2026-02-23 04:19:31.337213,2026-02-23 04:20:11.076878,0 days 00:00:39.739665,0.2196899334100929,3,64,90,0.00017043275226517996,64,8,16,8,COMPLETE
27,0.5,2026-02-23 04:20:11.076942,2026-02-23 04:20:45.724589,0 days 00:00:34.647647,0.24346785663525009,2,64,30,0.00041635747313081226,128,4,16,8,COMPLETE
29,0.5,2026-02-23 04:21:30.726894,2026-02-23 04:22:00.186732,0 days 00:00:29.459838,0.2753431082686356,1,32,50,0.0003141250218397495,64,2,4,2,COMPLETE
30,0.5,2026-02-23 04:22:00.186797,2026-02-23 04:23:11.838805,0 days 00:01:11.652008,0.18381561721037853,5,128,120,0.000650615987042107,128,2,4,2,COMPLETE
22,0.5,2026-02-23 04:16:24.166542,2026-02-23 04:17:15.339892,0 days 00:00:51.173350,0.2660615410811273,5,64,60,0.00047377691409889984,128,8,16,8,COMPLETE
