number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
0,0.5,2026-02-24 06:40:00.505639,2026-02-24 06:40:36.359061,0 days 00:00:35.853422,0.048711632445508864,5,64,110,0.00020483516756479478,64,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
1,0.5,2026-02-24 06:40:36.359101,2026-02-24 06:41:02.134376,0 days 00:00:25.775275,0.2975926077125419,3,32,140,0.00022201492343338955,128,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
2,0.5,2026-02-24 06:41:02.134417,2026-02-24 06:41:22.771859,0 days 00:00:20.637442,0.11786439606182257,2,64,40,0.00044411287458038075,64,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
3,0.5,2026-02-24 06:41:22.771900,2026-02-24 06:42:12.824232,0 days 00:00:50.052332,0.1462078003657634,4,32,140,0.0004003567766673925,64,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
4,0.5,2026-02-24 06:42:12.824273,2026-02-24 06:42:43.699931,0 days 00:00:30.875658,0.04474215038442806,4,128,80,0.000690961332621074,32,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
5,0.5,2026-02-24 06:42:43.699973,2026-02-24 06:43:14.720106,0 days 00:00:31.020133,0.05531840037159297,4,64,40,0.0002818783128168023,64,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
6,0.5,2026-02-24 06:43:14.720146,2026-02-24 06:43:30.014578,0 days 00:00:15.294432,0.20028848967049392,1,64,130,0.0001422853549276389,64,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
7,0.5,2026-02-24 06:43:30.014616,2026-02-24 06:44:00.937070,0 days 00:00:30.922454,0.02401209599889683,4,32,130,0.00029576365902242376,32,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
8,0.5,2026-02-24 06:44:00.937108,2026-02-24 06:44:16.253562,0 days 00:00:15.316454,0.12094314762667203,1,64,140,0.00031601667933461847,128,2,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
9,0.5,2026-02-24 06:44:16.253602,2026-02-24 06:44:36.981208,0 days 00:00:20.727606,0.032628857452493866,2,64,120,0.00011742984952506034,512,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
10,0.5,2026-02-24 06:44:36.981246,2026-02-24 06:45:12.825566,0 days 00:00:35.844320,0.21592733774849004,5,128,90,0.0009987109866310526,256,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
11,0.5,2026-02-24 06:45:12.825606,2026-02-24 06:45:38.496558,0 days 00:00:25.670952,0.2916680903022145,3,32,100,0.0001776134576211285,128,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
12,0.5,2026-02-24 06:45:38.496598,2026-02-24 06:46:14.846514,0 days 00:00:36.349916,0.2707848882670014,5,32,110,0.00019650785508313102,128,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
13,0.5,2026-02-24 06:46:14.846555,2026-02-24 06:46:40.696887,0 days 00:00:25.850332,0.22351353116989875,3,32,70,0.0002116402373218374,512,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
14,0.5,2026-02-24 06:46:40.696927,2026-02-24 06:47:06.923840,0 days 00:00:26.226913,0.0856732096650976,3,128,110,0.00010771594506701456,256,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
15,0.5,2026-02-24 06:47:06.923881,2026-02-24 06:47:27.507986,0 days 00:00:20.584105,0.17883578547158546,2,64,70,0.00022902918965807086,128,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
16,0.5,2026-02-24 06:47:27.508025,2026-02-24 06:48:03.643455,0 days 00:00:36.135430,0.2514722412389606,5,32,20,0.0004531072166121529,128,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
17,0.5,2026-02-24 06:48:03.643495,2026-02-24 06:48:24.349956,0 days 00:00:20.706461,0.004235331848532142,2,64,120,0.00015297317603145218,64,2,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
18,0.5,2026-02-24 06:48:24.349995,2026-02-24 06:48:55.222477,0 days 00:00:30.872482,0.08030973262905357,4,32,100,0.0002409459595456251,512,4,4,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
19,0.5,2026-02-24 06:48:55.222517,2026-02-24 06:49:49.701859,0 days 00:00:54.479342,0.15966988552505063,3,128,140,0.00015583226461175211,32,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
20,0.5,2026-02-24 06:49:49.701898,2026-02-24 06:50:25.700641,0 days 00:00:35.998743,0.24623745329488064,5,32,120,0.0005762111225718143,256,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
21,0.5,2026-02-24 06:50:25.700696,2026-02-24 06:50:46.453465,0 days 00:00:20.752769,0.11570346014125049,2,64,50,0.000393742731813101,64,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
22,0.5,2026-02-24 06:50:46.453504,2026-02-24 06:51:12.671374,0 days 00:00:26.217870,0.08604920974158728,3,64,20,0.0005314304891490488,64,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
23,0.5,2026-02-24 06:51:12.671413,2026-02-24 06:51:33.344833,0 days 00:00:20.673420,0.12504855876501042,2,64,60,0.00026047491593127105,64,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
24,0.5,2026-02-24 06:51:33.344873,2026-02-24 06:51:48.802673,0 days 00:00:15.457800,0.06237095913072549,1,64,40,0.000362000512061504,64,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
25,0.5,2026-02-24 06:51:48.802730,2026-02-24 06:52:14.562760,0 days 00:00:25.760030,0.10261235755422901,3,64,90,0.0003500957684651363,128,4,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
26,0.5,2026-02-24 06:52:14.562799,2026-02-24 06:52:35.129375,0 days 00:00:20.566576,0.14189736505290745,2,64,110,0.0001828577723675504,64,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
27,0.5,2026-02-24 06:52:35.129414,2026-02-24 06:53:00.880854,0 days 00:00:25.751440,0.1758434911961244,3,64,30,0.00012785704378592036,64,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
28,0.5,2026-02-24 06:53:00.880894,2026-02-24 06:54:03.517177,0 days 00:01:02.636283,0.010392408027494388,4,128,130,0.0004786029999093527,128,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
29,0.5,2026-02-24 06:54:03.517217,2026-02-24 06:54:24.343026,0 days 00:00:20.825809,0.14911460030318374,2,32,80,0.0008571935733703578,64,4,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
30,0.5,2026-02-24 06:54:24.343065,2026-02-24 06:54:43.942990,0 days 00:00:19.599925,0.06708617190533331,1,32,140,0.0006238736659530257,256,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
31,0.5,2026-02-24 06:54:43.943031,2026-02-24 06:55:28.581511,0 days 00:00:44.638480,0.13506809381376,4,32,130,0.0004184264708626654,64,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
32,0.5,2026-02-24 06:55:28.581551,2026-02-24 06:56:18.401260,0 days 00:00:49.819709,0.04760717288497404,4,32,140,0.0003327209987780051,32,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
33,0.5,2026-02-24 06:56:18.401301,2026-02-24 06:56:56.035511,0 days 00:00:37.634210,0.16832849729311905,5,32,100,0.0002715232421858424,64,8,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
34,0.5,2026-02-24 06:56:56.035551,2026-02-24 06:57:27.111603,0 days 00:00:31.076052,0.19103250330999633,4,32,120,0.0007419750350298212,64,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
35,0.5,2026-02-24 06:57:27.111649,2026-02-24 06:57:58.022033,0 days 00:00:30.910384,0.1018371259177076,4,64,130,0.00028397857204577603,64,4,8,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
36,0.5,2026-02-24 06:57:58.022074,2026-02-24 06:58:34.105361,0 days 00:00:36.083287,0.03269599871771363,5,128,50,0.00039251897880963855,32,8,16,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
37,0.5,2026-02-24 06:58:34.105402,2026-02-24 06:59:04.995174,0 days 00:00:30.889772,0.20200055194955127,4,64,140,0.0005003814508062387,512,2,16,8,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
38,0.5,2026-02-24 06:59:04.995214,2026-02-24 06:59:41.303470,0 days 00:00:36.308256,0.10390356412449195,5,32,90,0.0003031596959786339,64,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
39,0.5,2026-02-24 06:59:41.303510,2026-02-24 07:00:12.692287,0 days 00:00:31.388777,0.29543906796359765,4,64,110,0.0001760777238688803,128,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
40,0.5,2026-02-24 07:00:12.692327,2026-02-24 07:00:28.046401,0 days 00:00:15.354074,0.23559376007334631,1,32,120,0.0002181862023113013,64,8,16,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
42,0.5,2026-02-24 07:00:53.835842,2026-02-24 07:01:29.756875,0 days 00:00:35.921033,0.016104278140242033,5,128,80,0.0006646803643867976,32,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
46,0.5,2026-02-24 07:03:10.436969,2026-02-24 07:03:36.227993,0 days 00:00:25.791024,0.07224661002749745,3,64,30,0.0005457252802392867,512,2,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
43,0.5,2026-02-24 07:01:29.756915,2026-02-24 07:02:08.790768,0 days 00:00:39.033853,0.026032457656647762,4,128,130,0.0009595124698775212,32,2,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
44,0.5,2026-02-24 07:02:08.790809,2026-02-24 07:02:34.451666,0 days 00:00:25.660857,0.06296582795516918,3,128,60,0.0007405951980422302,128,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
