date,pred_momentum,signal,in_market,trade_return,portfolio_value,position_return
2025-01-03,-0.0005771581005925933,-1,0,0.0,9995.0,0
2025-01-06,0.001623398158699274,1,-1,0.0,10102.08523180194,0.011219489865186737
2025-01-07,0.001386684103636071,1,0,0.0,10097.03418918604,0
2025-01-08,-0.0006698477081954479,-1,1,0.0,10211.123289821988,0.01180517111315415
2025-01-10,0.0003488687798380852,1,0,0.0,10206.017728177078,0
2025-01-13,-0.0005032397651424011,-1,1,0.0,10287.688483928834,0.00850646897886116
2025-01-14,-0.0015567215159535408,-1,0,0.0,10282.54463968687,0
2025-01-15,0.00020091662493844828,1,-1,0.0,10369.740281060549,0.008984459439114054
2025-01-16,-0.001161272559935848,-1,0,0.0,10364.55541092002,0
2025-01-17,-0.002187930978834629,-1,-1,0.0,10298.020370791448,-0.006419478452348396
2025-01-21,-0.0003103558750202258,-1,-1,0.0,10346.258703193236,-0.001765315250040207
2025-01-22,0.0005998272293557724,1,-1,0.0,10447.488917386416,0.008505899250731273
2025-01-23,0.0005383642856031656,1,0,0.0,10442.265172927724,0
2025-01-24,0.0012717513600364327,1,1,0.0,10476.102197004462,0.0032403911906453637
2025-01-27,-0.006657743516067664,-1,1,0.0,10800.615335779095,0.03483469975143898
2025-01-28,0.0010552989939848583,1,0,0.0,10795.215028111206,0
2025-01-29,-0.0011045162100344896,-1,1,0.0,10836.384805168718,0.004315863999947804
2025-01-30,-0.00361926993355155,-1,0,0.0,10830.966612766135,0
2025-01-31,-0.0009496787873407205,-1,-1,0.0,10868.373611944535,0.0034537082899239353
2025-02-03,-0.0017795131037322183,-1,-1,0.0,10890.477806787798,0.005494541359911413
2025-02-04,-0.0001184597300986449,0,-1,0.0,11006.098850960761,0.016169585269352058
2025-02-05,-0.0005572194543977579,-1,-1,0.0,10929.58482928508,0.009105209169669767
2025-02-06,-0.001108615193516016,-1,-1,0.0,10888.777134852617,0.005337521954720322
2025-02-07,-0.000555896433070302,-1,-1,0.0,10807.162394603989,-0.0021977925898218967
2025-02-10,-0.0010711136274039745,-2,-1,0.0,10681.09676325016,-0.013343834829479142
2025-02-11,-0.005581255381306012,-1,0,0.0,10675.756214868536,0
2025-02-12,-0.004389171799023946,-2,-1,0.0,10376.810891614034,-0.027516020073510075
2025-02-13,-0.0035474939116587243,-1,0,0.0,10371.622486168228,0
2025-02-14,-0.002218397489438454,-1,-1,0.0,10444.893432208097,0.0070645596807622
2025-02-18,-0.001200914285921802,-1,-1,0.0,10417.977411500919,0.0044693995943749275
2025-02-19,-0.0012740432284772396,-2,-1,0.0,10260.321327698026,-0.010236434230461831
2025-02-20,0.001955266071793934,1,0,0.0,10255.191167034178,0
2025-02-21,0.00047606462612748146,1,1,0.0,10405.402123082842,0.01464730921170192
2025-02-24,0.003542375129957994,1,1,0.0,10294.566411646236,0.0038395427223854054
2025-02-25,0.001250320967907707,1,1,0.0,10425.81908142106,0.016638199289290216
2025-02-26,0.0015131548667947452,1,1,0.0,10325.192961794346,0.006825986334139924
2025-02-27,0.0016167117476773758,1,1,0.0,10335.401440963456,0.007821431372934071
2025-02-28,0.0010859300382435322,1,1,0.0,10384.985164744623,0.012656419134113625
2025-03-03,0.0007756838264564673,1,1,0.0,10546.863272026778,0.02844141081740088
