number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,state
41,0.8333333333333333,2026-02-23 11:03:25.143144,2026-02-23 11:04:09.497112,0 days 00:00:44.353968,0.10410370338153453,3,32,100,0.0005937133563756867,128,2,16,2,COMPLETE
40,0.8125,2026-02-23 11:02:40.830513,2026-02-23 11:03:25.143082,0 days 00:00:44.312569,0.10248463286867941,3,32,100,0.0005612416482505303,128,2,16,2,COMPLETE
39,0.75,2026-02-23 11:01:59.767129,2026-02-23 11:02:40.830445,0 days 00:00:41.063316,0.11231218248262638,2,32,100,0.0005899526821567926,128,2,16,2,COMPLETE
48,0.75,2026-02-23 11:08:24.934559,2026-02-23 11:09:09.009757,0 days 00:00:44.075198,0.11011901365917097,3,32,100,0.00047659152258720057,128,2,16,2,COMPLETE
46,0.75,2026-02-23 11:06:53.200830,2026-02-23 11:07:40.357022,0 days 00:00:47.156192,0.05103064780808719,3,32,80,0.0005668178756401095,128,2,16,2,COMPLETE
43,0.7083333333333333,2026-02-23 11:04:53.663853,2026-02-23 11:05:37.670866,0 days 00:00:44.007013,0.10555777211327687,3,32,100,0.00046780393473237145,128,2,16,2,COMPLETE
31,0.6666666666666666,2026-02-23 10:57:10.497642,2026-02-23 10:57:43.667571,0 days 00:00:33.169929,0.14838357278928854,1,128,40,0.0009890017003906385,64,4,16,4,COMPLETE
47,0.6583333333333333,2026-02-23 11:07:40.357119,2026-02-23 11:08:24.934507,0 days 00:00:44.577388,0.047151135523053424,3,32,80,0.000558006616972496,128,2,16,2,COMPLETE
49,0.6583333333333333,2026-02-23 11:09:09.009813,2026-02-23 11:10:02.127849,0 days 00:00:53.118036,0.02252174325431175,4,32,120,0.0006694782010363042,128,2,16,2,COMPLETE
9,0.65625,2026-02-23 10:44:14.534381,2026-02-23 10:44:53.365633,0 days 00:00:38.831252,0.1488568227489155,2,128,110,0.0009578659310901659,512,2,8,4,COMPLETE
44,0.6375,2026-02-23 11:05:37.670924,2026-02-23 11:06:30.574958,0 days 00:00:52.904034,0.10058081881369624,4,32,100,0.0004669364191559676,128,2,16,2,COMPLETE
3,0.625,2026-02-23 10:39:33.714221,2026-02-23 10:40:00.116558,0 days 00:00:26.402337,0.18561807130901128,1,64,50,0.0007469245114618077,512,2,4,8,COMPLETE
5,0.625,2026-02-23 10:40:28.412428,2026-02-23 10:41:03.011289,0 days 00:00:34.598861,0.1425222388577082,1,128,40,0.00092645569437834,64,4,16,4,COMPLETE
29,0.625,2026-02-23 10:56:19.976610,2026-02-23 10:56:51.494768,0 days 00:00:31.518158,0.15679187583255602,1,128,50,0.0007215154254195662,128,4,4,4,COMPLETE
21,0.625,2026-02-23 10:50:57.770714,2026-02-23 10:51:31.433582,0 days 00:00:33.662868,0.1773437179605729,1,64,50,0.000990008195331749,512,2,4,8,COMPLETE
24,0.625,2026-02-23 10:52:48.017900,2026-02-23 10:53:40.157018,0 days 00:00:52.139118,0.26906203511443005,2,64,70,0.0004086352457655972,512,2,4,8,COMPLETE
33,0.625,2026-02-23 10:58:16.167774,2026-02-23 10:58:48.241818,0 days 00:00:32.074044,0.0965966126358917,1,128,40,0.000626013275697658,64,4,16,4,COMPLETE
2,0.625,2026-02-23 10:38:48.501539,2026-02-23 10:39:33.714120,0 days 00:00:45.212581,0.2634694221825652,3,64,60,0.0002104797319275982,256,2,8,8,COMPLETE
42,0.625,2026-02-23 11:04:09.497187,2026-02-23 11:04:53.663752,0 days 00:00:44.166565,0.06738408036650259,3,32,100,0.0005766239989192681,128,2,16,2,COMPLETE
36,0.625,2026-02-23 10:59:51.133212,2026-02-23 11:00:28.892681,0 days 00:00:37.759469,0.262943057549682,2,64,70,0.00030549741922173546,64,4,8,2,COMPLETE
27,0.625,2026-02-23 10:54:55.936449,2026-02-23 10:55:34.353247,0 days 00:00:38.416798,0.1944728358764926,2,64,60,0.00014801101424488942,512,2,8,8,COMPLETE
20,0.625,2026-02-23 10:50:19.275334,2026-02-23 10:50:57.770639,0 days 00:00:38.495305,0.09534245663759147,2,128,30,0.00026238848607811326,32,2,8,8,COMPLETE
26,0.5833333333333334,2026-02-23 10:54:11.031878,2026-02-23 10:54:55.936368,0 days 00:00:44.904490,0.12552000510390063,3,64,40,0.0008047599847929495,512,2,8,8,COMPLETE
4,0.5833333333333333,2026-02-23 10:40:00.116600,2026-02-23 10:40:28.412360,0 days 00:00:28.295760,0.20652995580924277,1,64,70,0.0003472602633422481,256,8,16,2,COMPLETE
18,0.5625,2026-02-23 10:49:18.084341,2026-02-23 10:49:54.472761,0 days 00:00:36.388420,0.013406874064209429,2,64,90,0.0001398282107623108,256,2,4,4,COMPLETE
32,0.5208333333333333,2026-02-23 10:57:43.667631,2026-02-23 10:58:16.167684,0 days 00:00:32.500053,0.14160551436170268,1,128,30,0.0008914387381712686,64,4,16,4,COMPLETE
7,0.5,2026-02-23 10:42:28.073062,2026-02-23 10:43:34.185227,0 days 00:01:06.112165,0.10834063971765587,3,32,140,0.000500756624637842,64,8,8,2,COMPLETE
25,0.5,2026-02-23 10:53:40.157121,2026-02-23 10:54:11.031832,0 days 00:00:30.874711,0.2991133804861774,1,64,20,0.0006235183280318432,256,2,4,4,PRUNED
12,0.5,2026-02-23 10:46:08.133960,2026-02-23 10:46:41.931062,0 days 00:00:33.797102,0.2170822310022999,3,64,20,0.00021737273803598925,512,2,8,4,PRUNED
15,0.5,2026-02-23 10:47:36.458289,2026-02-23 10:48:16.539137,0 days 00:00:40.080848,0.17649102998497906,4,64,70,0.0005123150083937317,512,2,4,8,PRUNED
34,0.5,2026-02-23 10:58:48.241875,2026-02-23 10:59:19.621748,0 days 00:00:31.379873,0.1987331669096409,1,128,30,0.0008981233281993288,64,4,16,4,COMPLETE
37,0.47916666666666663,2026-02-23 11:00:28.892748,2026-02-23 11:00:59.920094,0 days 00:00:31.027346,0.22048913858300503,1,128,60,0.0007863140027435659,256,8,16,8,PRUNED
23,0.4583333333333333,2026-02-23 10:52:10.223885,2026-02-23 10:52:48.017854,0 days 00:00:37.793969,0.16273010315598344,1,64,50,0.000783401300277576,512,2,4,8,PRUNED
28,0.45833333333333326,2026-02-23 10:55:34.353319,2026-02-23 10:56:19.976550,0 days 00:00:45.623231,0.23583278974567418,3,32,80,0.0002605959890344635,256,8,16,2,COMPLETE
8,0.425,2026-02-23 10:43:34.185289,2026-02-23 10:44:14.534299,0 days 00:00:40.349010,0.06004889680825212,2,32,140,0.0003841126669224374,128,8,16,8,COMPLETE
6,0.41666666666666663,2026-02-23 10:41:03.011370,2026-02-23 10:42:28.073002,0 days 00:01:25.061632,0.14121350317154438,5,128,130,0.0008168088237088334,256,4,8,2,COMPLETE
22,0.375,2026-02-23 10:51:31.433638,2026-02-23 10:52:10.223850,0 days 00:00:38.790212,0.21155437524400394,1,64,60,0.0006401049030698086,512,2,4,8,PRUNED
35,0.375,2026-02-23 10:59:19.621793,2026-02-23 10:59:51.133151,0 days 00:00:31.511358,0.16310965817951376,1,128,50,0.0009844857335006782,128,4,16,4,COMPLETE
0,0.375,2026-02-23 10:37:11.692590,2026-02-23 10:37:47.234692,0 days 00:00:35.542102,0.11774371297186136,2,64,40,0.0006982150437775189,128,8,4,8,COMPLETE
16,0.3333333333333333,2026-02-23 10:48:16.539174,2026-02-23 10:48:44.855526,0 days 00:00:28.316352,0.2469177728081523,2,128,60,0.00018448690372849371,256,2,8,4,PRUNED
11,0.3333333333333333,2026-02-23 10:45:33.597584,2026-02-23 10:46:08.133920,0 days 00:00:34.536336,0.2776340956436183,3,128,80,0.00017768511267305046,32,2,8,4,PRUNED
45,0.3214285714285714,2026-02-23 11:06:30.575022,2026-02-23 11:06:53.200783,0 days 00:00:22.625761,0.07960528666057828,3,32,120,0.0003483140713654854,128,2,16,2,PRUNED
13,0.27777777777777773,2026-02-23 10:46:41.931105,2026-02-23 10:47:10.547927,0 days 00:00:28.616822,0.24222517681429917,2,128,110,0.0002115812319051293,256,2,8,8,PRUNED
10,0.27777777777777773,2026-02-23 10:44:53.365707,2026-02-23 10:45:33.597529,0 days 00:00:40.231822,0.03672556153578972,4,128,100,0.00011810943970624395,512,2,8,4,PRUNED
1,0.25,2026-02-23 10:37:47.234758,2026-02-23 10:38:48.501464,0 days 00:01:01.266706,0.28728226593455003,5,64,110,0.00032275927202145266,128,4,8,8,COMPLETE
17,0.25,2026-02-23 10:48:44.855562,2026-02-23 10:49:18.084305,0 days 00:00:33.228743,0.1818635823230842,3,128,120,0.00026232406972732675,512,2,8,8,PRUNED
38,0.25,2026-02-23 11:00:59.920142,2026-02-23 11:01:59.767059,0 days 00:00:59.846917,0.1341338105589956,5,64,130,0.0007346373043981198,64,4,8,4,PRUNED
30,0.25,2026-02-23 10:56:51.494830,2026-02-23 10:57:10.497595,0 days 00:00:19.002765,0.12135331318941561,2,64,110,0.00043702343235640137,32,8,4,8,PRUNED
14,0.0,2026-02-23 10:47:10.547984,2026-02-23 10:47:36.458243,0 days 00:00:25.910259,0.07834098143971166,4,32,90,0.00010003050286212614,32,2,8,4,PRUNED
19,0.0,2026-02-23 10:49:54.472844,2026-02-23 10:50:19.275270,0 days 00:00:24.802426,0.24498581777204928,4,32,90,0.0005377829950861394,64,4,16,2,PRUNED
