date,pred_momentum,signal,in_market,trade_return,portfolio_value,position_return
2022-01-04,-0.0019978800788521766,-1,0,0.0,9995.0,0
2022-01-05,-0.002125762589275837,-2,-1,0.0,9873.62690748861,-0.011649205544382184
2022-01-06,0.0027742725796997547,1,0,0.0,9868.690094034866,0
2022-01-07,0.0010541655588895082,1,1,0.0,9876.876302255616,0.0008295131514665195
2022-01-10,0.0015099569456651807,1,1,0.0,9893.247469657106,0.002488412888462502
2022-01-11,0.0022499496815726163,1,1,0.0,9896.521828041403,0.0028202054924554047
2022-01-12,0.0018354596104472876,1,1,0.0,9911.256128510746,0.0043132405689392
2022-01-13,0.0012069839984178543,1,1,0.0,9970.193330388114,0.010285380874874383
2022-01-14,-0.00011977832764387131,0,1,0.0,10050.412924983417,0.01841407818231064
2022-01-18,0.003354255296289921,1,1,0.0,9970.193330388114,0.010285380874874383
2022-01-19,0.0027644756715744733,1,1,0.0,9986.564497789605,0.011944280611870367
2022-01-20,0.0027671003714203834,1,1,0.0,9945.635954765876,0.007796967986411881
2022-01-21,0.0021331061609089373,1,1,0.0,9896.521828041403,0.0028202054924554047
2022-01-24,0.0013567373156547547,1,1,0.0,9816.301608926095,-0.005308555097949379
2022-01-25,0.003442193102091551,1,1,0.0,9793.381724756007,-0.007631040042931166
2022-01-26,0.0025141896447166802,-2,1,0.0,9752.485724845203,-0.011280695403884562
2022-01-27,0.0025992953800596298,1,0,0.0,9747.609481982781,0
2022-01-28,1.7041340470314025e-06,0,1,0.0,9985.596370869236,0.024414897757890623
2022-01-31,2.9122550040483473e-05,0,1,0.0,10013.497966770243,0.027277301709606152
2022-02-01,-0.0013672975823283196,-1,1,0.0,9934.670686260582,0.019700319846214835
2022-02-02,0.0017426066100597382,1,0,0.0,9929.703350917453,0
2022-02-03,0.0010859458707273006,1,1,0.0,10038.875013077308,0.010994453540222554
2022-02-04,0.0008926861919462681,1,1,0.0,9932.962271445042,0.00032819918303880644
2022-02-07,0.0035848828963935377,1,1,0.0,10037.245242025747,0.01083032264990637
2022-02-08,0.0015958598349243402,1,1,0.0,10102.422409426452,0.017394181115495375
2022-02-09,0.0014535386115312576,1,1,0.0,9945.997953555396,0.0016409959151940322
2022-02-10,0.0016584948170930147,1,1,0.0,10001.398359373337,0.0072202568316666205
2022-02-11,0.0023983266204595567,-2,1,0.0,9818.879335245292,-0.010666191759590186
2022-02-14,0.00034561753273010254,1,0,0.0,9813.96989557767,0
2022-02-15,0.0022497772239148616,1,1,0.0,9805.92050229218,-0.0008201974706604345
2022-02-16,0.0012839403352700174,1,1,0.0,9804.310869286817,-0.0009842119339701924
2022-02-17,-0.003959058225154877,-1,1,0.0,9995.718285473622,0.019028869173778863
2022-02-18,-0.00089845210313797,-1,0,0.0,9990.720426330885,0
2022-02-22,-0.0007295280694961548,-1,-1,0.0,10014.725284592192,0.0024027154436273537
2022-02-23,0.0020226798951625824,1,-1,0.0,10120.083716417843,0.013455072056410836
2022-02-24,0.0021342050284147264,1,0,0.0,10115.023674559634,0
2022-02-25,-0.0036934636533260345,-1,1,0.0,10426.835776494843,0.03134230210788007
2022-02-28,0.00018812008202075958,0,0,0.0,10426.835776494843,0
2022-03-01,0.0029282764531672,1,0,0.0,10421.622358606597,0
2022-03-02,0.00029520653188228605,1,1,0.0,10455.11637175332,0.0032138962624242017
2022-03-03,0.0011659618001431226,1,1,0.0,10461.815302151697,0.003856687774903558
2022-03-04,0.0010094507597386837,1,1,0.0,10478.561989302476,0.005463605256129369
2022-03-07,0.004002730920910835,-2,1,0.0,10223.918384541486,-0.018479796233987145
2022-03-08,0.004270713031291962,1,0,0.0,10218.806425349216,0
2022-03-09,0.0013362437020987272,-2,1,0.0,10066.86008268829,-0.014376472997975825
